request_id,location_id,service_type_id,urgency,complexity_score,requested_date,sla_target_hours,sla_met_flag,day_of_week,is_weekend,month,is_winter,week_of_year,day_index,breach_label
REQ-006582,LOC-02,SVC-05,Routine,48.9,2026-06-30,168,True,1,0,6,1,27,333,0
REQ-006584,LOC-09,SVC-07,Routine,21.1,2026-06-30,218,True,1,0,6,1,27,333,0
REQ-006585,LOC-03,SVC-07,Routine,40.2,2026-06-30,168,True,1,0,6,1,27,333,0
REQ-006587,LOC-09,SVC-04,Priority,42.3,2026-06-30,94,True,1,0,6,1,27,333,0
REQ-006588,LOC-02,SVC-03,Urgent,80.0,2026-06-30,24,False,1,0,6,1,27,333,1
REQ-006589,LOC-02,SVC-08,Priority,37.8,2026-06-30,72,True,1,0,6,1,27,333,0
REQ-006591,LOC-03,SVC-06,Urgent,80.2,2026-06-30,24,False,1,0,6,1,27,333,1
REQ-006593,LOC-02,SVC-01,Urgent,54.5,2026-06-30,24,True,1,0,6,1,27,333,0
REQ-006594,LOC-07,SVC-06,Routine,20.2,2026-06-30,185,True,1,0,6,1,27,333,0
REQ-006595,LOC-09,SVC-02,Urgent,37.5,2026-06-30,31,True,1,0,6,1,27,333,0
REQ-006596,LOC-02,SVC-07,Urgent,63.6,2026-06-30,24,True,1,0,6,1,27,333,0
REQ-006597,LOC-08,SVC-04,Routine,53.4,2026-06-30,218,True,1,0,6,1,27,333,0
REQ-006598,LOC-07,SVC-06,Priority,65.7,2026-06-30,79,True,1,0,6,1,27,333,0
REQ-006600,LOC-10,SVC-08,Priority,48.5,2026-06-30,94,True,1,0,6,1,27,333,0
REQ-006601,LOC-02,SVC-01,Priority,7.6,2026-06-30,72,True,1,0,6,1,27,333,0
REQ-006602,LOC-06,SVC-09,Urgent,50.0,2026-06-30,26,True,1,0,6,1,27,333,0
REQ-006604,LOC-01,SVC-01,Routine,19.6,2026-06-30,168,True,1,0,6,1,27,333,0
REQ-006605,LOC-01,SVC-02,Routine,16.9,2026-06-30,168,True,1,0,6,1,27,333,0
REQ-006606,LOC-01,SVC-04,Routine,42.8,2026-06-30,168,True,1,0,6,1,27,333,0
REQ-006607,LOC-03,SVC-09,Urgent,36.8,2026-06-30,24,True,1,0,6,1,27,333,0
REQ-006608,LOC-02,SVC-03,Urgent,57.3,2026-06-30,24,False,1,0,6,1,27,333,1
REQ-006609,LOC-06,SVC-03,Priority,45.7,2026-06-30,79,True,1,0,6,1,27,333,0
REQ-006610,LOC-05,SVC-01,Urgent,35.8,2026-06-30,24,True,1,0,6,1,27,333,0
REQ-006611,LOC-07,SVC-05,Routine,11.4,2026-07-01,185,True,2,0,7,1,27,334,0
REQ-006612,LOC-10,SVC-07,Routine,20.8,2026-07-01,218,True,2,0,7,1,27,334,0
REQ-006614,LOC-08,SVC-04,Emergency,61.9,2026-07-01,5,False,2,0,7,1,27,334,1
REQ-006615,LOC-02,SVC-07,Urgent,34.4,2026-07-01,24,True,2,0,7,1,27,334,0
REQ-006616,LOC-10,SVC-09,Routine,14.0,2026-07-01,218,True,2,0,7,1,27,334,0
REQ-006617,LOC-08,SVC-05,Urgent,72.9,2026-07-01,31,False,2,0,7,1,27,334,1
REQ-006618,LOC-09,SVC-09,Urgent,43.9,2026-07-01,31,False,2,0,7,1,27,334,1
REQ-006619,LOC-01,SVC-01,Routine,38.9,2026-07-01,168,True,2,0,7,1,27,334,0
REQ-006620,LOC-05,SVC-06,Priority,19.1,2026-07-01,72,True,2,0,7,1,27,334,0
REQ-006621,LOC-04,SVC-02,Routine,13.9,2026-07-01,168,True,2,0,7,1,27,334,0
REQ-006623,LOC-10,SVC-02,Priority,36.5,2026-07-01,94,True,2,0,7,1,27,334,0
REQ-006624,LOC-09,SVC-02,Priority,32.1,2026-07-01,94,True,2,0,7,1,27,334,0
REQ-006625,LOC-04,SVC-07,Priority,7.3,2026-07-01,72,True,2,0,7,1,27,334,0
REQ-006626,LOC-10,SVC-05,Routine,4.5,2026-07-01,218,True,2,0,7,1,27,334,0
REQ-006627,LOC-07,SVC-06,Routine,3.6,2026-07-01,185,True,2,0,7,1,27,334,0
REQ-006629,LOC-02,SVC-02,Priority,91.4,2026-07-01,72,False,2,0,7,1,27,334,1
REQ-006631,LOC-09,SVC-01,Routine,32.3,2026-07-01,218,True,2,0,7,1,27,334,0
REQ-006633,LOC-02,SVC-03,Routine,12.0,2026-07-01,168,True,2,0,7,1,27,334,0
REQ-006634,LOC-06,SVC-02,Routine,31.0,2026-07-01,185,True,2,0,7,1,27,334,0
REQ-006636,LOC-06,SVC-01,Routine,16.5,2026-07-01,185,True,2,0,7,1,27,334,0
REQ-006637,LOC-03,SVC-07,Urgent,98.9,2026-07-01,24,True,2,0,7,1,27,334,0
REQ-006638,LOC-01,SVC-04,Urgent,83.9,2026-07-02,24,True,3,0,7,1,27,335,0
REQ-006639,LOC-03,SVC-01,Routine,40.1,2026-07-02,168,True,3,0,7,1,27,335,0
REQ-006640,LOC-08,SVC-04,Urgent,46.8,2026-07-02,31,False,3,0,7,1,27,335,1
REQ-006641,LOC-07,SVC-01,Priority,83.1,2026-07-02,79,True,3,0,7,1,27,335,0
REQ-006642,LOC-07,SVC-05,Routine,40.3,2026-07-02,185,True,3,0,7,1,27,335,0
REQ-006643,LOC-10,SVC-02,Priority,17.2,2026-07-02,94,True,3,0,7,1,27,335,0
REQ-006644,LOC-04,SVC-06,Urgent,88.3,2026-07-02,24,True,3,0,7,1,27,335,0
REQ-006645,LOC-07,SVC-07,Routine,6.9,2026-07-02,185,True,3,0,7,1,27,335,0
REQ-006646,LOC-06,SVC-05,Routine,17.9,2026-07-02,185,True,3,0,7,1,27,335,0
REQ-006647,LOC-10,SVC-04,Priority,13.4,2026-07-02,94,True,3,0,7,1,27,335,0
REQ-006648,LOC-08,SVC-01,Routine,74.6,2026-07-02,218,True,3,0,7,1,27,335,0
REQ-006649,LOC-05,SVC-01,Routine,38.4,2026-07-02,168,True,3,0,7,1,27,335,0
REQ-006650,LOC-07,SVC-02,Emergency,17.3,2026-07-02,4,False,3,0,7,1,27,335,1
REQ-006651,LOC-02,SVC-05,Urgent,42.5,2026-07-02,24,True,3,0,7,1,27,335,0
REQ-006653,LOC-10,SVC-05,Priority,18.3,2026-07-02,94,True,3,0,7,1,27,335,0
REQ-006654,LOC-07,SVC-05,Routine,64.6,2026-07-02,185,True,3,0,7,1,27,335,0
REQ-006655,LOC-04,SVC-01,Priority,86.7,2026-07-02,72,True,3,0,7,1,27,335,0
REQ-006656,LOC-03,SVC-06,Priority,36.3,2026-07-02,72,True,3,0,7,1,27,335,0
REQ-006657,LOC-04,SVC-01,Urgent,85.4,2026-07-02,24,True,3,0,7,1,27,335,0
REQ-006658,LOC-07,SVC-05,Priority,1.0,2026-07-02,79,True,3,0,7,1,27,335,0
REQ-006659,LOC-07,SVC-01,Priority,10.8,2026-07-02,79,False,3,0,7,1,27,335,1
REQ-006660,LOC-10,SVC-04,Routine,15.6,2026-07-02,218,True,3,0,7,1,27,335,0
REQ-006661,LOC-05,SVC-05,Routine,33.2,2026-07-02,168,True,3,0,7,1,27,335,0
REQ-006662,LOC-09,SVC-01,Priority,14.7,2026-07-02,94,True,3,0,7,1,27,335,0
REQ-006663,LOC-10,SVC-03,Routine,19.0,2026-07-02,218,True,3,0,7,1,27,335,0
REQ-006664,LOC-07,SVC-01,Routine,31.0,2026-07-02,185,True,3,0,7,1,27,335,0
REQ-006665,LOC-03,SVC-01,Priority,2.9,2026-07-02,72,True,3,0,7,1,27,335,0
REQ-006666,LOC-10,SVC-01,Priority,36.8,2026-07-02,94,True,3,0,7,1,27,335,0
REQ-006667,LOC-08,SVC-03,Routine,37.9,2026-07-03,218,True,4,0,7,1,27,336,0
REQ-006668,LOC-04,SVC-06,Routine,18.9,2026-07-03,168,True,4,0,7,1,27,336,0
REQ-006669,LOC-05,SVC-02,Routine,40.4,2026-07-03,168,True,4,0,7,1,27,336,0
REQ-006670,LOC-01,SVC-05,Urgent,11.9,2026-07-03,24,True,4,0,7,1,27,336,0
REQ-006671,LOC-06,SVC-08,Priority,54.3,2026-07-03,79,False,4,0,7,1,27,336,1
REQ-006672,LOC-05,SVC-01,Routine,14.1,2026-07-03,168,True,4,0,7,1,27,336,0
REQ-006673,LOC-09,SVC-06,Priority,35.1,2026-07-03,94,True,4,0,7,1,27,336,0
REQ-006674,LOC-04,SVC-02,Priority,57.7,2026-07-03,72,False,4,0,7,1,27,336,1
REQ-006675,LOC-03,SVC-05,Urgent,38.1,2026-07-03,24,True,4,0,7,1,27,336,0
REQ-006676,LOC-08,SVC-09,Priority,36.3,2026-07-03,94,True,4,0,7,1,27,336,0
REQ-006678,LOC-07,SVC-01,Priority,43.8,2026-07-03,79,False,4,0,7,1,27,336,1
REQ-006679,LOC-07,SVC-05,Routine,36.3,2026-07-03,185,True,4,0,7,1,27,336,0
REQ-006680,LOC-06,SVC-01,Urgent,60.8,2026-07-03,26,True,4,0,7,1,27,336,0
REQ-006681,LOC-10,SVC-08,Routine,15.2,2026-07-03,218,True,4,0,7,1,27,336,0
REQ-006682,LOC-03,SVC-05,Routine,18.0,2026-07-03,168,True,4,0,7,1,27,336,0
REQ-006683,LOC-10,SVC-06,Urgent,77.9,2026-07-03,31,True,4,0,7,1,27,336,0
REQ-006684,LOC-10,SVC-02,Routine,13.0,2026-07-03,218,True,4,0,7,1,27,336,0
REQ-006685,LOC-01,SVC-06,Priority,31.5,2026-07-03,72,True,4,0,7,1,27,336,0
REQ-006686,LOC-09,SVC-05,Urgent,57.5,2026-07-03,31,False,4,0,7,1,27,336,1
REQ-006687,LOC-05,SVC-02,Priority,67.5,2026-07-03,72,True,4,0,7,1,27,336,0
REQ-006688,LOC-10,SVC-01,Routine,13.1,2026-07-03,218,True,4,0,7,1,27,336,0
REQ-006689,LOC-09,SVC-05,Urgent,20.6,2026-07-03,31,True,4,0,7,1,27,336,0
REQ-006690,LOC-01,SVC-07,Priority,33.0,2026-07-03,72,True,4,0,7,1,27,336,0
REQ-006691,LOC-04,SVC-06,Routine,54.1,2026-07-03,168,True,4,0,7,1,27,336,0
REQ-006692,LOC-02,SVC-01,Routine,45.4,2026-07-03,168,True,4,0,7,1,27,336,0
REQ-006693,LOC-04,SVC-04,Priority,36.3,2026-07-03,72,True,4,0,7,1,27,336,0
REQ-006694,LOC-10,SVC-05,Routine,21.7,2026-07-03,218,True,4,0,7,1,27,336,0
REQ-006695,LOC-06,SVC-06,Routine,35.0,2026-07-03,185,True,4,0,7,1,27,336,0
REQ-006696,LOC-08,SVC-07,Routine,57.6,2026-07-03,218,True,4,0,7,1,27,336,0
REQ-006697,LOC-09,SVC-02,Priority,37.3,2026-07-03,94,True,4,0,7,1,27,336,0
REQ-006698,LOC-09,SVC-05,Routine,8.0,2026-07-03,218,True,4,0,7,1,27,336,0
REQ-006700,LOC-10,SVC-01,Routine,34.1,2026-07-03,218,True,4,0,7,1,27,336,0
REQ-006701,LOC-01,SVC-06,Routine,52.0,2026-07-04,168,True,5,1,7,1,27,337,0
REQ-006702,LOC-09,SVC-09,Priority,42.6,2026-07-04,94,True,5,1,7,1,27,337,0
REQ-006703,LOC-02,SVC-01,Priority,60.9,2026-07-04,72,True,5,1,7,1,27,337,0
REQ-006705,LOC-02,SVC-01,Urgent,84.1,2026-07-04,24,True,5,1,7,1,27,337,0
REQ-006706,LOC-09,SVC-03,Routine,11.3,2026-07-04,218,True,5,1,7,1,27,337,0
REQ-006707,LOC-02,SVC-05,Urgent,85.2,2026-07-04,24,True,5,1,7,1,27,337,0
REQ-006708,LOC-08,SVC-03,Routine,39.4,2026-07-04,218,True,5,1,7,1,27,337,0
REQ-006710,LOC-05,SVC-05,Routine,15.3,2026-07-04,168,True,5,1,7,1,27,337,0
REQ-006711,LOC-10,SVC-04,Urgent,38.7,2026-07-04,31,True,5,1,7,1,27,337,0
REQ-006712,LOC-03,SVC-01,Urgent,46.6,2026-07-05,24,True,6,1,7,1,27,338,0
REQ-006713,LOC-04,SVC-01,Routine,73.7,2026-07-05,168,True,6,1,7,1,27,338,0
REQ-006714,LOC-03,SVC-06,Priority,41.4,2026-07-05,72,True,6,1,7,1,27,338,0
REQ-006716,LOC-03,SVC-03,Routine,15.9,2026-07-05,168,True,6,1,7,1,27,338,0
REQ-006717,LOC-08,SVC-08,Priority,36.9,2026-07-05,94,True,6,1,7,1,27,338,0
REQ-006718,LOC-03,SVC-05,Routine,11.6,2026-07-05,168,True,6,1,7,1,27,338,0
REQ-006719,LOC-10,SVC-07,Urgent,88.8,2026-07-05,31,True,6,1,7,1,27,338,0
REQ-006720,LOC-01,SVC-06,Routine,36.3,2026-07-05,168,True,6,1,7,1,27,338,0
REQ-006721,LOC-07,SVC-07,Routine,45.7,2026-07-05,185,True,6,1,7,1,27,338,0
REQ-006722,LOC-01,SVC-08,Routine,7.3,2026-07-05,168,True,6,1,7,1,27,338,0
REQ-006723,LOC-04,SVC-02,Routine,22.2,2026-07-05,168,True,6,1,7,1,27,338,0
REQ-006724,LOC-06,SVC-04,Priority,35.7,2026-07-05,79,True,6,1,7,1,27,338,0
REQ-006725,LOC-06,SVC-02,Emergency,36.3,2026-07-05,4,False,6,1,7,1,27,338,1
REQ-006726,LOC-07,SVC-01,Urgent,33.5,2026-07-05,26,True,6,1,7,1,27,338,0
REQ-006727,LOC-06,SVC-01,Routine,60.9,2026-07-05,185,True,6,1,7,1,27,338,0
REQ-006728,LOC-10,SVC-03,Routine,15.4,2026-07-06,218,True,0,0,7,1,28,339,0
REQ-006729,LOC-07,SVC-03,Routine,35.4,2026-07-06,185,True,0,0,7,1,28,339,0
REQ-006731,LOC-05,SVC-08,Priority,39.4,2026-07-06,72,True,0,0,7,1,28,339,0
REQ-006732,LOC-08,SVC-01,Priority,36.3,2026-07-06,94,True,0,0,7,1,28,339,0
REQ-006733,LOC-09,SVC-02,Emergency,65.5,2026-07-06,5,False,0,0,7,1,28,339,1
REQ-006734,LOC-04,SVC-06,Urgent,70.0,2026-07-06,24,True,0,0,7,1,28,339,0
REQ-006735,LOC-02,SVC-03,Priority,87.6,2026-07-06,72,True,0,0,7,1,28,339,0
REQ-006736,LOC-07,SVC-05,Priority,37.0,2026-07-06,79,True,0,0,7,1,28,339,0
REQ-006737,LOC-08,SVC-01,Routine,7.3,2026-07-06,218,True,0,0,7,1,28,339,0
REQ-006738,LOC-01,SVC-06,Routine,10.0,2026-07-06,168,True,0,0,7,1,28,339,0
REQ-006739,LOC-09,SVC-03,Priority,65.8,2026-07-06,94,True,0,0,7,1,28,339,0
REQ-006740,LOC-02,SVC-04,Routine,39.3,2026-07-06,168,True,0,0,7,1,28,339,0
REQ-006741,LOC-10,SVC-03,Priority,64.3,2026-07-06,94,True,0,0,7,1,28,339,0
REQ-006743,LOC-05,SVC-02,Urgent,32.0,2026-07-06,24,True,0,0,7,1,28,339,0
REQ-006744,LOC-02,SVC-08,Urgent,91.2,2026-07-06,24,True,0,0,7,1,28,339,0
REQ-006745,LOC-05,SVC-02,Routine,65.3,2026-07-06,168,True,0,0,7,1,28,339,0
REQ-006746,LOC-09,SVC-05,Routine,39.7,2026-07-06,218,True,0,0,7,1,28,339,0
REQ-006747,LOC-05,SVC-05,Emergency,39.2,2026-07-06,4,False,0,0,7,1,28,339,1
REQ-006748,LOC-08,SVC-02,Priority,50.2,2026-07-06,94,True,0,0,7,1,28,339,0
REQ-006749,LOC-03,SVC-05,Routine,43.9,2026-07-06,168,True,0,0,7,1,28,339,0
REQ-006750,LOC-02,SVC-01,Urgent,38.4,2026-07-06,24,True,0,0,7,1,28,339,0
REQ-006751,LOC-04,SVC-04,Emergency,78.3,2026-07-06,4,False,0,0,7,1,28,339,1
REQ-006752,LOC-09,SVC-07,Routine,48.7,2026-07-06,218,True,0,0,7,1,28,339,0
REQ-006753,LOC-07,SVC-04,Routine,12.6,2026-07-06,185,True,0,0,7,1,28,339,0
REQ-006754,LOC-09,SVC-06,Priority,26.2,2026-07-06,94,True,0,0,7,1,28,339,0
REQ-006755,LOC-04,SVC-01,Urgent,65.2,2026-07-06,24,False,0,0,7,1,28,339,1
REQ-006756,LOC-05,SVC-05,Routine,17.9,2026-07-07,168,True,1,0,7,1,28,340,0
REQ-006757,LOC-09,SVC-03,Urgent,26.4,2026-07-07,31,True,1,0,7,1,28,340,0
REQ-006758,LOC-07,SVC-08,Routine,12.3,2026-07-07,185,True,1,0,7,1,28,340,0
REQ-006759,LOC-10,SVC-02,Priority,16.1,2026-07-07,94,True,1,0,7,1,28,340,0
REQ-006761,LOC-02,SVC-05,Routine,36.3,2026-07-07,168,True,1,0,7,1,28,340,0
REQ-006762,LOC-07,SVC-09,Priority,20.8,2026-07-07,79,True,1,0,7,1,28,340,0
REQ-006763,LOC-07,SVC-07,Priority,37.8,2026-07-07,79,True,1,0,7,1,28,340,0
REQ-006764,LOC-01,SVC-04,Priority,3.2,2026-07-07,72,True,1,0,7,1,28,340,0
REQ-006765,LOC-07,SVC-05,Urgent,47.3,2026-07-07,26,True,1,0,7,1,28,340,0
REQ-006766,LOC-06,SVC-06,Emergency,65.9,2026-07-07,4,False,1,0,7,1,28,340,1
REQ-006767,LOC-07,SVC-07,Priority,35.9,2026-07-07,79,True,1,0,7,1,28,340,0
REQ-006768,LOC-03,SVC-08,Routine,30.4,2026-07-07,168,True,1,0,7,1,28,340,0
REQ-006769,LOC-04,SVC-01,Urgent,16.3,2026-07-07,24,True,1,0,7,1,28,340,0
REQ-006771,LOC-06,SVC-05,Priority,34.3,2026-07-07,79,True,1,0,7,1,28,340,0
REQ-006772,LOC-06,SVC-06,Routine,15.3,2026-07-07,185,True,1,0,7,1,28,340,0
REQ-006773,LOC-06,SVC-01,Routine,36.3,2026-07-07,185,True,1,0,7,1,28,340,0
REQ-006775,LOC-02,SVC-05,Priority,30.1,2026-07-07,72,True,1,0,7,1,28,340,0
REQ-006776,LOC-07,SVC-05,Priority,37.8,2026-07-07,79,True,1,0,7,1,28,340,0
REQ-006777,LOC-01,SVC-09,Priority,18.0,2026-07-07,72,True,1,0,7,1,28,340,0
REQ-006778,LOC-09,SVC-05,Routine,1.4,2026-07-07,218,True,1,0,7,1,28,340,0
REQ-006779,LOC-01,SVC-09,Priority,22.7,2026-07-07,72,True,1,0,7,1,28,340,0
REQ-006780,LOC-03,SVC-07,Priority,27.2,2026-07-07,72,True,1,0,7,1,28,340,0
REQ-006781,LOC-06,SVC-05,Routine,28.9,2026-07-07,185,True,1,0,7,1,28,340,0
REQ-006782,LOC-05,SVC-03,Priority,34.8,2026-07-07,72,True,1,0,7,1,28,340,0
REQ-006783,LOC-03,SVC-09,Routine,18.9,2026-07-07,168,True,1,0,7,1,28,340,0
REQ-006784,LOC-03,SVC-06,Priority,34.4,2026-07-07,72,True,1,0,7,1,28,340,0
REQ-006785,LOC-10,SVC-07,Routine,16.8,2026-07-07,218,True,1,0,7,1,28,340,0
REQ-006786,LOC-05,SVC-02,Priority,64.1,2026-07-08,72,True,2,0,7,1,28,341,0
REQ-006787,LOC-03,SVC-05,Routine,18.8,2026-07-08,168,True,2,0,7,1,28,341,0
REQ-006788,LOC-07,SVC-01,Priority,36.3,2026-07-08,79,True,2,0,7,1,28,341,0
REQ-006789,LOC-10,SVC-05,Routine,3.9,2026-07-08,218,True,2,0,7,1,28,341,0
REQ-006791,LOC-06,SVC-01,Priority,45.2,2026-07-08,79,True,2,0,7,1,28,341,0
REQ-006792,LOC-02,SVC-04,Urgent,71.2,2026-07-08,24,True,2,0,7,1,28,341,0
REQ-006793,LOC-01,SVC-01,Priority,29.5,2026-07-08,72,True,2,0,7,1,28,341,0
REQ-006794,LOC-06,SVC-02,Routine,13.3,2026-07-08,185,True,2,0,7,1,28,341,0
REQ-006795,LOC-07,SVC-06,Urgent,87.9,2026-07-08,26,False,2,0,7,1,28,341,1
REQ-006796,LOC-01,SVC-05,Routine,50.2,2026-07-08,168,True,2,0,7,1,28,341,0
REQ-006797,LOC-09,SVC-07,Urgent,68.1,2026-07-08,31,True,2,0,7,1,28,341,0
REQ-006798,LOC-06,SVC-03,Routine,16.8,2026-07-08,185,True,2,0,7,1,28,341,0
REQ-006799,LOC-06,SVC-05,Routine,11.7,2026-07-08,185,True,2,0,7,1,28,341,0
REQ-006800,LOC-10,SVC-01,Priority,61.8,2026-07-08,94,True,2,0,7,1,28,341,0
REQ-006801,LOC-06,SVC-07,Routine,20.1,2026-07-08,185,True,2,0,7,1,28,341,0
REQ-006802,LOC-06,SVC-04,Priority,10.3,2026-07-08,79,True,2,0,7,1,28,341,0
REQ-006803,LOC-07,SVC-03,Routine,85.0,2026-07-08,185,True,2,0,7,1,28,341,0
REQ-006804,LOC-03,SVC-01,Priority,64.0,2026-07-08,72,True,2,0,7,1,28,341,0
REQ-006805,LOC-07,SVC-09,Routine,23.0,2026-07-08,185,True,2,0,7,1,28,341,0
REQ-006806,LOC-09,SVC-05,Routine,35.4,2026-07-08,218,True,2,0,7,1,28,341,0
REQ-006807,LOC-01,SVC-01,Routine,30.9,2026-07-08,168,True,2,0,7,1,28,341,0
REQ-006808,LOC-03,SVC-04,Routine,15.4,2026-07-08,168,True,2,0,7,1,28,341,0
REQ-006809,LOC-10,SVC-02,Urgent,9.9,2026-07-08,31,True,2,0,7,1,28,341,0
REQ-006810,LOC-03,SVC-01,Priority,36.4,2026-07-08,72,True,2,0,7,1,28,341,0
REQ-006811,LOC-04,SVC-02,Priority,92.3,2026-07-08,72,True,2,0,7,1,28,341,0
REQ-006812,LOC-03,SVC-03,Priority,18.9,2026-07-09,72,True,3,0,7,1,28,342,0
REQ-006813,LOC-03,SVC-01,Urgent,71.5,2026-07-09,24,True,3,0,7,1,28,342,0
REQ-006814,LOC-07,SVC-01,Priority,92.7,2026-07-09,79,True,3,0,7,1,28,342,0
REQ-006815,LOC-04,SVC-02,Urgent,34.0,2026-07-09,24,False,3,0,7,1,28,342,1
REQ-006816,LOC-03,SVC-01,Urgent,81.7,2026-07-09,24,True,3,0,7,1,28,342,0
REQ-006817,LOC-06,SVC-01,Priority,42.4,2026-07-09,79,True,3,0,7,1,28,342,0
REQ-006818,LOC-08,SVC-02,Routine,16.7,2026-07-09,218,True,3,0,7,1,28,342,0
REQ-006819,LOC-07,SVC-02,Urgent,35.4,2026-07-09,26,True,3,0,7,1,28,342,0
REQ-006820,LOC-10,SVC-06,Urgent,31.1,2026-07-09,31,False,3,0,7,1,28,342,1
REQ-006821,LOC-07,SVC-08,Routine,65.6,2026-07-09,185,True,3,0,7,1,28,342,0
REQ-006822,LOC-05,SVC-06,Priority,31.0,2026-07-09,72,True,3,0,7,1,28,342,0
REQ-006823,LOC-07,SVC-01,Routine,15.3,2026-07-09,185,True,3,0,7,1,28,342,0
REQ-006824,LOC-01,SVC-07,Routine,40.6,2026-07-09,168,True,3,0,7,1,28,342,0
REQ-006826,LOC-04,SVC-03,Urgent,36.3,2026-07-09,24,True,3,0,7,1,28,342,0
REQ-006827,LOC-05,SVC-08,Routine,44.4,2026-07-09,168,True,3,0,7,1,28,342,0
REQ-006828,LOC-08,SVC-03,Routine,36.3,2026-07-09,218,True,3,0,7,1,28,342,0
REQ-006829,LOC-06,SVC-09,Routine,37.1,2026-07-09,185,True,3,0,7,1,28,342,0
REQ-006830,LOC-01,SVC-07,Routine,27.6,2026-07-09,168,True,3,0,7,1,28,342,0
REQ-006831,LOC-05,SVC-06,Routine,15.3,2026-07-09,168,True,3,0,7,1,28,342,0
REQ-006832,LOC-08,SVC-09,Priority,39.1,2026-07-09,94,True,3,0,7,1,28,342,0
REQ-006833,LOC-10,SVC-04,Emergency,78.0,2026-07-09,5,False,3,0,7,1,28,342,1
REQ-006834,LOC-01,SVC-03,Routine,12.4,2026-07-09,168,True,3,0,7,1,28,342,0
REQ-006835,LOC-07,SVC-04,Routine,36.3,2026-07-09,185,True,3,0,7,1,28,342,0
REQ-006836,LOC-06,SVC-05,Priority,60.8,2026-07-09,79,True,3,0,7,1,28,342,0
REQ-006837,LOC-07,SVC-03,Priority,63.0,2026-07-09,79,True,3,0,7,1,28,342,0
REQ-006838,LOC-01,SVC-01,Routine,22.2,2026-07-09,168,True,3,0,7,1,28,342,0
REQ-006840,LOC-02,SVC-04,Routine,16.1,2026-07-09,168,True,3,0,7,1,28,342,0
REQ-006841,LOC-06,SVC-03,Routine,36.3,2026-07-09,185,True,3,0,7,1,28,342,0
REQ-006842,LOC-07,SVC-05,Routine,14.2,2026-07-10,185,True,4,0,7,1,28,343,0
REQ-006843,LOC-02,SVC-05,Routine,34.8,2026-07-10,168,True,4,0,7,1,28,343,0
REQ-006844,LOC-05,SVC-01,Routine,38.8,2026-07-10,168,True,4,0,7,1,28,343,0
REQ-006846,LOC-09,SVC-08,Routine,37.3,2026-07-10,218,True,4,0,7,1,28,343,0
REQ-006847,LOC-02,SVC-06,Emergency,57.9,2026-07-10,4,False,4,0,7,1,28,343,1
REQ-006848,LOC-03,SVC-02,Urgent,29.8,2026-07-10,24,True,4,0,7,1,28,343,0
REQ-006849,LOC-10,SVC-09,Routine,14.6,2026-07-10,218,True,4,0,7,1,28,343,0
REQ-006852,LOC-01,SVC-03,Routine,40.7,2026-07-10,168,True,4,0,7,1,28,343,0
REQ-006854,LOC-01,SVC-01,Routine,35.7,2026-07-10,168,True,4,0,7,1,28,343,0
REQ-006855,LOC-08,SVC-01,Emergency,70.2,2026-07-10,5,True,4,0,7,1,28,343,0
REQ-006856,LOC-06,SVC-08,Priority,65.1,2026-07-10,79,True,4,0,7,1,28,343,0
REQ-006857,LOC-02,SVC-01,Priority,66.8,2026-07-10,72,True,4,0,7,1,28,343,0
REQ-006858,LOC-05,SVC-04,Urgent,40.7,2026-07-10,24,True,4,0,7,1,28,343,0
REQ-006859,LOC-02,SVC-08,Routine,40.9,2026-07-10,168,True,4,0,7,1,28,343,0
REQ-006860,LOC-10,SVC-01,Routine,31.4,2026-07-10,218,True,4,0,7,1,28,343,0
REQ-006861,LOC-04,SVC-03,Priority,14.3,2026-07-10,72,True,4,0,7,1,28,343,0
REQ-006862,LOC-05,SVC-02,Routine,35.0,2026-07-10,168,True,4,0,7,1,28,343,0
REQ-006863,LOC-07,SVC-05,Priority,14.6,2026-07-10,79,True,4,0,7,1,28,343,0
REQ-006864,LOC-03,SVC-03,Urgent,85.7,2026-07-10,24,False,4,0,7,1,28,343,1
REQ-006865,LOC-08,SVC-09,Routine,40.2,2026-07-10,218,True,4,0,7,1,28,343,0
REQ-006866,LOC-06,SVC-06,Priority,28.9,2026-07-10,79,True,4,0,7,1,28,343,0
REQ-006867,LOC-02,SVC-06,Routine,39.7,2026-07-10,168,True,4,0,7,1,28,343,0
REQ-006868,LOC-03,SVC-05,Urgent,87.2,2026-07-10,24,False,4,0,7,1,28,343,1
REQ-006869,LOC-05,SVC-06,Routine,44.1,2026-07-10,168,True,4,0,7,1,28,343,0
REQ-006870,LOC-05,SVC-02,Routine,36.3,2026-07-10,168,True,4,0,7,1,28,343,0
REQ-006871,LOC-08,SVC-05,Urgent,36.2,2026-07-10,31,True,4,0,7,1,28,343,0
REQ-006872,LOC-04,SVC-02,Emergency,82.1,2026-07-10,4,True,4,0,7,1,28,343,0
REQ-006873,LOC-04,SVC-06,Routine,36.7,2026-07-10,168,True,4,0,7,1,28,343,0
REQ-006874,LOC-01,SVC-01,Urgent,70.6,2026-07-11,24,True,5,1,7,1,28,344,0
REQ-006875,LOC-06,SVC-02,Urgent,86.3,2026-07-11,26,True,5,1,7,1,28,344,0
REQ-006876,LOC-07,SVC-06,Priority,38.9,2026-07-11,79,True,5,1,7,1,28,344,0
REQ-006877,LOC-10,SVC-09,Urgent,77.2,2026-07-11,31,True,5,1,7,1,28,344,0
