appointment_id,location_id,service_type_id,scheduled_date,travel_minutes,override_flag,urgency,complexity_score,cancelled_label,day_of_week,is_weekend,month,is_winter,week_of_year,day_index
APT-005139,LOC-09,SVC-04,2026-05-15,30,False,Urgent,36.3,0,4,0,5,0,20,287
APT-005140,LOC-07,SVC-02,2026-05-18,8,False,Routine,32.4,0,0,0,5,0,21,290
APT-005141,LOC-08,SVC-05,2026-05-15,33,False,Urgent,58.7,0,4,0,5,0,20,287
APT-005143,LOC-02,SVC-06,2026-05-16,44,False,Priority,21.8,0,5,1,5,0,20,288
APT-005144,LOC-07,SVC-04,2026-05-16,19,False,Emergency,36.3,0,5,1,5,0,20,288
APT-005146,LOC-06,SVC-07,2026-05-16,3,False,Urgent,39.6,0,5,1,5,0,20,288
APT-005147,LOC-06,SVC-08,2026-05-16,3,True,Priority,52.5,0,5,1,5,0,20,288
APT-005150,LOC-09,SVC-01,2026-05-16,41,False,Emergency,6.0,0,5,1,5,0,20,288
APT-005151,LOC-08,SVC-04,2026-05-16,17,False,Routine,18.9,0,5,1,5,0,20,288
APT-005152,LOC-10,SVC-02,2026-05-18,26,False,Priority,34.7,0,0,0,5,0,21,290
APT-005155,LOC-02,SVC-05,2026-05-18,16,False,Priority,35.2,0,0,0,5,0,21,290
APT-005160,LOC-04,SVC-04,2026-05-16,23,False,Urgent,15.4,0,5,1,5,0,20,288
APT-005162,LOC-10,SVC-07,2026-05-16,29,False,Routine,21.1,0,5,1,5,0,20,288
APT-005164,LOC-08,SVC-08,2026-05-17,21,False,Priority,49.7,0,6,1,5,0,20,289
APT-005166,LOC-07,SVC-03,2026-05-16,24,False,Routine,34.2,0,5,1,5,0,20,288
APT-005167,LOC-03,SVC-08,2026-05-16,31,False,Priority,40.9,0,5,1,5,0,20,288
APT-005170,LOC-05,SVC-01,2026-05-16,30,False,Priority,33.6,0,5,1,5,0,20,288
APT-005171,LOC-10,SVC-01,2026-05-17,47,False,Priority,35.1,0,6,1,5,0,20,289
APT-005172,LOC-05,SVC-05,2026-05-16,31,False,Urgent,52.5,0,5,1,5,0,20,288
APT-005173,LOC-07,SVC-07,2026-05-17,38,False,Priority,64.4,0,6,1,5,0,20,289
APT-005175,LOC-01,SVC-04,2026-05-22,16,False,Routine,60.6,0,4,0,5,0,21,294
APT-005176,LOC-01,SVC-08,2026-05-20,26,False,Priority,24.2,0,2,0,5,0,21,292
APT-005178,LOC-10,SVC-06,2026-05-17,33,False,Priority,30.5,0,6,1,5,0,20,289
APT-005179,LOC-10,SVC-08,2026-05-18,15,False,Priority,17.7,0,0,0,5,0,21,290
APT-005181,LOC-08,SVC-07,2026-05-17,37,False,Emergency,19.6,0,6,1,5,0,20,289
APT-005182,LOC-08,SVC-07,2026-05-17,32,False,Priority,46.3,0,6,1,5,0,20,289
APT-005183,LOC-07,SVC-07,2026-05-18,27,False,Routine,24.2,0,0,0,5,0,21,290
APT-005184,LOC-03,SVC-05,2026-05-17,8,False,Urgent,83.7,0,6,1,5,0,20,289
APT-005185,LOC-10,SVC-02,2026-05-17,20,False,Urgent,33.4,0,6,1,5,0,20,289
APT-005186,LOC-06,SVC-07,2026-05-19,30,False,Priority,35.8,0,1,0,5,0,21,291
APT-005188,LOC-05,SVC-05,2026-05-18,31,False,Emergency,31.4,0,0,0,5,0,21,290
APT-005189,LOC-06,SVC-08,2026-05-18,16,False,Routine,10.3,0,0,0,5,0,21,290
APT-005192,LOC-07,SVC-01,2026-05-18,23,False,Priority,27.8,0,0,0,5,0,21,290
APT-005193,LOC-08,SVC-03,2026-05-20,43,False,Routine,30.7,0,2,0,5,0,21,292
APT-005197,LOC-10,SVC-07,2026-05-19,22,False,Routine,19.9,0,1,0,5,0,21,291
APT-005198,LOC-03,SVC-02,2026-05-18,21,False,Routine,36.0,0,0,0,5,0,21,290
APT-005199,LOC-03,SVC-02,2026-05-19,13,False,Routine,10.0,0,1,0,5,0,21,291
APT-005200,LOC-01,SVC-03,2026-05-18,14,False,Priority,40.3,0,0,0,5,0,21,290
APT-005201,LOC-03,SVC-09,2026-05-18,39,False,Emergency,85.5,0,0,0,5,0,21,290
APT-005205,LOC-03,SVC-06,2026-05-19,14,False,Routine,37.7,0,1,0,5,0,21,291
APT-005206,LOC-01,SVC-01,2026-05-19,40,False,Routine,36.3,0,1,0,5,0,21,291
APT-005207,LOC-09,SVC-09,2026-05-19,36,False,Urgent,82.2,0,1,0,5,0,21,291
APT-005210,LOC-06,SVC-02,2026-05-19,14,False,Routine,14.7,0,1,0,5,0,21,291
APT-005211,LOC-06,SVC-03,2026-05-20,48,False,Routine,11.7,0,2,0,5,0,21,292
APT-005212,LOC-01,SVC-08,2026-05-19,20,False,Routine,6.5,0,1,0,5,0,21,291
APT-005214,LOC-10,SVC-02,2026-05-21,45,False,Urgent,79.8,0,3,0,5,0,21,293
APT-005215,LOC-09,SVC-04,2026-05-22,25,False,Routine,35.9,0,4,0,5,0,21,294
APT-005216,LOC-02,SVC-09,2026-05-19,19,False,Routine,9.2,0,1,0,5,0,21,291
APT-005217,LOC-08,SVC-01,2026-05-21,21,False,Routine,40.9,0,3,0,5,0,21,293
APT-005218,LOC-05,SVC-04,2026-05-20,31,False,Routine,43.7,0,2,0,5,0,21,292
APT-005219,LOC-01,SVC-01,2026-05-20,23,False,Routine,33.8,0,2,0,5,0,21,292
APT-005220,LOC-08,SVC-05,2026-05-21,5,False,Routine,40.7,0,3,0,5,0,21,293
APT-005221,LOC-10,SVC-02,2026-05-21,32,False,Routine,7.5,0,3,0,5,0,21,293
APT-005222,LOC-03,SVC-01,2026-05-19,11,False,Priority,14.5,0,1,0,5,0,21,291
APT-005223,LOC-01,SVC-03,2026-05-20,25,False,Priority,38.4,0,2,0,5,0,21,292
APT-005224,LOC-06,SVC-04,2026-05-19,25,False,Priority,14.2,0,1,0,5,0,21,291
APT-005225,LOC-09,SVC-02,2026-05-19,32,False,Priority,34.6,0,1,0,5,0,21,291
APT-005226,LOC-07,SVC-07,2026-05-19,49,False,Routine,9.8,0,1,0,5,0,21,291
APT-005228,LOC-10,SVC-03,2026-05-20,32,False,Routine,20.4,0,2,0,5,0,21,292
APT-005231,LOC-06,SVC-01,2026-05-21,18,False,Priority,72.5,0,3,0,5,0,21,293
APT-005232,LOC-01,SVC-07,2026-05-20,18,False,Routine,15.7,0,2,0,5,0,21,292
APT-005233,LOC-06,SVC-06,2026-05-22,5,True,Urgent,81.3,0,4,0,5,0,21,294
APT-005236,LOC-05,SVC-04,2026-05-20,30,False,Routine,12.4,0,2,0,5,0,21,292
APT-005239,LOC-03,SVC-02,2026-05-21,10,False,Routine,23.0,0,3,0,5,0,21,293
APT-005240,LOC-06,SVC-09,2026-05-20,36,False,Urgent,81.5,0,2,0,5,0,21,292
APT-005241,LOC-06,SVC-03,2026-05-21,17,False,Routine,13.8,0,3,0,5,0,21,293
APT-005246,LOC-04,SVC-01,2026-05-20,26,False,Routine,16.8,0,2,0,5,0,21,292
APT-005248,LOC-03,SVC-07,2026-05-21,24,False,Urgent,42.6,0,3,0,5,0,21,293
APT-005249,LOC-02,SVC-01,2026-05-21,19,False,Routine,31.2,0,3,0,5,0,21,293
APT-005250,LOC-06,SVC-02,2026-05-23,30,False,Routine,31.9,0,5,1,5,0,21,295
APT-005251,LOC-05,SVC-01,2026-05-22,29,False,Priority,31.2,0,4,0,5,0,21,294
APT-005253,LOC-05,SVC-03,2026-05-21,28,False,Urgent,39.8,0,3,0,5,0,21,293
APT-005255,LOC-09,SVC-02,2026-05-24,23,False,Routine,78.6,0,6,1,5,0,21,296
APT-005257,LOC-03,SVC-01,2026-05-21,30,False,Routine,11.0,0,3,0,5,0,21,293
APT-005260,LOC-08,SVC-01,2026-05-23,26,False,Routine,40.4,0,5,1,5,0,21,295
APT-005262,LOC-09,SVC-07,2026-05-21,28,False,Emergency,86.8,0,3,0,5,0,21,293
APT-005265,LOC-05,SVC-05,2026-05-23,11,False,Emergency,81.6,0,5,1,5,0,21,295
APT-005266,LOC-03,SVC-09,2026-05-21,19,False,Routine,25.7,0,3,0,5,0,21,293
APT-005268,LOC-08,SVC-05,2026-05-23,5,False,Routine,46.9,0,5,1,5,0,21,295
APT-005270,LOC-09,SVC-06,2026-05-22,61,False,Routine,21.4,0,4,0,5,0,21,294
APT-005271,LOC-06,SVC-02,2026-05-21,26,False,Priority,38.4,0,3,0,5,0,21,293
APT-005272,LOC-08,SVC-05,2026-05-24,20,False,Routine,44.0,0,6,1,5,0,21,296
APT-005274,LOC-05,SVC-04,2026-05-22,34,False,Priority,26.4,0,4,0,5,0,21,294
APT-005275,LOC-06,SVC-01,2026-05-24,45,False,Priority,50.3,0,6,1,5,0,21,296
APT-005277,LOC-05,SVC-04,2026-05-21,19,False,Urgent,69.0,0,3,0,5,0,21,293
APT-005278,LOC-09,SVC-03,2026-05-23,3,False,Priority,73.7,0,5,1,5,0,21,295
APT-005280,LOC-03,SVC-03,2026-05-24,14,False,Routine,18.4,0,6,1,5,0,21,296
APT-005281,LOC-06,SVC-05,2026-05-23,21,False,Routine,29.2,0,5,1,5,0,21,295
APT-005284,LOC-03,SVC-01,2026-05-21,32,False,Urgent,34.1,0,3,0,5,0,21,293
APT-005286,LOC-02,SVC-01,2026-05-23,24,False,Urgent,31.8,0,5,1,5,0,21,295
APT-005289,LOC-04,SVC-02,2026-05-25,33,False,Routine,36.8,0,0,0,5,0,22,297
APT-005291,LOC-01,SVC-07,2026-05-23,30,False,Priority,38.3,0,5,1,5,0,21,295
APT-005292,LOC-01,SVC-07,2026-05-23,35,False,Routine,8.8,0,5,1,5,0,21,295
APT-005296,LOC-06,SVC-05,2026-05-24,17,False,Priority,34.4,0,6,1,5,0,21,296
APT-005299,LOC-07,SVC-01,2026-05-22,38,False,Priority,11.8,0,4,0,5,0,21,294
APT-005300,LOC-05,SVC-04,2026-05-22,40,False,Priority,36.3,0,4,0,5,0,21,294
APT-005301,LOC-02,SVC-03,2026-05-26,21,True,Priority,57.5,0,1,0,5,0,22,298
APT-005302,LOC-10,SVC-05,2026-05-22,16,False,Urgent,42.2,0,4,0,5,0,21,294
APT-005303,LOC-09,SVC-05,2026-05-25,25,False,Priority,54.8,0,0,0,5,0,22,297
APT-005304,LOC-05,SVC-05,2026-05-23,24,False,Priority,36.3,0,5,1,5,0,21,295
APT-005306,LOC-03,SVC-07,2026-05-23,32,False,Priority,34.4,0,5,1,5,0,21,295
APT-005308,LOC-08,SVC-02,2026-05-26,28,False,Routine,33.5,0,1,0,5,0,22,298
APT-005310,LOC-05,SVC-07,2026-05-24,3,False,Routine,67.2,0,6,1,5,0,21,296
APT-005312,LOC-07,SVC-09,2026-05-25,35,False,Priority,40.9,0,0,0,5,0,22,297
APT-005315,LOC-06,SVC-06,2026-05-23,24,False,Priority,24.3,0,5,1,5,0,21,295
APT-005316,LOC-03,SVC-02,2026-05-23,19,False,Routine,16.5,0,5,1,5,0,21,295
APT-005318,LOC-06,SVC-03,2026-05-23,33,True,Emergency,92.9,0,5,1,5,0,21,295
APT-005319,LOC-06,SVC-01,2026-05-24,33,False,Routine,45.8,0,6,1,5,0,21,296
APT-005320,LOC-08,SVC-05,2026-05-26,19,False,Routine,43.4,0,1,0,5,0,22,298
APT-005323,LOC-01,SVC-07,2026-05-24,33,False,Priority,45.3,0,6,1,5,0,21,296
APT-005325,LOC-04,SVC-09,2026-05-26,21,False,Routine,34.2,0,1,0,5,0,22,298
APT-005326,LOC-10,SVC-05,2026-05-24,17,False,Priority,10.0,0,6,1,5,0,21,296
APT-005327,LOC-06,SVC-01,2026-05-28,24,False,Routine,85.7,0,3,0,5,0,22,300
APT-005328,LOC-10,SVC-03,2026-05-28,23,False,Priority,45.2,0,3,0,5,0,22,300
APT-005331,LOC-03,SVC-07,2026-05-25,6,False,Emergency,95.7,0,0,0,5,0,22,297
APT-005332,LOC-08,SVC-05,2026-05-26,31,False,Priority,22.9,0,1,0,5,0,22,298
APT-005333,LOC-10,SVC-05,2026-05-26,31,False,Routine,71.1,0,1,0,5,0,22,298
APT-005334,LOC-10,SVC-01,2026-05-25,20,False,Routine,38.0,0,0,0,5,0,22,297
APT-005336,LOC-03,SVC-02,2026-05-26,14,False,Priority,66.5,0,1,0,5,0,22,298
APT-005339,LOC-01,SVC-01,2026-05-25,12,False,Routine,38.0,0,0,0,5,0,22,297
APT-005340,LOC-10,SVC-01,2026-05-26,3,False,Routine,56.9,0,1,0,5,0,22,298
APT-005341,LOC-07,SVC-07,2026-05-26,19,False,Routine,43.9,0,1,0,5,0,22,298
APT-005342,LOC-02,SVC-04,2026-05-26,12,False,Routine,10.6,0,1,0,5,0,22,298
APT-005343,LOC-07,SVC-03,2026-05-25,34,False,Priority,34.3,0,0,0,5,0,22,297
APT-005350,LOC-09,SVC-05,2026-05-25,50,False,Routine,8.5,0,0,0,5,0,22,297
APT-005352,LOC-02,SVC-04,2026-05-25,28,False,Urgent,20.5,0,0,0,5,0,22,297
APT-005355,LOC-01,SVC-03,2026-05-27,3,False,Routine,61.4,0,2,0,5,0,22,299
APT-005356,LOC-10,SVC-03,2026-05-26,34,False,Priority,55.0,0,1,0,5,0,22,298
APT-005358,LOC-06,SVC-03,2026-05-26,12,True,Priority,48.7,0,1,0,5,0,22,298
APT-005359,LOC-01,SVC-01,2026-05-27,3,False,Priority,81.9,0,2,0,5,0,22,299
APT-005360,LOC-07,SVC-09,2026-05-27,24,False,Priority,37.1,0,2,0,5,0,22,299
APT-005364,LOC-01,SVC-04,2026-05-26,8,False,Urgent,63.1,0,1,0,5,0,22,298
APT-005365,LOC-07,SVC-03,2026-05-27,24,True,Routine,23.4,0,2,0,5,0,22,299
APT-005366,LOC-03,SVC-01,2026-05-26,25,False,Routine,41.4,0,1,0,5,0,22,298
APT-005368,LOC-04,SVC-09,2026-05-28,17,False,Routine,12.4,0,3,0,5,0,22,300
APT-005369,LOC-02,SVC-07,2026-05-27,29,False,Priority,67.9,0,2,0,5,0,22,299
APT-005372,LOC-09,SVC-06,2026-05-27,8,False,Routine,32.8,0,2,0,5,0,22,299
APT-005373,LOC-10,SVC-01,2026-05-26,33,False,Routine,17.5,0,1,0,5,0,22,298
APT-005376,LOC-06,SVC-03,2026-05-30,48,False,Routine,56.8,0,5,1,5,0,22,302
APT-005377,LOC-08,SVC-03,2026-05-26,28,False,Routine,1.0,0,1,0,5,0,22,298
APT-005380,LOC-01,SVC-08,2026-05-27,47,False,Urgent,60.4,0,2,0,5,0,22,299
APT-005382,LOC-03,SVC-01,2026-05-27,16,False,Routine,54.2,0,2,0,5,0,22,299
APT-005384,LOC-01,SVC-07,2026-05-26,14,False,Priority,33.0,0,1,0,5,0,22,298
APT-005385,LOC-05,SVC-02,2026-05-26,8,False,Urgent,31.4,0,1,0,5,0,22,298
APT-005386,LOC-03,SVC-01,2026-05-27,15,False,Routine,17.7,0,2,0,5,0,22,299
APT-005387,LOC-02,SVC-02,2026-05-27,35,False,Urgent,62.3,0,2,0,5,0,22,299
APT-005390,LOC-04,SVC-01,2026-05-27,21,False,Routine,16.1,0,2,0,5,0,22,299
APT-005391,LOC-06,SVC-01,2026-05-29,33,False,Priority,7.4,0,4,0,5,0,22,301
APT-005392,LOC-06,SVC-01,2026-05-28,38,False,Routine,22.7,0,3,0,5,0,22,300
APT-005393,LOC-01,SVC-07,2026-05-28,14,False,Emergency,81.4,0,3,0,5,0,22,300
APT-005394,LOC-06,SVC-09,2026-05-27,18,True,Routine,16.4,0,2,0,5,0,22,299
APT-005395,LOC-07,SVC-02,2026-05-29,32,False,Priority,61.8,0,4,0,5,0,22,301
APT-005396,LOC-06,SVC-05,2026-05-28,39,False,Routine,36.4,0,3,0,5,0,22,300
APT-005397,LOC-05,SVC-09,2026-05-27,8,False,Urgent,56.2,0,2,0,5,0,22,299
APT-005398,LOC-07,SVC-09,2026-05-27,4,False,Urgent,31.2,0,2,0,5,0,22,299
APT-005399,LOC-05,SVC-05,2026-05-27,3,False,Priority,64.2,0,2,0,5,0,22,299
APT-005400,LOC-08,SVC-02,2026-05-27,25,False,Priority,26.4,0,2,0,5,0,22,299
APT-005401,LOC-07,SVC-07,2026-05-27,30,False,Priority,35.3,0,2,0,5,0,22,299
APT-005402,LOC-05,SVC-01,2026-05-27,28,False,Urgent,65.0,0,2,0,5,0,22,299
APT-005404,LOC-10,SVC-04,2026-05-27,28,False,Urgent,11.8,0,2,0,5,0,22,299
APT-005406,LOC-05,SVC-02,2026-05-28,20,True,Routine,32.4,0,3,0,5,0,22,300
APT-005407,LOC-01,SVC-06,2026-05-28,30,False,Routine,19.7,0,3,0,5,0,22,300
APT-005408,LOC-02,SVC-04,2026-05-28,20,False,Priority,32.3,0,3,0,5,0,22,300
APT-005409,LOC-02,SVC-01,2026-05-28,17,False,Emergency,92.5,0,3,0,5,0,22,300
APT-005410,LOC-02,SVC-01,2026-05-28,17,False,Urgent,80.3,0,3,0,5,0,22,300
APT-005411,LOC-07,SVC-01,2026-05-29,27,False,Routine,18.6,0,4,0,5,0,22,301
APT-005413,LOC-07,SVC-02,2026-05-29,24,False,Priority,10.5,0,4,0,5,0,22,301
APT-005415,LOC-03,SVC-05,2026-05-29,19,False,Routine,21.4,0,4,0,5,0,22,301
APT-005416,LOC-09,SVC-04,2026-05-30,23,False,Routine,10.3,0,5,1,5,0,22,302
APT-005418,LOC-10,SVC-05,2026-05-30,11,False,Routine,36.3,0,5,1,5,0,22,302
APT-005419,LOC-06,SVC-04,2026-05-30,8,True,Priority,35.4,0,5,1,5,0,22,302
APT-005421,LOC-10,SVC-03,2026-05-28,6,False,Priority,15.2,0,3,0,5,0,22,300
APT-005422,LOC-08,SVC-04,2026-05-28,25,False,Priority,45.5,0,3,0,5,0,22,300
APT-005423,LOC-08,SVC-01,2026-05-28,39,False,Priority,34.2,0,3,0,5,0,22,300
APT-005424,LOC-04,SVC-08,2026-05-28,25,True,Priority,6.8,0,3,0,5,0,22,300
APT-005426,LOC-10,SVC-08,2026-05-29,19,False,Urgent,85.6,0,4,0,5,0,22,301
APT-005428,LOC-09,SVC-01,2026-05-28,40,False,Routine,20.1,0,3,0,5,0,22,300
APT-005430,LOC-08,SVC-05,2026-05-28,24,False,Routine,41.8,0,3,0,5,0,22,300
APT-005431,LOC-03,SVC-05,2026-05-28,41,False,Urgent,69.8,0,3,0,5,0,22,300
APT-005433,LOC-01,SVC-09,2026-05-30,24,False,Priority,69.2,0,5,1,5,0,22,302
APT-005435,LOC-02,SVC-08,2026-05-29,19,False,Urgent,41.2,0,4,0,5,0,22,301
APT-005438,LOC-08,SVC-03,2026-05-28,28,False,Priority,21.6,0,3,0,5,0,22,300
APT-005440,LOC-06,SVC-01,2026-06-02,17,False,Routine,22.7,0,1,0,6,1,23,305
APT-005441,LOC-09,SVC-01,2026-05-31,47,False,Routine,61.2,0,6,1,5,0,22,303
APT-005442,LOC-08,SVC-01,2026-05-31,6,False,Routine,27.7,0,6,1,5,0,22,303
APT-005443,LOC-06,SVC-05,2026-05-29,33,False,Priority,25.0,0,4,0,5,0,22,301
APT-005444,LOC-09,SVC-01,2026-05-30,11,False,Routine,13.7,0,5,1,5,0,22,302
APT-005446,LOC-02,SVC-02,2026-05-29,25,False,Urgent,9.3,0,4,0,5,0,22,301
APT-005448,LOC-03,SVC-05,2026-06-01,15,False,Routine,23.4,0,0,0,6,1,23,304
APT-005449,LOC-04,SVC-01,2026-05-29,21,False,Routine,23.8,0,4,0,5,0,22,301
APT-005450,LOC-02,SVC-02,2026-05-30,3,False,Priority,36.5,0,5,1,5,0,22,302
APT-005451,LOC-01,SVC-02,2026-05-30,37,False,Priority,59.3,0,5,1,5,0,22,302
APT-005452,LOC-10,SVC-05,2026-05-30,20,False,Priority,10.1,0,5,1,5,0,22,302
APT-005453,LOC-03,SVC-04,2026-05-29,17,False,Routine,35.6,0,4,0,5,0,22,301
APT-005457,LOC-03,SVC-07,2026-05-30,24,False,Routine,43.8,0,5,1,5,0,22,302
APT-005458,LOC-10,SVC-03,2026-05-29,16,False,Emergency,23.4,0,4,0,5,0,22,301
APT-005460,LOC-07,SVC-02,2026-05-29,18,False,Emergency,85.2,0,4,0,5,0,22,301
APT-005464,LOC-02,SVC-06,2026-05-30,15,False,Urgent,81.5,0,5,1,5,0,22,302
APT-005466,LOC-03,SVC-01,2026-05-30,4,False,Routine,36.3,0,5,1,5,0,22,302
APT-005467,LOC-05,SVC-02,2026-05-30,15,False,Routine,35.0,0,5,1,5,0,22,302
APT-005468,LOC-08,SVC-01,2026-05-30,38,False,Priority,19.1,0,5,1,5,0,22,302
APT-005469,LOC-04,SVC-06,2026-05-30,15,False,Emergency,38.8,0,5,1,5,0,22,302
APT-005470,LOC-03,SVC-05,2026-05-30,26,True,Urgent,77.2,0,5,1,5,0,22,302
APT-005471,LOC-06,SVC-02,2026-06-02,47,False,Routine,69.1,0,1,0,6,1,23,305
APT-005472,LOC-05,SVC-05,2026-05-30,10,False,Urgent,20.5,0,5,1,5,0,22,302
APT-005473,LOC-01,SVC-09,2026-05-30,33,False,Routine,49.3,0,5,1,5,0,22,302
APT-005474,LOC-02,SVC-05,2026-05-30,12,False,Priority,39.2,0,5,1,5,0,22,302
APT-005475,LOC-04,SVC-01,2026-06-01,32,False,Routine,80.6,0,0,0,6,1,23,304
APT-005477,LOC-06,SVC-01,2026-06-02,42,False,Routine,15.5,0,1,0,6,1,23,305
APT-005480,LOC-07,SVC-06,2026-06-02,28,False,Priority,65.6,0,1,0,6,1,23,305
APT-005483,LOC-05,SVC-02,2026-05-31,15,False,Routine,20.7,0,6,1,5,0,22,303
APT-005484,LOC-03,SVC-01,2026-05-31,45,False,Routine,7.6,0,6,1,5,0,22,303
APT-005486,LOC-08,SVC-01,2026-06-02,40,False,Priority,3.6,0,1,0,6,1,23,305
APT-005487,LOC-04,SVC-04,2026-06-02,19,False,Routine,10.2,0,1,0,6,1,23,305
APT-005488,LOC-06,SVC-02,2026-06-02,31,False,Routine,32.2,0,1,0,6,1,23,305
APT-005489,LOC-02,SVC-05,2026-06-02,24,False,Routine,15.4,0,1,0,6,1,23,305
APT-005492,LOC-01,SVC-06,2026-06-01,3,False,Routine,18.7,0,0,0,6,1,23,304
APT-005493,LOC-08,SVC-06,2026-06-02,57,False,Priority,35.5,0,1,0,6,1,23,305
APT-005495,LOC-01,SVC-03,2026-06-02,25,False,Routine,26.9,0,1,0,6,1,23,305
APT-005496,LOC-05,SVC-09,2026-06-03,3,False,Routine,32.1,0,2,0,6,1,23,306
APT-005499,LOC-08,SVC-01,2026-06-02,10,False,Routine,36.2,0,1,0,6,1,23,305
APT-005500,LOC-09,SVC-02,2026-06-03,35,False,Routine,84.9,0,2,0,6,1,23,306
APT-005502,LOC-05,SVC-01,2026-06-01,23,False,Priority,36.9,0,0,0,6,1,23,304
APT-005504,LOC-07,SVC-08,2026-06-02,27,False,Urgent,67.6,0,1,0,6,1,23,305
APT-005506,LOC-04,SVC-02,2026-06-01,28,False,Routine,35.6,0,0,0,6,1,23,304
APT-005507,LOC-02,SVC-09,2026-06-01,13,False,Urgent,81.0,0,0,0,6,1,23,304
APT-005508,LOC-02,SVC-06,2026-06-01,27,False,Routine,38.6,0,0,0,6,1,23,304
APT-005510,LOC-02,SVC-04,2026-06-03,13,False,Routine,97.6,0,2,0,6,1,23,306
APT-005512,LOC-04,SVC-01,2026-06-04,4,False,Priority,16.0,0,3,0,6,1,23,307
APT-005513,LOC-08,SVC-06,2026-06-02,21,False,Routine,35.7,0,1,0,6,1,23,305
APT-005514,LOC-07,SVC-05,2026-06-03,29,False,Priority,24.2,0,2,0,6,1,23,306
APT-005515,LOC-10,SVC-04,2026-06-02,44,False,Urgent,80.7,0,1,0,6,1,23,305
APT-005517,LOC-02,SVC-05,2026-06-03,22,False,Priority,72.1,0,2,0,6,1,23,306
APT-005519,LOC-06,SVC-03,2026-06-07,26,False,Routine,15.9,0,6,1,6,1,23,310
APT-005521,LOC-10,SVC-01,2026-06-03,47,False,Routine,18.6,0,2,0,6,1,23,306
APT-005524,LOC-10,SVC-08,2026-06-02,33,True,Urgent,89.4,0,1,0,6,1,23,305
APT-005525,LOC-10,SVC-04,2026-06-02,13,True,Priority,22.9,0,1,0,6,1,23,305
APT-005527,LOC-02,SVC-08,2026-06-04,20,False,Priority,40.3,0,3,0,6,1,23,307
APT-005530,LOC-08,SVC-01,2026-06-02,30,False,Priority,35.4,0,1,0,6,1,23,305
APT-005532,LOC-05,SVC-03,2026-06-02,16,False,Priority,48.1,0,1,0,6,1,23,305
APT-005534,LOC-08,SVC-06,2026-06-03,21,False,Routine,16.2,0,2,0,6,1,23,306
APT-005535,LOC-10,SVC-09,2026-06-03,21,False,Routine,41.9,0,2,0,6,1,23,306
APT-005539,LOC-05,SVC-04,2026-06-03,29,False,Routine,34.0,0,2,0,6,1,23,306
APT-005540,LOC-06,SVC-01,2026-06-02,25,False,Priority,64.3,0,1,0,6,1,23,305
APT-005541,LOC-09,SVC-06,2026-06-05,26,False,Routine,34.2,0,4,0,6,1,23,308
APT-005543,LOC-01,SVC-07,2026-06-06,45,False,Routine,10.2,0,5,1,6,1,23,309
APT-005544,LOC-09,SVC-05,2026-06-03,24,True,Routine,29.4,0,2,0,6,1,23,306
APT-005546,LOC-05,SVC-05,2026-06-03,34,False,Urgent,38.3,0,2,0,6,1,23,306
APT-005548,LOC-02,SVC-01,2026-06-04,33,True,Urgent,56.5,0,3,0,6,1,23,307
APT-005549,LOC-09,SVC-03,2026-06-03,38,False,Urgent,52.8,0,2,0,6,1,23,306
APT-005551,LOC-01,SVC-01,2026-06-05,28,False,Routine,6.3,0,4,0,6,1,23,308
APT-005553,LOC-08,SVC-01,2026-06-04,14,False,Emergency,77.2,0,3,0,6,1,23,307
APT-005554,LOC-05,SVC-05,2026-06-03,12,False,Priority,43.8,0,2,0,6,1,23,306
APT-005555,LOC-01,SVC-08,2026-06-03,10,False,Priority,15.2,0,2,0,6,1,23,306
APT-005557,LOC-07,SVC-02,2026-06-04,42,False,Routine,19.9,0,3,0,6,1,23,307
APT-005559,LOC-10,SVC-07,2026-06-06,18,False,Routine,33.7,0,5,1,6,1,23,309
APT-005560,LOC-03,SVC-09,2026-06-03,27,False,Urgent,86.1,0,2,0,6,1,23,306
APT-005562,LOC-03,SVC-04,2026-06-03,16,True,Priority,72.6,0,2,0,6,1,23,306
APT-005563,LOC-02,SVC-01,2026-06-03,17,False,Urgent,81.7,0,2,0,6,1,23,306
APT-005564,LOC-01,SVC-03,2026-06-05,22,False,Priority,33.9,0,4,0,6,1,23,308
APT-005567,LOC-05,SVC-06,2026-06-04,8,False,Routine,27.8,0,3,0,6,1,23,307
APT-005568,LOC-02,SVC-02,2026-06-03,36,False,Urgent,85.3,0,2,0,6,1,23,306
APT-005571,LOC-09,SVC-09,2026-06-05,14,False,Priority,37.4,0,4,0,6,1,23,308
APT-005572,LOC-04,SVC-03,2026-06-04,29,False,Routine,68.4,0,3,0,6,1,23,307
APT-005574,LOC-04,SVC-01,2026-06-04,26,False,Priority,44.7,0,3,0,6,1,23,307
APT-005575,LOC-05,SVC-03,2026-06-05,11,False,Priority,19.1,0,4,0,6,1,23,308
APT-005577,LOC-04,SVC-01,2026-06-06,3,False,Routine,29.1,0,5,1,6,1,23,309
APT-005578,LOC-07,SVC-09,2026-06-04,24,False,Routine,9.0,0,3,0,6,1,23,307
APT-005579,LOC-07,SVC-04,2026-06-04,52,False,Urgent,18.0,0,3,0,6,1,23,307
APT-005581,LOC-03,SVC-01,2026-06-05,15,True,Priority,28.9,0,4,0,6,1,23,308
APT-005583,LOC-01,SVC-03,2026-06-04,16,False,Routine,35.3,0,3,0,6,1,23,307
