outcome_id,appointment_id,client_satisfaction_score,outcome_quality_score,incident_flag,incident_severity,goal_achieved_flag,follow_up_required_flag
OUT-003254,APT-005086,3.4,70.8,False,,True,True
OUT-003255,APT-005088,3.7,91.2,False,,True,False
OUT-003256,APT-005090,3.8,96.7,False,,True,True
OUT-003257,APT-005092,4.1,91.7,False,,True,False
OUT-003258,APT-005093,4.8,84.2,False,,True,False
OUT-003259,APT-005094,3.9,81.4,False,,True,False
OUT-003260,APT-005095,4.5,78.9,False,,True,False
OUT-003261,APT-005098,5.0,94.7,False,,True,False
OUT-003262,APT-005102,3.7,100.0,False,,True,False
OUT-003263,APT-005103,,81.4,False,,False,True
OUT-003264,APT-005104,4.5,68.5,False,,True,False
OUT-003265,APT-005105,3.2,90.3,False,,True,False
OUT-003266,APT-005106,5.0,90.9,False,,True,True
OUT-003267,APT-005107,3.8,86.6,False,,False,False
OUT-003268,APT-005108,4.0,87.6,False,,True,False
OUT-003269,APT-005109,3.6,95.0,False,,True,False
OUT-003270,APT-005110,3.6,88.3,False,,True,True
OUT-003271,APT-005111,4.1,81.1,False,,True,False
OUT-003272,APT-005112,4.8,79.6,False,,True,False
OUT-003273,APT-005113,4.8,97.4,False,,True,False
OUT-003274,APT-005114,3.1,74.0,False,,True,False
OUT-003275,APT-005116,,56.8,False,,True,True
OUT-003276,APT-005119,3.8,54.8,False,,False,False
OUT-003277,APT-005120,4.1,70.2,False,,False,False
OUT-003278,APT-005121,3.6,95.7,False,,True,False
OUT-003279,APT-005123,4.2,66.3,False,,False,False
OUT-003280,APT-005124,3.3,72.3,False,,True,True
OUT-003281,APT-005126,4.8,74.0,False,,True,True
OUT-003282,APT-005127,3.0,85.0,False,,False,False
OUT-003283,APT-005128,4.0,85.0,False,,True,False
OUT-003284,APT-005129,3.5,82.5,False,,True,True
OUT-003285,APT-005130,3.4,88.9,False,,True,False
OUT-003286,APT-005131,3.3,79.8,False,,True,False
OUT-003287,APT-005134,5.0,72.2,False,,True,False
OUT-003288,APT-005135,3.4,79.9,False,,True,False
OUT-003289,APT-005136,3.6,77.5,False,,False,False
OUT-003290,APT-005137,4.5,63.2,False,,True,True
OUT-003291,APT-005139,,62.1,False,,True,True
OUT-003292,APT-005140,,80.8,False,,True,False
OUT-003293,APT-005141,5.0,75.4,False,,True,False
OUT-003294,APT-005143,5.0,69.9,False,,True,False
OUT-003295,APT-005144,4.9,90.6,False,,True,False
OUT-003296,APT-005146,5.0,89.2,True,High,True,False
OUT-003297,APT-005147,4.2,78.8,True,High,True,False
OUT-003298,APT-005148,5.0,81.1,False,,False,False
OUT-003299,APT-005150,3.5,100.0,False,,True,True
OUT-003300,APT-005151,4.2,97.3,False,,True,False
OUT-003301,APT-005152,5.0,100.0,False,,True,False
OUT-003302,APT-005155,3.7,79.9,False,,True,False
OUT-003303,APT-005160,,81.8,False,,True,False
OUT-003304,APT-005162,3.4,73.9,False,,True,False
OUT-003305,APT-005164,4.8,86.3,False,,True,False
OUT-003306,APT-005166,,91.3,False,,True,False
OUT-003307,APT-005167,4.0,89.9,False,,False,False
OUT-003308,APT-005170,5.0,66.8,False,,True,False
OUT-003309,APT-005171,4.1,96.7,False,,True,False
OUT-003310,APT-005172,4.7,86.6,False,,True,False
OUT-003311,APT-005173,4.4,84.4,False,,True,False
OUT-003312,APT-005175,3.0,83.7,False,,True,False
OUT-003313,APT-005176,5.0,87.2,False,,True,True
OUT-003314,APT-005178,5.0,90.7,False,,True,False
OUT-003315,APT-005179,3.9,82.6,False,,True,False
OUT-003316,APT-005181,4.0,86.0,False,,True,False
OUT-003317,APT-005182,4.7,79.6,False,,True,False
OUT-003318,APT-005183,4.0,75.4,False,,True,False
OUT-003319,APT-005184,4.9,100.0,False,,False,False
OUT-003320,APT-005185,4.7,83.8,True,Low,True,False
OUT-003321,APT-005186,4.0,86.9,False,,True,False
OUT-003322,APT-005188,3.7,77.9,False,,True,True
OUT-003323,APT-005189,,81.7,True,Medium,True,True
OUT-003324,APT-005192,4.0,70.9,False,,True,True
OUT-003325,APT-005193,4.5,77.0,False,,True,False
OUT-003326,APT-005197,3.8,69.9,False,,True,False
OUT-003327,APT-005198,3.2,85.8,False,,True,False
OUT-003328,APT-005199,4.0,58.0,False,,True,True
OUT-003329,APT-005200,3.8,88.4,False,,True,False
OUT-003330,APT-005201,4.5,72.9,False,,False,False
OUT-003331,APT-005205,3.8,76.8,False,,True,False
OUT-003332,APT-005206,4.3,72.0,False,,True,False
OUT-003333,APT-005207,4.9,61.8,False,,False,False
OUT-003334,APT-005210,3.8,83.1,False,,True,False
OUT-003335,APT-005211,4.7,86.1,False,,True,False
OUT-003336,APT-005212,4.3,85.6,False,,True,False
OUT-003337,APT-005214,4.0,71.1,False,,True,False
OUT-003338,APT-005215,4.1,79.3,False,,True,False
OUT-003339,APT-005216,4.4,73.7,False,,True,False
OUT-003340,APT-005217,3.2,87.2,False,,True,False
OUT-003341,APT-005218,5.0,93.2,False,,False,False
OUT-003342,APT-005219,3.9,83.0,False,,True,False
OUT-003343,APT-005220,3.4,81.2,False,,False,False
OUT-003344,APT-005221,3.9,71.4,False,,True,True
OUT-003345,APT-005222,4.7,81.0,False,,True,False
OUT-003346,APT-005223,3.7,98.1,False,,False,False
OUT-003347,APT-005224,4.5,78.4,False,,True,False
OUT-003348,APT-005225,4.4,90.9,False,,True,False
OUT-003349,APT-005226,3.7,90.2,False,,True,False
OUT-003350,APT-005228,4.5,88.1,False,,True,False
OUT-003351,APT-005231,4.7,71.3,False,,True,False
OUT-003352,APT-005232,4.6,83.2,False,,True,False
OUT-003353,APT-005233,4.1,95.4,False,,False,True
OUT-003354,APT-005236,4.6,86.0,False,,True,False
OUT-003355,APT-005239,3.6,83.5,False,,True,False
OUT-003356,APT-005240,,65.0,False,,True,False
OUT-003357,APT-005241,3.7,68.8,False,,True,True
OUT-003358,APT-005244,4.0,78.3,False,,True,False
OUT-003359,APT-005246,3.4,78.6,False,,True,False
OUT-003360,APT-005248,4.6,89.6,False,,True,False
OUT-003361,APT-005249,3.1,89.1,False,,True,False
OUT-003362,APT-005250,3.8,81.8,False,,False,False
OUT-003363,APT-005251,3.7,71.1,False,,False,False
OUT-003364,APT-005253,5.0,83.5,False,,True,False
OUT-003365,APT-005255,4.0,66.1,False,,True,False
OUT-003366,APT-005257,2.9,79.5,False,,True,False
OUT-003367,APT-005260,4.0,91.1,False,,True,False
OUT-003368,APT-005262,5.0,74.6,False,,True,False
OUT-003369,APT-005265,5.0,83.6,False,,True,False
OUT-003370,APT-005266,,78.6,False,,True,False
OUT-003371,APT-005268,,81.3,False,,True,False
OUT-003372,APT-005270,3.1,89.2,False,,False,False
OUT-003373,APT-005271,4.4,92.6,False,,True,False
OUT-003374,APT-005272,4.9,84.7,False,,True,False
OUT-003375,APT-005274,4.4,74.6,False,,True,False
OUT-003376,APT-005275,3.5,97.2,False,,True,True
OUT-003377,APT-005277,4.8,79.4,False,,False,False
OUT-003378,APT-005278,5.0,86.8,False,,True,False
OUT-003379,APT-005280,4.2,84.0,False,,True,False
OUT-003380,APT-005281,3.9,75.3,False,,True,False
OUT-003381,APT-005284,4.0,67.7,False,,False,False
OUT-003382,APT-005286,,58.7,False,,True,False
OUT-003383,APT-005289,4.2,86.3,False,,True,False
OUT-003384,APT-005291,5.0,85.0,False,,False,False
OUT-003385,APT-005292,4.0,78.4,False,,True,False
OUT-003386,APT-005296,4.1,81.5,False,,True,False
OUT-003387,APT-005299,3.5,79.0,False,,True,False
OUT-003388,APT-005300,4.4,75.1,False,,True,True
OUT-003389,APT-005301,3.7,76.6,False,,True,False
OUT-003390,APT-005302,3.9,71.8,False,,True,False
OUT-003391,APT-005303,3.4,68.6,False,,True,False
OUT-003392,APT-005304,4.7,82.8,False,,False,False
OUT-003393,APT-005306,3.4,77.8,False,,True,False
OUT-003394,APT-005308,4.5,90.9,False,,True,False
OUT-003395,APT-005310,5.0,95.3,False,,True,False
OUT-003396,APT-005312,3.1,92.1,False,,False,False
OUT-003397,APT-005315,4.9,87.8,False,,True,False
OUT-003398,APT-005316,3.4,100.0,False,,True,False
OUT-003399,APT-005318,2.1,90.6,False,,True,False
OUT-003400,APT-005319,4.6,70.9,False,,True,False
OUT-003401,APT-005320,4.2,97.3,False,,False,True
OUT-003402,APT-005323,4.7,68.3,False,,True,False
OUT-003403,APT-005325,4.2,90.9,False,,True,False
OUT-003404,APT-005326,4.2,88.4,False,,True,False
OUT-003405,APT-005327,3.7,88.5,False,,True,False
OUT-003406,APT-005328,3.9,71.5,False,,True,False
OUT-003407,APT-005331,3.8,74.7,False,,True,False
OUT-003408,APT-005332,4.5,90.2,False,,True,True
OUT-003409,APT-005333,4.6,66.6,False,,True,False
OUT-003410,APT-005334,3.9,89.3,False,,True,True
OUT-003411,APT-005336,3.0,68.8,False,,True,True
OUT-003412,APT-005338,5.0,96.0,False,,True,False
OUT-003413,APT-005339,4.6,72.1,False,,True,False
OUT-003414,APT-005340,,78.6,False,,False,False
OUT-003415,APT-005341,4.3,67.4,False,,True,False
OUT-003416,APT-005342,4.8,80.9,False,,True,True
OUT-003417,APT-005343,,87.0,False,,True,True
OUT-003418,APT-005350,3.5,84.1,False,,True,False
OUT-003419,APT-005352,,93.0,False,,True,True
OUT-003420,APT-005355,5.0,84.2,False,,True,False
OUT-003421,APT-005356,5.0,70.8,False,,True,False
OUT-003422,APT-005358,4.4,76.8,False,,False,False
OUT-003423,APT-005359,,96.9,False,,True,False
OUT-003424,APT-005360,2.8,73.8,False,,True,True
OUT-003425,APT-005364,4.2,100.0,False,,True,True
OUT-003426,APT-005365,3.8,73.1,False,,True,True
OUT-003427,APT-005366,3.6,69.4,False,,True,False
OUT-003428,APT-005368,5.0,78.5,False,,True,True
OUT-003429,APT-005369,4.5,85.6,False,,True,False
OUT-003430,APT-005371,4.3,81.0,False,,True,False
OUT-003431,APT-005372,4.3,72.9,False,,True,True
OUT-003432,APT-005373,4.5,98.8,False,,True,False
OUT-003433,APT-005376,3.9,79.0,False,,True,False
OUT-003434,APT-005377,2.6,88.3,False,,True,False
OUT-003435,APT-005380,4.6,79.9,False,,False,False
OUT-003436,APT-005382,3.8,61.0,False,,True,False
OUT-003437,APT-005384,4.3,86.3,False,,True,False
OUT-003438,APT-005385,4.4,95.7,False,,True,True
OUT-003439,APT-005386,5.0,82.8,False,,False,False
OUT-003440,APT-005387,3.5,97.4,False,,True,False
OUT-003441,APT-005390,3.4,71.5,False,,True,False
OUT-003442,APT-005391,4.0,89.2,False,,True,True
OUT-003443,APT-005392,3.6,98.5,False,,True,True
OUT-003444,APT-005393,3.8,84.1,False,,True,True
OUT-003445,APT-005394,2.8,82.9,False,,True,False
OUT-003446,APT-005395,5.0,87.7,False,,True,False
OUT-003447,APT-005396,4.0,83.0,False,,True,False
OUT-003448,APT-005397,4.3,84.9,False,,False,False
OUT-003449,APT-005398,3.9,81.0,False,,True,False
OUT-003450,APT-005399,3.5,82.5,False,,True,False
OUT-003451,APT-005400,3.7,77.2,False,,False,False
OUT-003452,APT-005401,2.3,70.8,False,,True,False
OUT-003453,APT-005402,4.5,56.3,False,,True,False
OUT-003454,APT-005403,5.0,86.8,False,,True,False
OUT-003455,APT-005404,3.4,100.0,False,,True,False
OUT-003456,APT-005406,3.6,89.0,True,Medium,True,False
OUT-003457,APT-005407,3.5,93.5,False,,True,True
OUT-003458,APT-005408,4.8,92.7,False,,True,False
OUT-003459,APT-005409,4.7,90.3,False,,True,True
OUT-003460,APT-005410,3.1,92.4,False,,True,False
OUT-003461,APT-005411,4.0,80.0,False,,True,False
OUT-003462,APT-005413,2.8,75.7,False,,True,False
OUT-003463,APT-005415,3.9,89.9,False,,True,False
OUT-003464,APT-005416,3.9,82.6,False,,True,False
OUT-003465,APT-005418,,73.5,False,,True,False
OUT-003466,APT-005419,5.0,76.7,False,,True,False
OUT-003467,APT-005421,3.5,72.4,False,,True,True
OUT-003468,APT-005422,2.9,63.6,False,,True,False
OUT-003469,APT-005423,5.0,88.1,False,,True,False
OUT-003470,APT-005424,5.0,87.6,False,,True,False
OUT-003471,APT-005426,4.5,71.7,False,,True,False
OUT-003472,APT-005428,3.5,98.1,False,,True,False
OUT-003473,APT-005430,4.1,92.5,False,,True,False
OUT-003474,APT-005431,3.7,92.8,False,,True,False
OUT-003475,APT-005433,4.8,92.9,False,,False,False
OUT-003476,APT-005435,3.0,63.7,False,,True,False
OUT-003477,APT-005436,3.8,100.0,False,,True,False
OUT-003478,APT-005438,5.0,85.4,False,,True,False
OUT-003479,APT-005440,4.1,68.4,False,,True,False
OUT-003480,APT-005441,2.8,57.8,False,,True,False
OUT-003481,APT-005442,4.3,87.5,False,,True,False
OUT-003482,APT-005443,4.1,81.0,False,,True,False
OUT-003483,APT-005444,,70.0,False,,True,False
OUT-003484,APT-005446,5.0,64.2,False,,True,False
OUT-003485,APT-005448,4.9,69.0,False,,True,False
OUT-003486,APT-005449,5.0,83.7,False,,False,False
OUT-003487,APT-005450,3.9,86.7,False,,True,True
OUT-003488,APT-005451,4.2,74.8,False,,True,True
OUT-003489,APT-005452,4.4,76.5,False,,False,False
OUT-003490,APT-005453,3.8,68.5,False,,True,True
OUT-003491,APT-005457,4.6,97.0,False,,True,True
OUT-003492,APT-005458,4.7,90.2,False,,True,False
OUT-003493,APT-005460,4.8,85.2,False,,True,True
OUT-003494,APT-005463,3.2,78.7,False,,True,False
OUT-003495,APT-005464,3.7,87.5,False,,True,False
OUT-003496,APT-005466,,91.9,False,,True,False
OUT-003497,APT-005467,4.8,93.2,True,Medium,True,False
OUT-003498,APT-005468,4.1,82.5,False,,True,False
OUT-003499,APT-005469,3.6,97.3,False,,True,False
OUT-003500,APT-005470,4.1,100.0,False,,True,False
OUT-003501,APT-005471,4.6,75.7,False,,True,False
OUT-003502,APT-005472,4.5,83.1,False,,True,False
OUT-003503,APT-005473,4.3,94.9,False,,True,True
OUT-003504,APT-005474,4.8,93.3,False,,True,False
OUT-003505,APT-005475,5.0,81.6,False,,True,False
OUT-003506,APT-005476,4.1,41.0,False,,True,False
OUT-003507,APT-005477,3.3,98.5,False,,True,False
OUT-003508,APT-005480,3.2,63.1,False,,False,False
OUT-003509,APT-005483,3.3,80.2,False,,False,False
OUT-003510,APT-005484,4.1,66.7,False,,True,False
OUT-003511,APT-005486,5.0,82.1,False,,True,True
OUT-003512,APT-005487,4.6,91.0,False,,True,False
OUT-003513,APT-005488,3.3,100.0,False,,True,False
OUT-003514,APT-005489,3.0,61.6,False,,True,True
OUT-003515,APT-005492,4.1,91.9,False,,True,False
OUT-003516,APT-005493,4.3,99.2,False,,False,False
OUT-003517,APT-005494,4.8,62.4,False,,False,False
OUT-003518,APT-005495,4.6,94.1,False,,False,False
OUT-003519,APT-005496,3.4,80.5,False,,True,False
OUT-003520,APT-005499,,74.1,False,,False,False
OUT-003521,APT-005500,4.0,70.1,False,,True,False
OUT-003522,APT-005502,5.0,75.0,False,,True,False
OUT-003523,APT-005504,4.0,88.9,False,,True,True
OUT-003524,APT-005505,4.6,69.7,False,,True,False
OUT-003525,APT-005506,3.8,84.6,False,,True,False
OUT-003526,APT-005507,4.0,89.7,False,,True,False
OUT-003527,APT-005508,4.2,97.5,False,,True,True
OUT-003528,APT-005510,3.9,64.7,False,,True,True
OUT-003529,APT-005512,5.0,80.4,False,,True,False
OUT-003530,APT-005513,4.1,87.9,False,,True,False
OUT-003531,APT-005514,3.9,73.9,False,,True,False
OUT-003532,APT-005515,3.7,93.0,False,,True,True
OUT-003533,APT-005517,4.1,81.3,False,,True,True
OUT-003534,APT-005519,3.8,94.6,False,,True,True
OUT-003535,APT-005521,,87.7,False,,True,False
OUT-003536,APT-005524,,83.0,False,,True,False
OUT-003537,APT-005525,5.0,90.9,False,,True,True
OUT-003538,APT-005527,2.8,74.1,False,,True,False
OUT-003539,APT-005530,4.0,83.9,False,,False,False
OUT-003540,APT-005532,4.3,88.4,False,,True,False
OUT-003541,APT-005534,4.5,87.6,False,,True,False
OUT-003542,APT-005535,5.0,94.0,False,,True,True
OUT-003543,APT-005539,3.2,100.0,False,,True,False
OUT-003544,APT-005540,,100.0,False,,True,False
OUT-003545,APT-005541,4.7,78.4,False,,True,False
OUT-003546,APT-005543,,74.5,False,,True,True
OUT-003547,APT-005544,5.0,66.2,False,,True,False
OUT-003548,APT-005546,3.0,89.9,False,,False,False
OUT-003549,APT-005548,4.0,78.5,False,,True,False
OUT-003550,APT-005549,,89.1,False,,True,False
OUT-003551,APT-005551,3.9,74.0,False,,True,False
OUT-003552,APT-005553,,69.2,False,,True,False
OUT-003553,APT-005554,4.8,84.3,False,,True,False
OUT-003554,APT-005555,4.2,65.4,False,,True,False
OUT-003555,APT-005556,4.0,72.8,False,,True,False
OUT-003556,APT-005557,4.7,63.6,False,,True,False
OUT-003557,APT-005559,5.0,89.3,False,,False,False
OUT-003558,APT-005560,4.0,73.6,False,,False,False
OUT-003559,APT-005561,,88.7,False,,False,False
OUT-003560,APT-005562,4.9,75.5,False,,True,False
OUT-003561,APT-005563,5.0,90.9,False,,True,True
OUT-003562,APT-005564,4.5,83.6,False,,True,False
OUT-003563,APT-005567,,96.2,False,,True,False
OUT-003564,APT-005568,4.9,67.1,False,,True,False
OUT-003565,APT-005571,4.3,84.9,False,,True,False
OUT-003566,APT-005572,4.4,73.1,False,,True,False
OUT-003567,APT-005574,4.8,76.0,False,,True,False
OUT-003568,APT-005575,4.6,85.9,False,,True,False
OUT-003569,APT-005577,4.3,100.0,False,,True,False
OUT-003570,APT-005578,4.5,100.0,False,,True,False
OUT-003571,APT-005579,4.6,84.0,False,,True,False
OUT-003572,APT-005581,,75.8,False,,True,False
OUT-003573,APT-005583,4.0,69.5,False,,True,False
OUT-003574,APT-005585,4.2,68.1,False,,True,True
OUT-003575,APT-005587,4.8,82.1,False,,True,False
OUT-003576,APT-005589,,74.9,False,,False,False
OUT-003577,APT-005591,4.3,86.3,False,,True,False
OUT-003578,APT-005593,3.4,69.2,False,,True,False
OUT-003579,APT-005595,4.3,72.4,False,,True,False
OUT-003580,APT-005596,3.4,82.4,False,,True,False
OUT-003581,APT-005597,3.8,73.6,False,,True,False
OUT-003582,APT-005600,,79.3,False,,True,False
OUT-003583,APT-005603,3.0,69.8,False,,True,False
OUT-003584,APT-005604,,90.0,False,,True,False
OUT-003585,APT-005607,4.0,74.6,False,,False,False
OUT-003586,APT-005609,4.6,78.1,False,,True,False
OUT-003587,APT-005612,2.6,93.0,False,,True,False
OUT-003588,APT-005613,5.0,81.1,False,,True,False
OUT-003589,APT-005619,4.1,86.6,False,,True,False
OUT-003590,APT-005620,4.6,75.5,False,,True,False
OUT-003591,APT-005621,3.9,71.2,False,,True,True
OUT-003592,APT-005623,4.7,97.9,False,,True,False
OUT-003593,APT-005625,3.9,80.7,False,,True,False
OUT-003594,APT-005626,4.0,91.3,False,,True,False
OUT-003595,APT-005627,5.0,82.8,False,,True,True
OUT-003596,APT-005628,3.5,81.3,False,,True,False
OUT-003597,APT-005629,5.0,79.6,False,,True,False
OUT-003598,APT-005631,,77.8,False,,True,False
OUT-003599,APT-005632,3.3,71.0,False,,True,False
OUT-003600,APT-005633,,97.6,False,,True,False
OUT-003601,APT-005634,3.7,74.3,True,High,True,False
OUT-003602,APT-005635,2.8,79.7,False,,True,False
OUT-003603,APT-005638,3.5,81.4,False,,True,True
OUT-003604,APT-005640,4.9,68.3,False,,True,False
OUT-003605,APT-005641,4.7,86.5,False,,True,False
OUT-003606,APT-005642,,64.9,False,,True,False
OUT-003607,APT-005643,4.9,84.9,False,,True,False
OUT-003608,APT-005644,,83.1,False,,True,False
OUT-003609,APT-005647,4.9,87.0,False,,True,True
OUT-003610,APT-005652,4.8,73.4,False,,True,False
OUT-003611,APT-005653,5.0,84.0,False,,True,False
OUT-003612,APT-005654,4.7,82.3,False,,True,False
OUT-003613,APT-005656,3.5,56.4,False,,True,False
OUT-003614,APT-005659,4.5,84.6,False,,False,False
OUT-003615,APT-005661,4.0,84.3,False,,True,False
OUT-003616,APT-005663,4.1,81.4,False,,True,False
OUT-003617,APT-005664,4.7,82.6,False,,True,True
OUT-003618,APT-005666,3.9,76.7,False,,True,False
OUT-003619,APT-005667,4.1,85.5,False,,True,True
OUT-003620,APT-005669,4.3,90.0,False,,True,False
OUT-003621,APT-005670,4.6,69.2,False,,True,False
OUT-003622,APT-005671,4.4,68.1,False,,True,False
OUT-003623,APT-005674,,76.2,False,,True,False
OUT-003624,APT-005675,4.1,89.4,False,,True,False
OUT-003625,APT-005676,4.8,92.1,False,,True,True
OUT-003626,APT-005678,4.4,74.5,False,,True,False
OUT-003627,APT-005679,4.7,86.1,False,,True,False
OUT-003628,APT-005680,4.6,96.7,False,,True,True
OUT-003629,APT-005681,4.8,83.0,False,,True,True
OUT-003630,APT-005682,3.7,81.5,False,,True,False
OUT-003631,APT-005684,5.0,84.4,False,,True,False
OUT-003632,APT-005685,4.9,83.6,True,Low,False,False
OUT-003633,APT-005687,3.5,97.2,False,,True,False
OUT-003634,APT-005688,,89.7,False,,True,False
OUT-003635,APT-005690,4.0,85.9,False,,True,True
OUT-003636,APT-005691,5.0,97.5,False,,True,False
OUT-003637,APT-005692,4.6,96.1,False,,True,True
OUT-003638,APT-005693,3.6,85.8,False,,False,False
OUT-003639,APT-005694,4.1,82.9,False,,True,False
OUT-003640,APT-005695,5.0,71.5,False,,True,True
OUT-003641,APT-005696,3.4,80.9,False,,True,False
OUT-003642,APT-005697,3.1,78.0,False,,True,False
OUT-003643,APT-005698,4.6,72.4,False,,False,False
OUT-003644,APT-005699,4.7,78.6,False,,True,False
OUT-003645,APT-005700,,78.2,False,,True,False
OUT-003646,APT-005701,,79.9,False,,True,True
OUT-003647,APT-005702,4.7,56.3,False,,True,False
OUT-003648,APT-005703,3.3,73.3,False,,False,False
OUT-003649,APT-005705,3.6,74.4,False,,False,True
OUT-003650,APT-005706,4.0,70.8,False,,True,False
OUT-003651,APT-005708,3.4,84.2,False,,True,False
OUT-003652,APT-005709,3.1,78.8,False,,True,False
OUT-003653,APT-005710,3.9,71.4,False,,True,False
OUT-003654,APT-005711,4.2,81.2,True,Medium,False,True
OUT-003655,APT-005713,4.8,94.0,False,,True,False
OUT-003656,APT-005715,5.0,77.5,False,,True,False
OUT-003657,APT-005716,3.5,72.5,False,,True,True
OUT-003658,APT-005717,4.0,85.4,False,,True,False
OUT-003659,APT-005718,4.3,93.9,False,,True,False
OUT-003660,APT-005719,4.9,70.5,False,,True,False
OUT-003661,APT-005720,3.0,89.5,False,,True,False
OUT-003662,APT-005723,3.4,87.2,False,,True,False
OUT-003663,APT-005724,5.0,77.0,False,,True,False
OUT-003664,APT-005729,4.6,91.4,False,,True,False
OUT-003665,APT-005732,3.5,76.9,False,,True,False
OUT-003666,APT-005733,,82.8,False,,True,False
OUT-003667,APT-005735,5.0,95.3,False,,False,False
OUT-003668,APT-005741,2.5,83.4,False,,True,True
OUT-003669,APT-005742,4.0,86.3,False,,True,True
OUT-003670,APT-005743,3.6,84.6,False,,True,False
OUT-003671,APT-005756,4.4,100.0,False,,True,True
OUT-003672,APT-005759,3.7,78.4,False,,True,False
OUT-003673,APT-005761,4.9,60.3,False,,True,False
OUT-003674,APT-005763,4.3,97.5,False,,True,False
OUT-003675,APT-005764,4.7,87.2,False,,True,False
OUT-003676,APT-005767,4.6,85.1,False,,True,False
OUT-003677,APT-005769,4.1,66.7,False,,True,False
OUT-003678,APT-005775,4.6,62.5,False,,True,False
OUT-003679,APT-005777,4.7,84.1,False,,False,False
OUT-003680,APT-005780,5.0,95.4,False,,True,False
OUT-003681,APT-005781,4.3,73.1,False,,False,False
OUT-003682,APT-005782,3.7,84.1,False,,False,True
OUT-003683,APT-005783,4.6,78.2,False,,True,True
OUT-003684,APT-005785,5.0,72.8,False,,True,True
OUT-003685,APT-005786,4.5,75.2,False,,True,False
OUT-003686,APT-005787,4.5,57.3,False,,True,False
OUT-003687,APT-005788,4.9,79.6,False,,True,False
OUT-003688,APT-005789,5.0,68.0,False,,True,False
OUT-003689,APT-005791,4.9,79.4,False,,False,True
OUT-003690,APT-005792,4.1,96.3,False,,True,True
OUT-003691,APT-005794,4.0,85.8,False,,False,False
OUT-003692,APT-005795,5.0,75.9,False,,True,True
OUT-003693,APT-005796,3.5,81.6,False,,True,False
OUT-003694,APT-005798,5.0,92.5,False,,True,False
OUT-003695,APT-005801,4.4,88.6,False,,True,False
OUT-003696,APT-005805,4.6,86.8,False,,True,False
OUT-003697,APT-005808,4.3,70.2,False,,False,False
OUT-003698,APT-005809,4.2,94.6,False,,True,False
OUT-003699,APT-005810,3.3,95.2,False,,False,False
OUT-003700,APT-005811,5.0,86.4,True,High,False,False
OUT-003701,APT-005812,4.8,92.8,False,,True,False
OUT-003702,APT-005813,4.1,91.6,False,,True,False
OUT-003703,APT-005814,5.0,86.7,False,,True,False
OUT-003704,APT-005815,4.4,100.0,False,,True,False
OUT-003705,APT-005817,3.5,91.4,False,,True,False
OUT-003706,APT-005819,3.9,84.9,False,,True,True
OUT-003707,APT-005821,4.5,86.4,False,,True,False
OUT-003708,APT-005822,4.6,50.5,False,,True,False
OUT-003709,APT-005824,3.2,71.8,False,,False,True
OUT-003710,APT-005826,4.2,89.2,False,,True,False
OUT-003711,APT-005827,4.1,80.0,False,,True,True
OUT-003712,APT-005829,4.2,94.5,False,,False,False
OUT-003713,APT-005830,4.8,70.0,False,,True,False
OUT-003714,APT-005833,4.9,96.1,False,,True,False
OUT-003715,APT-005837,4.3,90.1,False,,True,False
OUT-003716,APT-005840,4.4,75.7,False,,True,False
OUT-003717,APT-005841,3.9,62.9,False,,True,False
OUT-003718,APT-005843,3.5,80.2,False,,True,True
OUT-003719,APT-005844,3.5,61.3,False,,False,False
OUT-003720,APT-005845,4.5,84.9,False,,True,False
OUT-003721,APT-005846,2.9,86.3,False,,False,False
OUT-003722,APT-005847,1.6,66.8,False,,True,False
OUT-003723,APT-005848,4.8,81.0,False,,True,False
OUT-003724,APT-005849,4.1,68.6,False,,False,False
OUT-003725,APT-005850,4.2,78.9,False,,True,False
OUT-003726,APT-005851,5.0,82.0,False,,True,False
OUT-003727,APT-005852,,91.4,False,,True,True
OUT-003728,APT-005853,4.0,86.4,False,,True,True
OUT-003729,APT-005854,3.6,84.8,False,,True,True
OUT-003730,APT-005856,4.1,66.1,False,,True,False
OUT-003731,APT-005857,4.5,78.7,False,,True,False
OUT-003732,APT-005858,5.0,76.3,False,,True,False
OUT-003733,APT-005860,3.9,78.5,False,,True,True
OUT-003734,APT-005861,4.3,69.8,False,,True,False
OUT-003735,APT-005862,5.0,60.2,False,,True,True
OUT-003736,APT-005864,3.5,50.6,False,,True,False
OUT-003737,APT-005865,4.3,76.9,False,,True,False
OUT-003738,APT-005866,3.4,75.5,False,,True,False
OUT-003739,APT-005867,4.2,72.4,False,,True,True
OUT-003740,APT-005868,4.6,69.7,False,,True,False
OUT-003741,APT-005869,3.0,73.7,False,,False,True
OUT-003742,APT-005875,4.6,95.2,False,,True,False
OUT-003743,APT-005876,4.5,90.0,False,,False,True
OUT-003744,APT-005878,4.7,84.7,False,,True,False
OUT-003745,APT-005879,4.2,79.5,False,,True,True
OUT-003746,APT-005881,5.0,82.2,False,,True,True
OUT-003747,APT-005882,4.3,79.1,False,,True,False
OUT-003748,APT-005883,4.3,87.3,False,,True,False
OUT-003749,APT-005884,4.6,81.5,False,,False,False
OUT-003750,APT-005885,4.2,89.6,False,,True,False
OUT-003751,APT-005886,4.4,78.1,False,,False,True
OUT-003752,APT-005889,3.3,91.8,False,,False,False
OUT-003753,APT-005890,4.5,81.7,False,,True,False
OUT-003754,APT-005892,4.9,96.0,False,,True,True
