shift_id,employee_id,shift_date,location_id,shift_type,planned_start,planned_end,planned_hours,actual_hours,status,is_overtime_flag,hours_outlier_flag
SFT-014502,EMP-00126,2025-12-31,LOC-09,Split,07:00:00,19:00:00,10.0,11.73,Completed,True,False
SFT-014503,EMP-00126,2026-01-01,LOC-09,Night,21:00:00,07:00:00,8.0,8.25,Completed,False,False
SFT-014504,EMP-00126,2026-01-02,LOC-09,PM,13:00:00,21:00:00,8.0,8.07,Completed,False,False
SFT-014505,EMP-00126,2026-01-03,LOC-09,PM,13:00:00,21:00:00,8.0,8.2,Completed,False,False
SFT-014506,EMP-00126,2026-01-04,LOC-09,PM,13:00:00,21:00:00,8.0,8.05,Completed,False,False
SFT-014507,EMP-00126,2026-01-07,LOC-09,PM,13:00:00,21:00:00,8.0,7.87,Completed,False,False
SFT-014508,EMP-00126,2026-01-08,LOC-09,AM,07:00:00,15:00:00,8.0,7.89,Completed,False,False
SFT-014509,EMP-00126,2026-01-09,LOC-09,PM,13:00:00,21:00:00,8.0,7.89,Completed,False,False
SFT-014510,EMP-00126,2026-01-10,LOC-09,Night,21:00:00,07:00:00,8.0,7.9,Completed,False,False
SFT-014511,EMP-00126,2026-01-11,LOC-09,AM,07:00:00,15:00:00,8.0,7.95,Completed,False,False
SFT-014512,EMP-00126,2026-01-14,LOC-09,AM,07:00:00,15:00:00,8.0,7.77,Completed,False,False
SFT-014513,EMP-00126,2026-01-15,LOC-09,PM,13:00:00,21:00:00,8.0,8.03,Completed,False,False
SFT-014514,EMP-00126,2026-01-16,LOC-09,AM,07:00:00,15:00:00,8.0,8.73,Completed,True,False
SFT-014515,EMP-00126,2026-01-17,LOC-09,AM,07:00:00,15:00:00,8.0,8.06,Completed,False,False
SFT-014516,EMP-00126,2026-01-18,LOC-09,Split,07:00:00,19:00:00,10.0,9.89,Completed,False,False
SFT-014517,EMP-00126,2026-01-21,LOC-09,Split,07:00:00,19:00:00,10.0,10.0,Completed,False,False
SFT-014518,EMP-00126,2026-01-22,LOC-09,AM,07:00:00,15:00:00,8.0,7.54,Completed,False,False
SFT-014519,EMP-00126,2026-01-23,LOC-09,Night,21:00:00,07:00:00,8.0,8.16,Completed,False,False
SFT-014520,EMP-00126,2026-01-24,LOC-09,PM,13:00:00,21:00:00,8.0,7.93,Completed,False,False
SFT-014521,EMP-00126,2026-01-25,LOC-09,Night,21:00:00,07:00:00,8.0,8.03,Completed,False,False
SFT-014522,EMP-00126,2026-01-28,LOC-09,Night,21:00:00,07:00:00,8.0,8.14,Completed,False,False
SFT-014523,EMP-00126,2026-01-29,LOC-09,PM,13:00:00,21:00:00,8.0,7.9,Completed,False,False
SFT-014524,EMP-00126,2026-01-30,LOC-09,Split,07:00:00,19:00:00,10.0,9.93,Completed,False,False
SFT-014525,EMP-00126,2026-01-31,LOC-09,AM,07:00:00,15:00:00,8.0,9.53,Completed,True,False
SFT-014526,EMP-00126,2026-02-01,LOC-09,PM,13:00:00,21:00:00,8.0,7.9,Completed,False,False
SFT-014527,EMP-00126,2026-02-04,LOC-09,PM,13:00:00,21:00:00,8.0,10.4,Completed,True,False
SFT-014528,EMP-00126,2026-02-05,LOC-09,PM,13:00:00,21:00:00,8.0,7.99,Completed,False,False
SFT-014529,EMP-00126,2026-02-06,LOC-09,AM,07:00:00,15:00:00,8.0,8.18,Completed,False,False
SFT-014530,EMP-00126,2026-02-07,LOC-09,Night,21:00:00,07:00:00,8.0,8.18,Completed,False,False
SFT-014531,EMP-00126,2026-02-08,LOC-09,AM,07:00:00,15:00:00,8.0,8.0,Completed,False,False
SFT-014532,EMP-00126,2026-02-11,LOC-09,AM,07:00:00,15:00:00,8.0,9.75,Completed,True,False
SFT-014533,EMP-00126,2026-02-12,LOC-09,PM,13:00:00,21:00:00,8.0,7.68,Completed,False,False
SFT-014534,EMP-00126,2026-02-13,LOC-09,AM,07:00:00,15:00:00,8.0,7.73,Completed,False,False
SFT-014535,EMP-00126,2026-02-14,LOC-09,Night,21:00:00,07:00:00,8.0,7.91,Completed,False,False
SFT-014536,EMP-00126,2026-02-15,LOC-09,Night,21:00:00,07:00:00,8.0,8.24,Completed,False,False
SFT-014537,EMP-00126,2026-02-18,LOC-09,PM,13:00:00,21:00:00,8.0,7.81,Completed,False,False
SFT-014538,EMP-00126,2026-02-19,LOC-09,Night,21:00:00,07:00:00,8.0,8.07,Completed,False,False
SFT-014539,EMP-00126,2026-02-20,LOC-09,AM,07:00:00,15:00:00,8.0,7.81,Completed,False,False
SFT-014540,EMP-00126,2026-02-21,LOC-09,PM,13:00:00,21:00:00,8.0,8.05,Completed,False,False
SFT-014541,EMP-00126,2026-02-22,LOC-09,PM,13:00:00,21:00:00,8.0,8.14,Completed,False,False
SFT-014542,EMP-00126,2026-02-25,LOC-09,AM,07:00:00,15:00:00,8.0,8.15,Completed,False,False
SFT-014543,EMP-00126,2026-02-26,LOC-09,PM,13:00:00,21:00:00,8.0,8.04,Completed,False,False
SFT-014544,EMP-00126,2026-02-27,LOC-09,AM,07:00:00,15:00:00,8.0,8.16,Completed,False,False
SFT-014545,EMP-00126,2026-02-28,LOC-09,AM,07:00:00,15:00:00,8.0,8.01,Completed,False,False
SFT-014546,EMP-00126,2026-03-01,LOC-09,Night,21:00:00,07:00:00,8.0,7.92,Completed,False,False
SFT-014547,EMP-00126,2026-03-05,LOC-09,AM,07:00:00,15:00:00,8.0,7.99,Completed,False,False
SFT-014548,EMP-00126,2026-03-06,LOC-09,PM,13:00:00,21:00:00,8.0,8.22,Completed,False,False
SFT-014549,EMP-00126,2026-03-07,LOC-09,AM,07:00:00,15:00:00,8.0,7.86,Completed,False,False
SFT-014550,EMP-00126,2026-03-08,LOC-09,PM,13:00:00,21:00:00,8.0,7.92,Completed,False,False
SFT-014551,EMP-00126,2026-03-11,LOC-09,AM,07:00:00,15:00:00,8.0,8.0,Completed,False,False
SFT-014552,EMP-00126,2026-03-12,LOC-09,PM,13:00:00,21:00:00,8.0,7.95,Completed,False,False
SFT-014553,EMP-00126,2026-03-13,LOC-09,PM,13:00:00,21:00:00,8.0,7.73,Completed,False,False
SFT-014554,EMP-00126,2026-03-14,LOC-09,Night,21:00:00,07:00:00,8.0,7.58,Completed,False,False
SFT-014555,EMP-00126,2026-03-15,LOC-09,AM,07:00:00,15:00:00,8.0,8.08,Completed,False,False
SFT-014556,EMP-00126,2026-03-18,LOC-09,PM,13:00:00,21:00:00,8.0,9.52,Completed,True,False
SFT-014557,EMP-00126,2026-03-19,LOC-09,PM,13:00:00,21:00:00,8.0,8.06,Completed,False,False
SFT-014558,EMP-00126,2026-03-20,LOC-09,AM,07:00:00,15:00:00,8.0,8.18,Completed,False,False
SFT-014559,EMP-00126,2026-03-21,LOC-09,AM,07:00:00,15:00:00,8.0,8.03,Completed,False,False
SFT-014560,EMP-00126,2026-03-22,LOC-09,Split,07:00:00,19:00:00,10.0,10.12,Completed,False,False
SFT-014561,EMP-00126,2026-03-25,LOC-09,AM,07:00:00,15:00:00,8.0,8.06,Completed,False,False
SFT-014562,EMP-00126,2026-03-26,LOC-09,AM,07:00:00,15:00:00,8.0,10.72,Completed,True,False
SFT-014563,EMP-00126,2026-03-27,LOC-09,PM,13:00:00,21:00:00,8.0,7.98,Completed,False,False
SFT-014564,EMP-00126,2026-03-28,LOC-09,PM,13:00:00,21:00:00,8.0,8.22,Completed,False,False
SFT-014565,EMP-00126,2026-03-29,LOC-09,PM,13:00:00,21:00:00,8.0,7.96,Completed,False,False
SFT-014566,EMP-00126,2026-04-01,LOC-09,AM,07:00:00,15:00:00,8.0,7.93,Completed,False,False
SFT-014567,EMP-00126,2026-04-02,LOC-09,AM,07:00:00,15:00:00,8.0,7.98,Completed,False,False
SFT-014568,EMP-00126,2026-04-03,LOC-09,AM,07:00:00,15:00:00,8.0,7.89,Completed,False,False
SFT-014569,EMP-00126,2026-04-04,LOC-09,AM,07:00:00,15:00:00,8.0,8.11,Completed,False,False
SFT-014570,EMP-00126,2026-04-05,LOC-09,AM,07:00:00,15:00:00,8.0,8.1,Completed,False,False
SFT-014571,EMP-00126,2026-04-08,LOC-09,AM,07:00:00,15:00:00,8.0,8.03,Completed,False,False
SFT-014572,EMP-00126,2026-04-09,LOC-09,Split,07:00:00,19:00:00,10.0,9.83,Completed,False,False
SFT-014573,EMP-00126,2026-04-10,LOC-09,PM,13:00:00,21:00:00,8.0,7.74,Completed,False,False
SFT-014574,EMP-00126,2026-04-11,LOC-09,PM,13:00:00,21:00:00,8.0,7.91,Completed,False,False
SFT-014575,EMP-00126,2026-04-12,LOC-09,AM,07:00:00,15:00:00,8.0,7.85,Completed,False,False
SFT-014576,EMP-00126,2026-04-15,LOC-09,Night,21:00:00,07:00:00,8.0,7.86,Completed,False,False
SFT-014577,EMP-00126,2026-04-16,LOC-09,PM,13:00:00,21:00:00,8.0,8.02,Completed,False,False
SFT-014578,EMP-00126,2026-04-17,LOC-09,AM,07:00:00,15:00:00,8.0,8.07,Completed,False,False
SFT-014579,EMP-00126,2026-04-18,LOC-09,PM,13:00:00,21:00:00,8.0,7.98,Completed,False,False
SFT-014580,EMP-00126,2026-04-19,LOC-09,PM,13:00:00,21:00:00,8.0,7.74,Completed,False,False
SFT-014581,EMP-00126,2026-04-22,LOC-09,Split,07:00:00,19:00:00,10.0,11.72,Completed,True,False
SFT-014582,EMP-00126,2026-04-23,LOC-09,Night,21:00:00,07:00:00,8.0,7.84,Completed,False,False
SFT-014583,EMP-00126,2026-04-24,LOC-09,Split,07:00:00,19:00:00,10.0,0.0,No-show,False,False
SFT-014584,EMP-00126,2026-04-25,LOC-09,Night,21:00:00,07:00:00,8.0,8.08,Completed,False,False
SFT-014585,EMP-00126,2026-04-26,LOC-09,AM,07:00:00,15:00:00,8.0,8.13,Completed,False,False
SFT-014586,EMP-00126,2026-04-29,LOC-09,AM,07:00:00,15:00:00,8.0,7.86,Completed,False,False
SFT-014587,EMP-00126,2026-04-30,LOC-09,PM,13:00:00,21:00:00,8.0,8.08,Completed,False,False
SFT-014588,EMP-00126,2026-05-01,LOC-09,AM,07:00:00,15:00:00,8.0,7.96,Completed,False,False
SFT-014589,EMP-00126,2026-05-02,LOC-09,PM,13:00:00,21:00:00,8.0,7.95,Completed,False,False
SFT-014590,EMP-00126,2026-05-03,LOC-09,PM,13:00:00,21:00:00,8.0,7.89,Completed,False,False
SFT-014591,EMP-00126,2026-05-06,LOC-09,Night,21:00:00,07:00:00,8.0,7.9,Completed,False,False
SFT-014592,EMP-00126,2026-05-07,LOC-09,AM,07:00:00,15:00:00,8.0,7.98,Completed,False,False
SFT-014593,EMP-00126,2026-05-08,LOC-09,AM,07:00:00,15:00:00,8.0,8.02,Completed,False,False
SFT-014594,EMP-00126,2026-05-09,LOC-09,PM,13:00:00,21:00:00,8.0,0.0,No-show,False,False
SFT-014595,EMP-00126,2026-05-10,LOC-09,PM,13:00:00,21:00:00,8.0,8.02,Completed,False,False
SFT-014596,EMP-00126,2026-05-13,LOC-09,AM,07:00:00,15:00:00,8.0,7.84,Completed,False,False
SFT-014597,EMP-00126,2026-05-14,LOC-09,AM,07:00:00,15:00:00,8.0,7.98,Completed,False,False
SFT-014598,EMP-00126,2026-05-15,LOC-09,Split,07:00:00,19:00:00,10.0,10.03,Completed,False,False
SFT-014599,EMP-00126,2026-05-16,LOC-09,AM,07:00:00,15:00:00,8.0,8.12,Completed,False,False
SFT-014600,EMP-00126,2026-05-17,LOC-09,AM,07:00:00,15:00:00,8.0,8.02,Completed,False,False
SFT-014601,EMP-00126,2026-05-24,LOC-09,AM,07:00:00,15:00:00,8.0,8.23,Completed,False,False
SFT-014602,EMP-00126,2026-05-27,LOC-09,AM,07:00:00,15:00:00,8.0,8.0,Completed,False,False
SFT-014603,EMP-00126,2026-05-28,LOC-09,AM,07:00:00,15:00:00,8.0,10.48,Completed,True,False
SFT-014604,EMP-00126,2026-05-29,LOC-09,PM,13:00:00,21:00:00,8.0,7.98,Completed,False,False
SFT-014605,EMP-00126,2026-05-30,LOC-09,AM,07:00:00,15:00:00,8.0,7.85,Completed,False,False
SFT-014606,EMP-00126,2026-05-31,LOC-09,AM,07:00:00,15:00:00,8.0,7.89,Completed,False,False
SFT-014607,EMP-00126,2026-06-03,LOC-09,AM,07:00:00,15:00:00,8.0,8.28,Completed,False,False
SFT-014608,EMP-00126,2026-06-04,LOC-09,PM,13:00:00,21:00:00,8.0,7.9,Completed,False,False
SFT-014609,EMP-00126,2026-06-05,LOC-09,AM,07:00:00,15:00:00,8.0,8.02,Completed,False,False
SFT-014610,EMP-00126,2026-06-06,LOC-09,Night,21:00:00,07:00:00,8.0,7.82,Completed,False,False
SFT-014611,EMP-00126,2026-06-07,LOC-09,AM,07:00:00,15:00:00,8.0,8.06,Completed,False,False
SFT-014612,EMP-00126,2026-06-10,LOC-09,PM,13:00:00,21:00:00,8.0,8.16,Completed,False,False
SFT-014613,EMP-00126,2026-06-11,LOC-09,AM,07:00:00,15:00:00,8.0,7.99,Completed,False,False
SFT-014614,EMP-00126,2026-06-13,LOC-09,AM,07:00:00,15:00:00,8.0,8.14,Completed,False,False
SFT-014615,EMP-00126,2026-06-14,LOC-09,AM,07:00:00,15:00:00,8.0,8.23,Completed,False,False
SFT-014616,EMP-00126,2026-06-17,LOC-09,AM,07:00:00,15:00:00,8.0,8.63,Completed,True,False
SFT-014617,EMP-00126,2026-06-18,LOC-09,AM,07:00:00,15:00:00,8.0,8.0,Completed,False,False
SFT-014618,EMP-00126,2026-06-20,LOC-09,PM,13:00:00,21:00:00,8.0,8.11,Completed,False,False
SFT-014619,EMP-00126,2026-06-21,LOC-09,PM,13:00:00,21:00:00,8.0,8.01,Completed,False,False
SFT-014620,EMP-00126,2026-06-24,LOC-09,AM,07:00:00,15:00:00,8.0,7.83,Completed,False,False
SFT-014621,EMP-00126,2026-06-25,LOC-09,AM,07:00:00,15:00:00,8.0,7.65,Completed,False,False
SFT-014622,EMP-00126,2026-06-26,LOC-09,PM,13:00:00,21:00:00,8.0,8.17,Completed,False,False
SFT-014623,EMP-00126,2026-06-27,LOC-09,AM,07:00:00,15:00:00,8.0,8.12,Completed,False,False
SFT-014624,EMP-00126,2026-06-28,LOC-09,AM,07:00:00,15:00:00,8.0,7.9,Completed,False,False
SFT-014625,EMP-00126,2026-07-01,LOC-09,PM,13:00:00,21:00:00,8.0,7.98,Completed,False,False
SFT-014626,EMP-00126,2026-07-02,LOC-09,PM,13:00:00,21:00:00,8.0,7.95,Completed,False,False
SFT-014627,EMP-00126,2026-07-03,LOC-09,AM,07:00:00,15:00:00,8.0,7.88,Completed,False,False
SFT-014628,EMP-00126,2026-07-05,LOC-09,AM,07:00:00,15:00:00,8.0,8.38,Completed,False,False
SFT-014629,EMP-00126,2026-07-08,LOC-09,PM,13:00:00,21:00:00,8.0,9.49,Completed,True,False
SFT-014630,EMP-00126,2026-07-09,LOC-09,AM,07:00:00,15:00:00,8.0,0.0,Cancelled,False,False
SFT-014631,EMP-00126,2026-07-10,LOC-09,AM,07:00:00,15:00:00,8.0,8.66,Completed,True,False
SFT-014632,EMP-00126,2026-07-11,LOC-09,Night,21:00:00,07:00:00,8.0,7.83,Completed,False,False
SFT-014633,EMP-00126,2026-07-12,LOC-09,PM,13:00:00,21:00:00,8.0,7.95,Completed,False,False
SFT-014634,EMP-00126,2026-07-16,LOC-09,AM,07:00:00,15:00:00,8.0,7.83,Completed,False,False
SFT-014635,EMP-00126,2026-07-17,LOC-09,AM,07:00:00,15:00:00,8.0,9.71,Completed,True,False
SFT-014636,EMP-00126,2026-07-18,LOC-09,PM,13:00:00,21:00:00,8.0,7.81,Completed,False,False
SFT-014637,EMP-00126,2026-07-19,LOC-09,Night,21:00:00,07:00:00,8.0,0.0,Cancelled,False,False
SFT-014638,EMP-00126,2026-07-22,LOC-09,PM,13:00:00,21:00:00,8.0,7.88,Completed,False,False
SFT-014639,EMP-00126,2026-07-23,LOC-09,AM,07:00:00,15:00:00,8.0,8.13,Completed,False,False
SFT-014640,EMP-00126,2026-07-24,LOC-09,Split,07:00:00,19:00:00,10.0,10.15,Completed,False,False
SFT-014641,EMP-00126,2026-07-25,LOC-09,PM,13:00:00,21:00:00,8.0,7.89,Completed,False,False
SFT-014642,EMP-00126,2026-07-26,LOC-09,AM,07:00:00,15:00:00,8.0,7.97,Completed,False,False
SFT-014643,EMP-00126,2026-07-29,LOC-09,AM,07:00:00,15:00:00,8.0,8.06,Completed,False,False
SFT-014644,EMP-00126,2026-07-30,LOC-09,AM,07:00:00,15:00:00,8.0,7.99,Completed,False,False
SFT-014645,EMP-00126,2026-07-31,LOC-09,AM,07:00:00,15:00:00,8.0,8.2,Completed,False,False
SFT-014646,EMP-00128,2025-08-04,LOC-08,AM,07:00:00,15:00:00,8.0,0.0,Cancelled,False,False
SFT-014647,EMP-00128,2025-08-07,LOC-08,PM,13:00:00,21:00:00,8.0,8.01,Completed,False,False
SFT-014648,EMP-00128,2025-08-11,LOC-08,Split,07:00:00,19:00:00,10.0,10.08,Completed,False,False
SFT-014649,EMP-00128,2025-08-14,LOC-08,AM,07:00:00,15:00:00,8.0,8.04,Completed,False,False
SFT-014650,EMP-00128,2025-08-18,LOC-08,Split,07:00:00,19:00:00,10.0,9.99,Completed,False,False
SFT-014651,EMP-00128,2025-08-21,LOC-08,PM,13:00:00,21:00:00,8.0,7.91,Completed,False,False
SFT-014652,EMP-00128,2025-08-25,LOC-08,AM,07:00:00,15:00:00,8.0,8.14,Completed,False,False
SFT-014653,EMP-00128,2025-08-28,LOC-08,Split,07:00:00,19:00:00,10.0,9.83,Completed,False,False
SFT-014654,EMP-00128,2025-09-01,LOC-08,AM,07:00:00,15:00:00,8.0,7.83,Completed,False,False
SFT-014655,EMP-00128,2025-09-04,LOC-08,AM,07:00:00,15:00:00,8.0,8.14,Completed,False,False
SFT-014656,EMP-00128,2025-09-08,LOC-08,Night,21:00:00,07:00:00,8.0,0.0,No-show,False,False
SFT-014657,EMP-00128,2025-09-11,LOC-08,PM,13:00:00,21:00:00,8.0,9.12,Completed,True,False
SFT-014658,EMP-00128,2025-09-15,LOC-08,Split,07:00:00,19:00:00,10.0,10.22,Completed,False,False
SFT-014659,EMP-00128,2025-09-18,LOC-08,AM,07:00:00,15:00:00,8.0,7.79,Completed,False,False
SFT-014660,EMP-00128,2025-09-22,LOC-08,Night,21:00:00,07:00:00,8.0,7.97,Completed,False,False
SFT-014661,EMP-00128,2025-09-25,LOC-08,Split,07:00:00,19:00:00,10.0,9.91,Completed,False,False
SFT-014662,EMP-00128,2025-09-29,LOC-08,Night,21:00:00,07:00:00,8.0,8.05,Completed,False,False
SFT-014663,EMP-00128,2025-10-02,LOC-08,Split,07:00:00,19:00:00,10.0,12.56,Completed,True,False
SFT-014664,EMP-00128,2025-10-06,LOC-08,AM,07:00:00,15:00:00,8.0,7.95,Completed,False,False
SFT-014665,EMP-00128,2025-10-09,LOC-08,AM,07:00:00,15:00:00,8.0,8.39,Completed,False,False
SFT-014666,EMP-00128,2025-10-13,LOC-08,PM,13:00:00,21:00:00,8.0,8.15,Completed,False,False
SFT-014667,EMP-00128,2025-10-20,LOC-08,AM,07:00:00,15:00:00,8.0,7.83,Completed,False,False
SFT-014668,EMP-00128,2025-10-23,LOC-08,AM,07:00:00,15:00:00,8.0,8.01,Completed,False,False
SFT-014669,EMP-00128,2025-10-27,LOC-08,PM,13:00:00,21:00:00,8.0,7.82,Completed,False,False
SFT-014670,EMP-00128,2025-10-30,LOC-08,AM,07:00:00,15:00:00,8.0,8.11,Completed,False,False
SFT-014671,EMP-00128,2025-11-03,LOC-08,PM,13:00:00,21:00:00,8.0,7.95,Completed,False,False
SFT-014672,EMP-00128,2025-11-06,LOC-08,AM,07:00:00,15:00:00,8.0,7.79,Completed,False,False
SFT-014673,EMP-00128,2025-11-13,LOC-08,PM,13:00:00,21:00:00,8.0,7.95,Completed,False,False
SFT-014674,EMP-00128,2025-11-17,LOC-08,AM,07:00:00,15:00:00,8.0,8.16,Completed,False,False
SFT-014675,EMP-00128,2025-11-20,LOC-08,PM,13:00:00,21:00:00,8.0,8.07,Completed,False,False
SFT-014676,EMP-00128,2025-11-24,LOC-08,PM,13:00:00,21:00:00,8.0,8.67,Completed,True,False
SFT-014677,EMP-00128,2025-11-27,LOC-08,AM,07:00:00,15:00:00,8.0,7.98,Completed,False,False
SFT-014678,EMP-00128,2025-12-01,LOC-08,PM,13:00:00,21:00:00,8.0,8.13,Completed,False,False
SFT-014679,EMP-00128,2025-12-04,LOC-08,PM,13:00:00,21:00:00,8.0,7.84,Completed,False,False
SFT-014680,EMP-00128,2025-12-08,LOC-08,AM,07:00:00,15:00:00,8.0,8.29,Completed,False,False
SFT-014681,EMP-00128,2025-12-11,LOC-08,AM,07:00:00,15:00:00,8.0,8.39,Completed,False,False
SFT-014682,EMP-00128,2025-12-15,LOC-08,AM,07:00:00,15:00:00,8.0,8.0,Completed,False,False
SFT-014683,EMP-00128,2025-12-18,LOC-08,AM,07:00:00,15:00:00,8.0,8.06,Completed,False,False
SFT-014684,EMP-00128,2025-12-22,LOC-08,AM,07:00:00,15:00:00,8.0,7.84,Completed,False,False
SFT-014685,EMP-00128,2025-12-25,LOC-08,AM,07:00:00,15:00:00,8.0,7.84,Completed,False,False
SFT-014686,EMP-00128,2025-12-29,LOC-08,PM,13:00:00,21:00:00,8.0,8.25,Completed,False,False
SFT-014687,EMP-00128,2026-01-01,LOC-08,AM,07:00:00,15:00:00,8.0,10.4,Completed,True,False
SFT-014688,EMP-00128,2026-01-05,LOC-08,PM,13:00:00,21:00:00,8.0,8.13,Completed,False,False
SFT-014689,EMP-00128,2026-01-08,LOC-08,Split,07:00:00,19:00:00,10.0,0.0,Cancelled,False,False
SFT-014690,EMP-00128,2026-01-12,LOC-08,AM,07:00:00,15:00:00,8.0,8.14,Completed,False,False
SFT-014691,EMP-00128,2026-01-15,LOC-08,PM,13:00:00,21:00:00,8.0,8.27,Completed,False,False
SFT-014692,EMP-00128,2026-01-26,LOC-08,AM,07:00:00,15:00:00,8.0,7.96,Completed,False,False
SFT-014693,EMP-00128,2026-01-29,LOC-08,AM,07:00:00,15:00:00,8.0,8.97,Completed,True,False
SFT-014694,EMP-00128,2026-02-02,LOC-08,AM,07:00:00,15:00:00,8.0,7.94,Completed,False,False
SFT-014695,EMP-00128,2026-02-05,LOC-08,AM,07:00:00,15:00:00,8.0,7.84,Completed,False,False
SFT-014696,EMP-00128,2026-02-09,LOC-08,PM,13:00:00,21:00:00,8.0,10.12,Completed,True,False
SFT-014697,EMP-00128,2026-02-12,LOC-08,PM,13:00:00,21:00:00,8.0,10.91,Completed,True,False
SFT-014698,EMP-00128,2026-02-16,LOC-08,PM,13:00:00,21:00:00,8.0,7.96,Completed,False,False
SFT-014699,EMP-00128,2026-02-19,LOC-08,PM,13:00:00,21:00:00,8.0,8.23,Completed,False,False
SFT-014700,EMP-00128,2026-02-23,LOC-08,Split,07:00:00,19:00:00,10.0,10.88,Completed,True,False
SFT-014701,EMP-00128,2026-02-26,LOC-08,AM,07:00:00,15:00:00,8.0,7.86,Completed,False,False
SFT-014702,EMP-00128,2026-03-02,LOC-08,AM,07:00:00,15:00:00,8.0,10.06,Completed,True,False
SFT-014703,EMP-00128,2026-03-05,LOC-08,PM,13:00:00,21:00:00,8.0,8.14,Completed,False,False
SFT-014704,EMP-00128,2026-03-09,LOC-08,PM,13:00:00,21:00:00,8.0,8.34,Completed,False,False
SFT-014705,EMP-00128,2026-03-12,LOC-08,Split,07:00:00,19:00:00,10.0,9.91,Completed,False,False
SFT-014706,EMP-00128,2026-03-16,LOC-08,AM,07:00:00,15:00:00,8.0,8.16,Completed,False,False
SFT-014707,EMP-00128,2026-03-19,LOC-08,AM,07:00:00,15:00:00,8.0,7.73,Completed,False,False
SFT-014708,EMP-00128,2026-03-23,LOC-08,PM,13:00:00,21:00:00,8.0,8.26,Completed,False,False
SFT-014709,EMP-00128,2026-03-26,LOC-08,AM,07:00:00,15:00:00,8.0,8.11,Completed,False,False
SFT-014710,EMP-00128,2026-03-30,LOC-08,PM,13:00:00,21:00:00,8.0,9.61,Completed,True,False
SFT-014711,EMP-00128,2026-04-02,LOC-08,AM,07:00:00,15:00:00,8.0,7.93,Completed,False,False
SFT-014712,EMP-00128,2026-04-06,LOC-08,AM,07:00:00,15:00:00,8.0,8.01,Completed,False,False
SFT-014713,EMP-00128,2026-04-09,LOC-08,PM,13:00:00,21:00:00,8.0,7.97,Completed,False,False
SFT-014714,EMP-00128,2026-04-13,LOC-08,PM,13:00:00,21:00:00,8.0,8.02,Completed,False,False
SFT-014715,EMP-00128,2026-04-16,LOC-08,Split,07:00:00,19:00:00,10.0,11.52,Completed,True,False
SFT-014716,EMP-00128,2026-04-20,LOC-08,AM,07:00:00,15:00:00,8.0,7.77,Completed,False,False
SFT-014717,EMP-00128,2026-04-23,LOC-08,PM,13:00:00,21:00:00,8.0,7.85,Completed,False,False
SFT-014718,EMP-00128,2026-04-27,LOC-08,Split,07:00:00,19:00:00,10.0,9.97,Completed,False,False
SFT-014719,EMP-00128,2026-04-30,LOC-08,Night,21:00:00,07:00:00,8.0,8.03,Completed,False,False
SFT-014720,EMP-00128,2026-05-04,LOC-08,AM,07:00:00,15:00:00,8.0,7.99,Completed,False,False
SFT-014721,EMP-00128,2026-05-07,LOC-08,PM,13:00:00,21:00:00,8.0,7.8,Completed,False,False
SFT-014722,EMP-00128,2026-05-11,LOC-08,PM,13:00:00,21:00:00,8.0,7.94,Completed,False,False
SFT-014723,EMP-00128,2026-05-14,LOC-08,AM,07:00:00,15:00:00,8.0,7.98,Completed,False,False
SFT-014724,EMP-00128,2026-05-18,LOC-08,PM,13:00:00,21:00:00,8.0,7.81,Completed,False,False
SFT-014725,EMP-00128,2026-05-21,LOC-08,Split,07:00:00,19:00:00,10.0,9.97,Completed,False,False
SFT-014726,EMP-00128,2026-05-25,LOC-08,Night,21:00:00,07:00:00,8.0,8.12,Completed,False,False
SFT-014727,EMP-00128,2026-05-28,LOC-08,Night,21:00:00,07:00:00,8.0,8.09,Completed,False,False
SFT-014728,EMP-00128,2026-06-01,LOC-08,Split,07:00:00,19:00:00,10.0,9.97,Completed,False,False
SFT-014729,EMP-00128,2026-06-04,LOC-08,PM,13:00:00,21:00:00,8.0,8.17,Completed,False,False
SFT-014730,EMP-00128,2026-06-08,LOC-08,Split,07:00:00,19:00:00,10.0,9.9,Completed,False,False
SFT-014731,EMP-00128,2026-06-11,LOC-08,Night,21:00:00,07:00:00,8.0,9.94,Completed,True,False
SFT-014732,EMP-00128,2026-06-18,LOC-08,Night,21:00:00,07:00:00,8.0,7.83,Completed,False,False
SFT-014733,EMP-00128,2026-06-22,LOC-08,AM,07:00:00,15:00:00,8.0,9.79,Completed,True,False
SFT-014734,EMP-00128,2026-06-25,LOC-08,AM,07:00:00,15:00:00,8.0,8.18,Completed,False,False
SFT-014735,EMP-00128,2026-06-29,LOC-08,PM,13:00:00,21:00:00,8.0,7.75,Completed,False,False
SFT-014736,EMP-00128,2026-07-02,LOC-08,Split,07:00:00,19:00:00,10.0,10.04,Completed,False,False
SFT-014737,EMP-00128,2026-07-06,LOC-08,Split,07:00:00,19:00:00,10.0,9.99,Completed,False,False
SFT-014738,EMP-00128,2026-07-09,LOC-08,AM,07:00:00,15:00:00,8.0,7.94,Completed,False,False
SFT-014739,EMP-00128,2026-07-13,LOC-08,PM,13:00:00,21:00:00,8.0,7.91,Completed,False,False
SFT-014740,EMP-00128,2026-07-16,LOC-08,AM,07:00:00,15:00:00,8.0,8.12,Completed,False,False
SFT-014741,EMP-00128,2026-07-20,LOC-08,AM,07:00:00,15:00:00,8.0,7.9,Completed,False,False
