location_id,service_type_id,month_start_date,appointments,avg_satisfaction,avg_quality_score,incident_count,cancelled_count,goals_achieved_count
LOC-07,SVC-06,2026-03-01,6,3.65,83.9,0.0,3.0,2.0
LOC-08,SVC-04,2026-03-01,8,4.275,77.075,0.0,2.0,4.0
LOC-05,SVC-05,2026-03-01,13,3.814285714285714,79.425,0.0,1.0,8.0
LOC-03,SVC-06,2026-03-01,6,3.925,81.8,0.0,2.0,4.0
LOC-02,SVC-03,2026-03-01,6,3.925,78.425,0.0,2.0,3.0
LOC-08,SVC-02,2026-03-01,5,3.766666666666667,88.39999999999999,0.0,1.0,3.0
LOC-01,SVC-08,2026-03-01,3,4.5,83.55,0.0,0.0,1.0
LOC-04,SVC-03,2026-03-01,7,4.616666666666666,79.8,0.0,1.0,5.0
LOC-07,SVC-04,2026-03-01,3,4.7,78.7,0.0,2.0,1.0
LOC-01,SVC-07,2026-03-01,4,4.1,77.25,0.0,0.0,2.0
LOC-04,SVC-03,2025-12-01,4,4.166666666666667,79.9,0.0,0.0,2.0
LOC-08,SVC-06,2025-12-01,9,4.237500000000001,84.2,0.0,0.0,8.0
LOC-02,SVC-08,2025-12-01,6,4.0,81.10000000000001,0.0,0.0,4.0
LOC-05,SVC-05,2025-12-01,6,3.78,84.82000000000001,0.0,0.0,4.0
LOC-03,SVC-09,2025-12-01,2,5.0,89.69999999999999,0.0,0.0,2.0
LOC-07,SVC-05,2025-12-01,3,4.3999999999999995,88.43333333333334,1.0,0.0,3.0
LOC-08,SVC-09,2025-12-01,1,4.8,93.8,0.0,0.0,1.0
LOC-08,SVC-05,2026-01-01,5,4.233333333333333,73.08000000000001,0.0,0.0,5.0
LOC-02,SVC-05,2026-01-01,7,4.283333333333333,80.18333333333335,0.0,0.0,5.0
LOC-09,SVC-01,2026-01-01,9,3.999999999999999,76.14285714285714,0.0,0.0,7.0
LOC-01,SVC-09,2026-01-01,3,4.366666666666666,74.96666666666667,0.0,0.0,2.0
LOC-01,SVC-04,2026-01-01,2,4.4,74.45,0.0,0.0,2.0
LOC-04,SVC-04,2026-01-01,2,5.0,80.1,0.0,0.0,1.0
LOC-06,SVC-08,2026-02-01,2,4.8,71.0,0.0,0.0,2.0
LOC-08,SVC-04,2026-02-01,7,3.9285714285714284,81.31428571428572,0.0,0.0,5.0
LOC-04,SVC-03,2026-02-01,2,3.8499999999999996,79.0,0.0,0.0,2.0
LOC-05,SVC-05,2026-02-01,7,4.114285714285715,80.37142857142858,0.0,0.0,7.0
LOC-03,SVC-09,2026-02-01,2,3.6,66.55,0.0,0.0,2.0
LOC-06,SVC-09,2026-02-01,2,3.4,75.5,0.0,0.0,2.0
LOC-05,SVC-03,2026-03-01,5,4.040000000000001,81.02000000000001,0.0,0.0,3.0
LOC-06,SVC-08,2026-03-01,6,4.279999999999999,80.98333333333333,0.0,0.0,6.0
LOC-02,SVC-08,2026-03-01,6,4.225,82.3,0.0,0.0,5.0
LOC-06,SVC-06,2026-03-01,4,4.633333333333333,85.13333333333334,0.0,0.0,3.0
LOC-03,SVC-09,2026-03-01,3,4.033333333333334,82.66666666666667,0.0,0.0,2.0
LOC-09,SVC-08,2026-03-01,2,4.8,85.0,0.0,0.0,1.0
LOC-06,SVC-09,2026-03-01,3,3.6999999999999997,90.25,0.0,1.0,1.0
LOC-08,SVC-09,2026-03-01,4,4.050000000000001,75.44999999999999,0.0,2.0,2.0
LOC-03,SVC-04,2026-04-01,7,4.166666666666667,86.66666666666667,0.0,3.0,2.0
LOC-08,SVC-07,2026-04-01,4,4.2,81.65,0.0,1.0,2.0
LOC-01,SVC-02,2026-04-01,6,4.7,96.6,0.0,1.0,1.0
LOC-09,SVC-07,2026-04-01,4,4.0,81.3,0.0,0.0,2.0
LOC-04,SVC-02,2026-04-01,3,,,0.0,2.0,0.0
LOC-01,SVC-01,2026-04-01,12,4.2,89.48000000000002,0.0,4.0,3.0
LOC-05,SVC-04,2026-04-01,4,4.5,84.56666666666666,0.0,1.0,2.0
LOC-03,SVC-03,2026-04-01,4,3.5,76.19999999999999,0.0,1.0,1.0
LOC-09,SVC-06,2026-04-01,5,4.366666666666666,79.86666666666666,0.0,1.0,3.0
LOC-07,SVC-03,2026-04-01,6,4.0,82.93333333333334,0.0,2.0,3.0
LOC-05,SVC-08,2026-04-01,5,3.766666666666667,86.2,0.0,2.0,3.0
LOC-04,SVC-08,2026-04-01,5,4.35,77.23333333333333,0.0,1.0,3.0
LOC-07,SVC-08,2026-04-01,2,4.6,73.9,0.0,0.0,0.0
LOC-10,SVC-04,2026-04-01,6,4.366666666666667,91.76666666666667,1.0,2.0,3.0
LOC-02,SVC-07,2026-04-01,7,4.3,82.89999999999999,0.0,4.0,3.0
LOC-06,SVC-07,2026-04-01,5,3.5,81.06666666666668,0.0,2.0,3.0
LOC-06,SVC-02,2026-05-01,17,4.277777777777778,81.34444444444443,0.0,4.0,7.0
LOC-03,SVC-09,2026-05-01,3,4.5,75.75,0.0,0.0,1.0
LOC-08,SVC-06,2026-05-01,6,4.8,97.4,0.0,2.0,1.0
LOC-09,SVC-08,2026-05-01,1,,,0.0,1.0,0.0
LOC-08,SVC-02,2026-05-01,12,4.3,83.72500000000001,0.0,7.0,3.0
LOC-10,SVC-09,2026-05-01,4,4.5,85.2,0.0,2.0,1.0
LOC-09,SVC-02,2026-05-01,9,3.875,78.9,1.0,4.0,3.0
LOC-05,SVC-05,2026-05-01,12,4.275,81.77499999999999,0.0,3.0,6.0
LOC-01,SVC-07,2026-05-01,13,4.3,83.76666666666667,0.0,3.0,8.0
LOC-03,SVC-06,2026-05-01,5,3.8,83.1,0.0,2.0,2.0
LOC-02,SVC-02,2026-05-01,9,4.133333333333334,82.675,0.0,4.0,4.0
LOC-06,SVC-06,2026-05-01,8,4.166666666666667,89.16666666666667,0.0,3.0,2.0
LOC-07,SVC-01,2026-05-01,15,4.116666666666667,79.80000000000001,0.0,6.0,8.0
LOC-02,SVC-03,2026-05-01,7,3.88,77.7,0.0,2.0,4.0
LOC-01,SVC-05,2026-05-01,8,4.0,95.2,0.0,2.0,3.0
LOC-07,SVC-05,2026-05-01,4,3.85,73.4,0.0,1.0,2.0
LOC-07,SVC-06,2026-05-01,5,3.5666666666666664,84.39999999999999,0.0,2.0,2.0
LOC-02,SVC-08,2026-05-01,4,2.85,73.05000000000001,0.0,0.0,2.0
LOC-06,SVC-08,2026-05-01,8,4.42,81.58571428571429,3.0,1.0,5.0
LOC-06,SVC-09,2026-05-01,3,2.8,73.95,0.0,1.0,2.0
LOC-04,SVC-03,2026-05-01,4,3.6,91.25,0.0,2.0,2.0
LOC-07,SVC-03,2026-06-01,9,4.4,77.02000000000001,0.0,3.0,4.0
LOC-04,SVC-02,2026-06-01,8,4.1,87.19999999999999,0.0,3.0,2.0
LOC-03,SVC-05,2026-06-01,8,4.14,80.21666666666668,0.0,2.0,6.0
LOC-09,SVC-06,2026-06-01,4,4.7,78.4,0.0,2.0,1.0
LOC-03,SVC-03,2026-06-01,3,3.9,82.2,0.0,1.0,1.0
LOC-02,SVC-07,2026-06-01,4,4.8,79.3,0.0,0.0,1.0
LOC-01,SVC-01,2026-06-01,16,3.966666666666667,80.13076923076923,0.0,2.0,11.0
LOC-07,SVC-08,2026-06-01,4,3.1666666666666665,77.16666666666667,0.0,1.0,3.0
LOC-05,SVC-08,2026-06-01,2,4.0,86.4,0.0,1.0,1.0
LOC-06,SVC-07,2026-06-01,2,,,0.0,1.0,0.0
LOC-10,SVC-03,2026-06-01,3,4.15,78.35,0.0,1.0,1.0
LOC-01,SVC-02,2026-06-01,3,4.35,79.19999999999999,0.0,1.0,2.0
LOC-09,SVC-07,2026-06-01,3,3.4,82.4,0.0,1.0,1.0
LOC-05,SVC-07,2026-06-01,4,4.25,74.5,0.0,0.0,2.0
LOC-08,SVC-03,2026-06-01,6,4.3,81.0,0.0,1.0,4.0
LOC-03,SVC-04,2026-06-01,5,4.833333333333333,82.96666666666665,0.0,2.0,2.0
LOC-03,SVC-05,2026-04-01,3,3.9666666666666663,80.76666666666667,0.0,0.0,3.0
LOC-05,SVC-07,2026-04-01,5,4.5,86.38,0.0,0.0,4.0
LOC-10,SVC-03,2026-04-01,4,4.6,82.05,0.0,0.0,2.0
LOC-08,SVC-03,2026-04-01,4,3.3,100.0,0.0,0.0,1.0
LOC-07,SVC-04,2026-05-01,2,4.9,86.4,0.0,0.0,2.0
LOC-01,SVC-08,2026-05-01,7,4.133333333333333,81.73333333333333,0.0,0.0,4.0
LOC-08,SVC-09,2026-05-01,1,3.7,76.9,0.0,0.0,1.0
LOC-05,SVC-03,2026-05-01,2,3.95,83.2,0.0,0.0,2.0
LOC-08,SVC-04,2026-05-01,2,3.55,80.45,0.0,0.0,2.0
LOC-10,SVC-04,2026-06-01,4,4.5,84.975,0.0,0.0,3.0
LOC-05,SVC-04,2026-06-01,4,3.7750000000000004,84.8,0.0,0.0,3.0
LOC-04,SVC-08,2026-06-01,4,4.066666666666666,81.5,0.0,0.0,3.0
LOC-06,SVC-06,2026-07-01,9,4.54,84.86666666666666,0.0,2.0,6.0
LOC-08,SVC-07,2026-06-01,1,,,0.0,0.0,0.0
LOC-08,SVC-02,2026-07-01,8,4.1,78.1,0.0,4.0,2.0
LOC-08,SVC-04,2026-07-01,9,4.119999999999999,79.14,1.0,1.0,4.0
LOC-07,SVC-05,2026-07-01,14,3.842857142857143,82.74285714285715,0.0,4.0,6.0
LOC-09,SVC-02,2026-07-01,10,4.075,89.425,0.0,6.0,3.0
LOC-07,SVC-06,2026-07-01,8,4.2,80.52000000000001,0.0,0.0,4.0
LOC-02,SVC-03,2026-07-01,11,3.942857142857143,79.75,0.0,2.0,7.0
LOC-06,SVC-02,2026-07-01,12,4.8,84.525,0.0,4.0,4.0
LOC-07,SVC-01,2026-07-01,16,3.922222222222222,82.22222222222223,0.0,7.0,7.0
LOC-03,SVC-06,2026-07-01,8,4.16,84.2,1.0,2.0,4.0
LOC-01,SVC-08,2026-07-01,1,,,0.0,1.0,0.0
LOC-02,SVC-08,2026-07-01,5,4.533333333333333,78.53333333333333,0.0,2.0,2.0
LOC-05,SVC-05,2026-07-01,8,3.816666666666667,79.77142857142857,1.0,1.0,7.0
LOC-01,SVC-05,2026-07-01,17,4.136363636363637,83.32727272727273,0.0,4.0,9.0
LOC-06,SVC-09,2026-07-01,3,5.0,84.5,0.0,1.0,1.0
LOC-01,SVC-07,2026-07-01,7,4.275,84.425,0.0,1.0,3.0
LOC-07,SVC-04,2026-07-01,10,4.216666666666666,79.5,1.0,2.0,5.0
LOC-08,SVC-06,2026-07-01,5,4.4,73.1,0.0,4.0,1.0
LOC-02,SVC-02,2026-07-01,11,4.333333333333333,77.83333333333333,0.0,6.0,3.0
LOC-08,SVC-09,2026-07-01,8,3.7600000000000002,81.84,0.0,2.0,5.0
LOC-04,SVC-03,2026-07-01,5,4.35,85.3,0.0,1.0,3.0
LOC-07,SVC-03,2026-08-01,1,,,0.0,1.0,0.0
LOC-06,SVC-07,2026-08-01,1,,,0.0,0.0,0.0
LOC-06,SVC-08,2026-07-01,7,4.475,87.64,0.0,0.0,3.0
LOC-05,SVC-03,2026-07-01,4,4.0,88.075,0.0,0.0,3.0
LOC-03,SVC-09,2026-07-01,2,4.4,94.4,0.0,0.0,1.0
LOC-09,SVC-08,2026-07-01,4,3.75,77.25,0.0,0.0,3.0
LOC-10,SVC-09,2026-07-01,3,4.2,75.4,0.0,0.0,2.0
LOC-01,SVC-01,2026-08-01,1,,73.5,0.0,0.0,1.0
