week_start_date,location_id,primary_role,employees_with_overtime,total_overtime_hours,avg_overtime_hours,total_hours_worked,total_contracted_hours
2025-12-29,LOC-08,Support Worker,9,37.76,4.195555555555555,286.26,268.0
2026-01-19,LOC-08,Support Worker,9,19.27,2.141111111111111,272.46000000000004,276.0
2026-03-23,LOC-08,Support Worker,10,32.97,3.2969999999999997,288.82,284.0
2026-05-11,LOC-08,Support Worker,10,31.0,3.1,309.79,284.0
2026-06-15,LOC-08,Support Worker,8,14.17,1.77125,227.52,222.0
2026-06-22,LOC-08,Support Worker,8,20.700000000000003,2.5875000000000004,222.77,222.0
2026-07-13,LOC-08,Support Worker,10,28.1,2.81,300.61,284.0
2025-07-28,LOC-04,Coordinator,1,0.1,0.1,8.1,8.0
2025-08-18,LOC-04,Coordinator,1,0.0,0.0,7.81,8.0
2025-08-25,LOC-04,Coordinator,1,0.04,0.04,8.04,8.0
2025-09-22,LOC-04,Coordinator,1,8.48,8.48,16.48,8.0
2025-10-06,LOC-04,Coordinator,1,10.01,10.01,18.009999999999998,8.0
2025-11-03,LOC-04,Coordinator,1,9.48,9.48,17.48,8.0
2025-11-17,LOC-04,Coordinator,1,7.79,7.79,15.79,8.0
2025-12-15,LOC-04,Coordinator,1,10.3,10.3,18.3,8.0
2026-02-09,LOC-04,Coordinator,1,10.42,10.42,18.42,8.0
2026-03-16,LOC-04,Coordinator,1,10.03,10.03,18.03,8.0
2026-06-08,LOC-04,Coordinator,1,11.87,11.87,19.87,8.0
2026-07-06,LOC-04,Coordinator,1,10.07,10.07,18.07,8.0
2025-08-04,LOC-10,Team Leader,1,7.86,7.86,23.86,16.0
2025-09-15,LOC-10,Team Leader,1,10.55,10.55,26.55,16.0
2025-11-10,LOC-10,Team Leader,1,7.94,7.94,23.939999999999998,16.0
2026-02-09,LOC-10,Team Leader,1,10.27,10.27,26.269999999999996,16.0
2026-03-02,LOC-10,Team Leader,1,10.04,10.04,26.04,16.0
2026-03-30,LOC-10,Team Leader,1,0.0,0.0,10.15,16.0
2026-04-20,LOC-10,Team Leader,1,9.84,9.84,25.84,16.0
2026-05-11,LOC-10,Team Leader,1,9.98,9.98,25.98,16.0
2026-05-18,LOC-10,Team Leader,1,0.0,0.0,15.84,16.0
2026-05-25,LOC-10,Team Leader,1,8.74,8.74,24.740000000000002,16.0
2026-06-22,LOC-10,Team Leader,1,9.33,9.33,25.330000000000002,16.0
2026-07-13,LOC-10,Team Leader,1,0.0,0.0,7.97,16.0
2025-08-04,LOC-01,Allied Health Clinician,1,0.0,0.0,9.93,12.0
2025-08-11,LOC-01,Allied Health Clinician,1,0.0,0.0,8.01,12.0
2025-11-10,LOC-01,Allied Health Clinician,1,0.0,0.0,7.66,12.0
2025-12-01,LOC-01,Allied Health Clinician,1,0.0,0.0,8.04,12.0
2025-12-29,LOC-01,Allied Health Clinician,1,0.0,0.0,9.95,12.0
2026-01-12,LOC-01,Allied Health Clinician,1,0.0,0.0,8.05,12.0
2026-01-26,LOC-01,Allied Health Clinician,1,0.0,0.0,10.35,12.0
2026-03-16,LOC-01,Allied Health Clinician,1,0.0,0.0,7.96,12.0
2026-05-18,LOC-01,Allied Health Clinician,1,0.0,0.0,8.19,12.0
2026-06-22,LOC-01,Allied Health Clinician,1,0.0,0.0,9.8,12.0
2026-07-06,LOC-01,Allied Health Clinician,1,0.0,0.0,7.79,12.0
2025-08-18,LOC-02,Support Worker,7,27.09,3.87,168.49,152.0
2025-09-08,LOC-02,Support Worker,7,21.689999999999998,3.0985714285714283,161.43,152.0
2025-09-15,LOC-02,Support Worker,7,13.39,1.912857142857143,142.64999999999998,152.0
2025-09-22,LOC-02,Support Worker,7,17.950000000000003,2.5642857142857145,153.51,152.0
2025-09-29,LOC-02,Support Worker,6,21.44,3.5733333333333337,161.44000000000003,140.0
2025-10-13,LOC-02,Support Worker,7,19.2,2.742857142857143,148.61,152.0
2025-11-17,LOC-02,Support Worker,7,23.72,3.3885714285714283,167.92000000000002,152.0
2025-12-15,LOC-02,Support Worker,7,7.86,1.122857142857143,138.44,152.0
2025-12-29,LOC-02,Support Worker,7,25.800000000000004,3.6857142857142864,173.94000000000003,152.0
2026-01-05,LOC-02,Support Worker,7,29.12,4.16,177.10000000000002,152.0
2026-01-19,LOC-02,Support Worker,6,7.96,1.3266666666666667,122.16999999999999,144.0
2026-02-02,LOC-02,Support Worker,7,20.03,2.8614285714285717,164.01000000000002,152.0
2026-02-16,LOC-02,Support Worker,7,21.54,3.077142857142857,160.82,152.0
2026-03-02,LOC-02,Support Worker,7,32.39,4.627142857142857,180.37,152.0
2026-03-09,LOC-02,Support Worker,7,20.07,2.867142857142857,136.96,152.0
2026-05-04,LOC-02,Support Worker,7,21.119999999999997,3.017142857142857,157.66000000000003,152.0
2026-05-25,LOC-02,Support Worker,7,20.12,2.8742857142857146,163.36,152.0
2026-06-08,LOC-02,Support Worker,7,24.68,3.525714285714286,160.51,152.0
2026-07-27,LOC-02,Support Worker,7,12.51,1.7871428571428571,118.16000000000001,152.0
2025-07-28,LOC-09,Allied Health Clinician,2,0.0,0.0,40.36,76.0
2025-10-27,LOC-09,Allied Health Clinician,2,7.460000000000001,3.7300000000000004,83.46000000000001,76.0
2025-11-24,LOC-09,Allied Health Clinician,2,3.64,1.82,49.54,76.0
2025-12-15,LOC-09,Allied Health Clinician,2,4.720000000000001,2.3600000000000003,80.72,76.0
2026-01-26,LOC-09,Allied Health Clinician,2,9.9,4.95,85.9,76.0
2026-02-09,LOC-09,Allied Health Clinician,2,7.32,3.66,83.32000000000001,76.0
2026-03-02,LOC-09,Allied Health Clinician,2,5.31,2.655,75.30000000000001,76.0
2026-03-09,LOC-09,Allied Health Clinician,2,5.6,2.8,81.6,76.0
2026-05-25,LOC-09,Allied Health Clinician,2,4.2,2.1,76.04,76.0
2026-06-15,LOC-09,Allied Health Clinician,2,3.09,1.545,73.84,76.0
2026-06-22,LOC-09,Allied Health Clinician,2,5.51,2.755,81.51,76.0
2026-07-13,LOC-09,Allied Health Clinician,2,0.0,0.0,57.410000000000004,76.0
2025-08-11,LOC-08,Coordinator,1,0.0,0.0,16.11,20.0
2025-10-13,LOC-08,Coordinator,1,4.64,4.64,24.64,20.0
2025-12-29,LOC-08,Coordinator,1,7.08,7.08,27.08,20.0
2026-01-19,LOC-08,Coordinator,1,9.17,9.17,29.17,20.0
2026-03-23,LOC-08,Coordinator,1,3.9,3.9,23.900000000000002,20.0
2026-05-11,LOC-08,Coordinator,1,8.81,8.81,28.810000000000002,20.0
2026-06-15,LOC-08,Coordinator,1,6.54,6.54,26.54,20.0
2026-06-22,LOC-08,Coordinator,1,5.57,5.57,25.57,20.0
2026-07-13,LOC-08,Coordinator,1,4.13,4.13,24.13,20.0
2025-08-11,LOC-05,Coordinator,2,0.15,0.075,16.36,38.0
2025-11-24,LOC-05,Coordinator,2,0.0,0.0,15.9,38.0
2025-12-01,LOC-05,Coordinator,2,0.04,0.02,24.159999999999997,38.0
2025-12-15,LOC-05,Coordinator,2,0.0,0.0,23.86,38.0
2026-01-05,LOC-05,Coordinator,2,0.15,0.075,26.159999999999997,38.0
2026-01-12,LOC-05,Coordinator,2,0.0,0.0,23.85,38.0
2026-01-26,LOC-05,Coordinator,2,1.99,0.995,17.91,38.0
2026-02-16,LOC-05,Coordinator,2,0.32,0.16,26.15,38.0
2026-06-01,LOC-05,Coordinator,2,0.0,0.0,25.810000000000002,38.0
2025-08-25,LOC-02,Allied Health Clinician,2,6.449999999999999,3.2249999999999996,56.45,50.0
2025-09-01,LOC-02,Allied Health Clinician,2,10.030000000000001,5.015000000000001,60.03,50.0
2025-11-03,LOC-02,Allied Health Clinician,2,8.4,4.2,58.4,50.0
2026-01-26,LOC-02,Allied Health Clinician,2,4.02,2.01,53.650000000000006,50.0
2026-03-23,LOC-02,Allied Health Clinician,2,6.77,3.385,56.77,50.0
2026-03-30,LOC-02,Allied Health Clinician,2,10.34,5.17,60.339999999999996,50.0
2026-04-13,LOC-02,Allied Health Clinician,2,4.57,2.285,50.64,50.0
2026-04-20,LOC-02,Allied Health Clinician,2,6.29,3.145,56.29,50.0
2026-05-11,LOC-02,Allied Health Clinician,2,4.77,2.385,53.06999999999999,50.0
2026-06-22,LOC-02,Allied Health Clinician,2,10.16,5.08,60.16,50.0
2025-07-28,LOC-10,Coordinator,1,0.0,0.0,21.91,38.0
2025-09-01,LOC-10,Coordinator,1,4.51,4.51,42.51,38.0
2025-09-08,LOC-10,Coordinator,1,9.84,9.84,47.839999999999996,38.0
2025-10-27,LOC-10,Coordinator,1,9.2,9.2,47.199999999999996,38.0
2025-11-24,LOC-10,Coordinator,1,4.77,4.77,42.769999999999996,38.0
2025-12-15,LOC-10,Coordinator,1,3.06,3.06,41.06,38.0
2025-12-29,LOC-10,Coordinator,1,5.87,5.87,43.870000000000005,38.0
2026-01-05,LOC-10,Coordinator,1,0.0,0.0,33.11,38.0
2026-01-19,LOC-10,Coordinator,1,0.0,0.0,33.77,38.0
2026-02-23,LOC-10,Coordinator,1,4.11,4.11,42.11,38.0
2026-05-04,LOC-10,Coordinator,1,6.04,6.04,44.04,38.0
2026-06-15,LOC-10,Coordinator,1,7.34,7.34,45.34,38.0
2026-06-29,LOC-10,Coordinator,1,0.0,0.0,32.41,38.0
2026-05-11,LOC-01,Coordinator,1,7.83,7.83,15.83,8.0
2025-08-11,LOC-07,Allied Health Clinician,2,8.39,4.195,84.39,76.0
2025-09-29,LOC-07,Allied Health Clinician,2,13.74,6.87,89.74000000000001,76.0
2025-11-10,LOC-07,Allied Health Clinician,2,7.08,3.54,69.3,76.0
2025-11-17,LOC-07,Allied Health Clinician,2,2.91,1.455,51.57000000000001,76.0
2025-12-15,LOC-07,Allied Health Clinician,2,8.8,4.4,84.80000000000001,76.0
2025-12-29,LOC-07,Allied Health Clinician,2,11.2,5.6,87.19999999999999,76.0
2026-01-12,LOC-07,Allied Health Clinician,2,3.71,1.855,74.95,76.0
2026-01-19,LOC-07,Allied Health Clinician,2,6.24,3.12,82.24000000000001,76.0
2026-02-09,LOC-07,Allied Health Clinician,2,0.0,0.0,65.61,76.0
2026-02-16,LOC-07,Allied Health Clinician,2,4.68,2.34,74.7,76.0
2026-02-23,LOC-07,Allied Health Clinician,2,8.73,4.365,84.72999999999999,76.0
2026-04-20,LOC-07,Allied Health Clinician,2,10.1,5.05,82.80000000000001,76.0
2026-04-27,LOC-07,Allied Health Clinician,2,9.09,4.545,85.09,76.0
2026-05-25,LOC-07,Allied Health Clinician,2,6.8100000000000005,3.4050000000000002,82.81,76.0
2026-06-01,LOC-07,Allied Health Clinician,2,4.83,2.415,77.15,76.0
2026-07-06,LOC-07,Allied Health Clinician,2,4.21,2.105,78.1,76.0
2026-07-13,LOC-07,Allied Health Clinician,2,7.15,3.575,83.15,76.0
2026-07-20,LOC-07,Allied Health Clinician,2,2.92,1.46,78.14,76.0
2026-07-27,LOC-07,Allied Health Clinician,2,0.0,0.0,67.58,76.0
2025-07-28,LOC-09,Team Leader,1,0.0,0.0,16.060000000000002,38.0
2025-10-27,LOC-09,Team Leader,1,6.29,6.29,44.290000000000006,38.0
2025-11-24,LOC-09,Team Leader,1,3.36,3.36,41.36,38.0
2025-12-15,LOC-09,Team Leader,1,4.28,4.28,42.28,38.0
2026-01-26,LOC-09,Team Leader,1,3.69,3.69,41.69,38.0
2026-02-09,LOC-09,Team Leader,1,0.0,0.0,33.06,38.0
2026-03-02,LOC-09,Team Leader,1,0.0,0.0,31.71,38.0
2026-03-09,LOC-09,Team Leader,1,3.86,3.86,41.86,38.0
2026-05-25,LOC-09,Team Leader,1,0.0,0.0,34.06,38.0
2026-06-15,LOC-09,Team Leader,1,0.0,0.0,31.66,38.0
2026-06-22,LOC-09,Team Leader,1,6.42,6.42,44.42,38.0
2026-07-13,LOC-09,Team Leader,1,4.54,4.54,42.54,38.0
2025-08-18,LOC-04,Support Worker,6,13.01,2.1683333333333334,136.89,152.0
2025-08-25,LOC-04,Support Worker,6,6.67,1.1116666666666666,121.94,152.0
2025-09-22,LOC-04,Support Worker,6,6.49,1.0816666666666668,132.16,152.0
2025-10-06,LOC-04,Support Worker,6,9.96,1.6600000000000001,136.46,152.0
2025-11-03,LOC-04,Support Worker,6,1.88,0.3133333333333333,104.88,152.0
2025-11-17,LOC-04,Support Worker,6,2.17,0.36166666666666664,121.84,152.0
2025-12-15,LOC-04,Support Worker,5,10.68,2.136,126.52,136.0
2026-02-09,LOC-04,Support Worker,6,15.149999999999999,2.525,141.17000000000002,152.0
2026-03-16,LOC-04,Support Worker,6,4.36,0.7266666666666667,130.31,152.0
2026-06-08,LOC-04,Support Worker,6,0.0,0.0,115.97999999999999,152.0
2026-07-06,LOC-04,Support Worker,6,11.52,1.92,136.99,152.0
2025-08-18,LOC-02,Coordinator,2,10.53,5.265,60.85,54.0
2025-09-08,LOC-02,Coordinator,2,7.69,3.845,60.129999999999995,54.0
2025-09-15,LOC-02,Coordinator,2,18.43,9.215,72.43,54.0
2025-09-22,LOC-02,Coordinator,2,4.3999999999999995,2.1999999999999997,58.400000000000006,54.0
2025-09-29,LOC-02,Coordinator,2,18.84,9.42,72.84,54.0
2025-10-13,LOC-02,Coordinator,2,10.27,5.135,64.27000000000001,54.0
2025-11-17,LOC-02,Coordinator,2,8.58,4.29,58.5,54.0
2025-12-15,LOC-02,Coordinator,2,15.69,7.845,69.69,54.0
2025-12-29,LOC-02,Coordinator,2,0.0,0.0,47.53,54.0
2026-01-05,LOC-02,Coordinator,2,11.54,5.77,59.51,54.0
2026-01-19,LOC-02,Coordinator,2,16.37,8.185,70.37,54.0
2026-02-02,LOC-02,Coordinator,2,12.75,6.375,66.75,54.0
2026-02-16,LOC-02,Coordinator,2,8.06,4.03,56.84,54.0
2026-03-02,LOC-02,Coordinator,2,10.66,5.33,64.66,54.0
2026-03-09,LOC-02,Coordinator,2,7.8,3.9,58.120000000000005,54.0
2026-05-04,LOC-02,Coordinator,2,18.33,9.165,72.33,54.0
2026-05-25,LOC-02,Coordinator,2,7.81,3.905,55.769999999999996,54.0
2026-06-08,LOC-02,Coordinator,2,12.12,6.06,66.12,54.0
2026-07-27,LOC-02,Coordinator,2,0.0,0.0,47.59,54.0
2025-07-28,LOC-04,Support Worker,3,0.0,0.0,24.03,92.0
2025-07-28,LOC-03,Team Leader,5,0.0,0.0,74.7,176.0
2025-09-22,LOC-03,Team Leader,6,10.24,1.7066666666666668,176.89,200.0
2025-10-13,LOC-03,Team Leader,6,15.219999999999999,2.5366666666666666,207.11999999999998,200.0
2025-12-08,LOC-03,Team Leader,6,9.43,1.5716666666666665,178.87,200.0
2026-01-26,LOC-03,Team Leader,5,8.379999999999999,1.6759999999999997,168.31,176.0
2026-02-09,LOC-03,Team Leader,5,18.06,3.6119999999999997,194.06,176.0
2026-02-23,LOC-03,Team Leader,6,18.34,3.0566666666666666,172.46,200.0
2026-03-23,LOC-03,Team Leader,5,6.53,1.306,158.8,176.0
2026-04-06,LOC-03,Team Leader,6,5.17,0.8616666666666667,174.09000000000003,200.0
2026-05-04,LOC-03,Team Leader,6,18.349999999999998,3.058333333333333,194.26,200.0
2025-08-04,LOC-10,Allied Health Clinician,1,0.17,0.17,8.17,8.0
2025-09-15,LOC-10,Allied Health Clinician,1,2.09,2.09,10.09,8.0
2025-11-10,LOC-10,Allied Health Clinician,1,0.0,0.0,7.97,8.0
2026-02-09,LOC-10,Allied Health Clinician,1,0.24,0.24,8.24,8.0
2026-03-02,LOC-10,Allied Health Clinician,1,0.31,0.31,8.31,8.0
2026-03-30,LOC-10,Allied Health Clinician,1,0.0,0.0,7.81,8.0
2026-04-20,LOC-10,Allied Health Clinician,1,0.02,0.02,8.02,8.0
2026-05-11,LOC-10,Allied Health Clinician,1,0.12,0.12,8.12,8.0
2026-05-18,LOC-10,Allied Health Clinician,1,0.0,0.0,7.78,8.0
2026-06-22,LOC-10,Allied Health Clinician,1,0.26,0.26,8.26,8.0
2026-07-13,LOC-10,Allied Health Clinician,1,0.13,0.13,8.13,8.0
2025-09-15,LOC-09,Coordinator,2,2.65,1.325,56.65,54.0
2025-10-13,LOC-09,Coordinator,2,8.139999999999999,4.069999999999999,62.14,54.0
2025-10-20,LOC-09,Coordinator,2,4.45,2.225,58.449999999999996,54.0
2025-11-03,LOC-09,Coordinator,2,6.34,3.17,60.339999999999996,54.0
2025-12-01,LOC-09,Coordinator,2,0.0,0.0,50.0,54.0
2026-01-19,LOC-09,Coordinator,2,4.98,2.49,58.98,54.0
2026-02-02,LOC-09,Coordinator,2,0.14,0.07,48.94,54.0
2025-08-11,LOC-04,Team Leader,1,0.0,0.0,33.8,38.0
2025-09-08,LOC-04,Team Leader,1,5.99,5.99,43.99,38.0
2025-09-15,LOC-04,Team Leader,1,9.82,9.82,47.82,38.0
2025-12-01,LOC-04,Team Leader,1,0.0,0.0,24.689999999999998,38.0
2025-12-29,LOC-04,Team Leader,1,6.12,6.12,44.12,38.0
2026-01-05,LOC-04,Team Leader,1,5.59,5.59,43.59,38.0
2026-01-12,LOC-04,Team Leader,1,8.46,8.46,46.459999999999994,38.0
2026-04-20,LOC-04,Team Leader,1,4.45,4.45,42.45,38.0
2026-04-27,LOC-04,Team Leader,1,2.94,2.94,40.94,38.0
2026-05-25,LOC-04,Team Leader,1,5.83,5.83,43.83,38.0
2026-06-29,LOC-04,Team Leader,1,4.96,4.96,42.96,38.0
2026-07-20,LOC-04,Team Leader,1,2.5,2.5,40.5,38.0
2026-07-27,LOC-04,Team Leader,1,0.0,0.0,32.25,38.0
2025-08-04,LOC-06,Allied Health Clinician,1,0.0,0.0,8.08,20.0
2025-09-01,LOC-06,Allied Health Clinician,1,6.69,6.69,26.689999999999998,20.0
2025-09-22,LOC-06,Allied Health Clinician,1,7.03,7.03,27.03,20.0
2025-09-29,LOC-06,Allied Health Clinician,1,3.61,3.61,23.61,20.0
2025-10-13,LOC-06,Allied Health Clinician,1,7.6,7.6,27.6,20.0
2025-11-03,LOC-06,Allied Health Clinician,1,0.0,0.0,18.229999999999997,20.0
2025-11-24,LOC-06,Allied Health Clinician,1,5.71,5.71,25.71,20.0
2025-12-01,LOC-06,Allied Health Clinician,1,4.87,4.87,24.869999999999997,20.0
2025-12-15,LOC-06,Allied Health Clinician,1,5.37,5.37,25.37,20.0
2026-02-02,LOC-06,Allied Health Clinician,1,8.05,8.05,28.05,20.0
2026-03-16,LOC-06,Allied Health Clinician,1,6.22,6.22,26.22,20.0
2026-03-30,LOC-06,Allied Health Clinician,1,4.91,4.91,24.91,20.0
2026-04-27,LOC-06,Allied Health Clinician,1,3.88,3.88,23.88,20.0
2026-05-25,LOC-06,Allied Health Clinician,1,6.63,6.63,26.63,20.0
2025-07-28,LOC-01,Support Worker,2,0.0,0.0,26.56,54.0
2025-08-25,LOC-01,Support Worker,2,0.25,0.125,48.33,54.0
2025-09-22,LOC-01,Support Worker,2,2.79,1.395,56.79,54.0
2025-10-13,LOC-01,Support Worker,2,2.73,1.365,56.550000000000004,54.0
2025-12-15,LOC-01,Support Worker,2,0.0,0.0,50.64,54.0
2026-02-16,LOC-01,Support Worker,2,4.06,2.03,58.06,54.0
2026-03-09,LOC-01,Support Worker,2,3.8,1.9,57.8,54.0
2026-03-30,LOC-01,Support Worker,2,4.84,2.42,58.84,54.0
2026-04-06,LOC-01,Support Worker,2,0.0,0.0,47.67,54.0
2026-05-11,LOC-01,Support Worker,2,0.11,0.055,51.5,54.0
2026-05-25,LOC-01,Support Worker,2,4.92,2.46,58.92,54.0
2026-06-08,LOC-01,Support Worker,2,2.04,1.02,49.95,54.0
2026-07-13,LOC-01,Support Worker,2,8.950000000000001,4.4750000000000005,62.95,54.0
2025-08-04,LOC-05,Coordinator,1,0.0,0.0,19.95,30.0
2026-06-29,LOC-05,Coordinator,1,0.0,0.0,15.959999999999999,30.0
2025-08-04,LOC-06,Team Leader,1,4.69,4.69,42.69,38.0
2025-09-01,LOC-06,Team Leader,1,7.99,7.99,45.99,38.0
2025-09-22,LOC-06,Team Leader,1,2.01,2.01,40.01,38.0
2025-09-29,LOC-06,Team Leader,1,4.04,4.04,42.040000000000006,38.0
2025-10-13,LOC-06,Team Leader,1,2.2,2.2,40.2,38.0
2025-11-03,LOC-06,Team Leader,1,3.58,3.58,41.58,38.0
2025-11-24,LOC-06,Team Leader,1,2.55,2.55,40.550000000000004,38.0
2025-12-01,LOC-06,Team Leader,1,0.0,0.0,33.870000000000005,38.0
2025-12-15,LOC-06,Team Leader,1,4.39,4.39,42.39,38.0
2026-02-02,LOC-06,Team Leader,1,1.62,1.62,39.62,38.0
2026-03-16,LOC-06,Team Leader,1,0.0,0.0,34.11,38.0
2026-03-30,LOC-06,Team Leader,1,0.0,0.0,34.08,38.0
2026-04-27,LOC-06,Team Leader,1,3.99,3.99,41.99,38.0
2026-05-25,LOC-06,Team Leader,1,0.0,0.0,36.05,38.0
2025-07-28,LOC-08,Team Leader,2,0.0,0.0,23.95,58.0
2025-08-04,LOC-08,Team Leader,2,3.5,1.75,57.59,58.0
2025-09-22,LOC-08,Team Leader,2,7.01,3.505,60.949999999999996,58.0
2025-09-29,LOC-08,Team Leader,2,5.58,2.79,63.58,58.0
2025-10-06,LOC-08,Team Leader,2,6.91,3.455,64.91,58.0
2025-10-20,LOC-08,Team Leader,2,10.24,5.12,68.24,58.0
2025-10-27,LOC-08,Team Leader,2,11.100000000000001,5.550000000000001,69.10000000000001,58.0
2025-11-10,LOC-08,Team Leader,2,6.130000000000001,3.0650000000000004,64.13,58.0
2026-01-26,LOC-08,Team Leader,2,10.05,5.025,68.05,58.0
2026-02-02,LOC-08,Team Leader,2,7.51,3.755,65.50999999999999,58.0
2026-02-23,LOC-08,Team Leader,2,6.04,3.02,60.5,58.0
2026-03-30,LOC-08,Team Leader,2,5.92,2.96,63.919999999999995,58.0
2026-04-13,LOC-08,Team Leader,2,6.33,3.165,60.129999999999995,58.0
2026-04-20,LOC-08,Team Leader,2,6.19,3.095,62.66,58.0
2026-04-27,LOC-08,Team Leader,2,5.63,2.815,57.620000000000005,58.0
2026-05-18,LOC-08,Team Leader,2,14.92,7.46,72.92,58.0
2026-06-08,LOC-08,Team Leader,2,5.91,2.955,63.91,58.0
2026-06-29,LOC-08,Team Leader,2,4.1,2.05,48.22,58.0
2026-02-16,LOC-09,Coordinator,1,0.0,0.0,33.64,38.0
2025-09-01,LOC-01,Support Worker,1,0.0,0.0,33.65,38.0
2026-01-05,LOC-01,Support Worker,1,3.22,3.22,41.22,38.0
2025-10-27,LOC-03,Registered Nurse,1,1.85,1.85,39.849999999999994,38.0
2025-11-03,LOC-03,Registered Nurse,1,2.17,2.17,40.17,38.0
2025-11-24,LOC-03,Registered Nurse,1,1.66,1.66,39.66,38.0
2025-12-22,LOC-03,Registered Nurse,1,0.0,0.0,31.81,38.0
2026-01-19,LOC-03,Registered Nurse,1,0.0,0.0,7.83,38.0
2026-03-02,LOC-03,Registered Nurse,1,4.18,4.18,42.18,38.0
2026-03-09,LOC-03,Registered Nurse,1,3.59,3.59,41.59,38.0
2026-04-13,LOC-03,Registered Nurse,1,5.77,5.77,43.769999999999996,38.0
2026-04-27,LOC-03,Registered Nurse,1,1.71,1.71,39.71,38.0
2026-05-18,LOC-03,Registered Nurse,1,3.9,3.9,41.9,38.0
2026-06-08,LOC-03,Registered Nurse,1,2.07,2.07,40.07,38.0
2026-06-15,LOC-03,Registered Nurse,1,4.42,4.42,42.42,38.0
2026-06-29,LOC-03,Registered Nurse,1,4.6,4.6,42.6,38.0
2025-08-18,LOC-05,Registered Nurse,1,6.08,6.08,44.08,38.0
2025-09-08,LOC-05,Registered Nurse,1,2.0,2.0,40.0,38.0
2025-10-20,LOC-05,Registered Nurse,1,3.67,3.67,41.67,38.0
2025-10-27,LOC-05,Registered Nurse,1,2.04,2.04,40.04,38.0
2025-11-10,LOC-05,Registered Nurse,1,6.89,6.89,44.89,38.0
2025-11-17,LOC-05,Registered Nurse,1,2.36,2.36,40.36,38.0
2025-12-22,LOC-05,Registered Nurse,1,1.83,1.83,39.83,38.0
2026-01-19,LOC-05,Registered Nurse,1,0.0,0.0,32.519999999999996,38.0
2026-02-09,LOC-05,Registered Nurse,1,2.08,2.08,40.08,38.0
2026-03-02,LOC-05,Registered Nurse,1,4.19,4.19,42.19,38.0
2026-03-09,LOC-05,Registered Nurse,1,4.56,4.56,42.56,38.0
2026-05-25,LOC-05,Registered Nurse,1,4.5,4.5,42.5,38.0
2026-06-15,LOC-05,Registered Nurse,1,2.39,2.39,40.39,38.0
2026-07-20,LOC-05,Registered Nurse,1,6.88,6.88,44.88,38.0
2026-07-27,LOC-05,Registered Nurse,1,0.0,0.0,24.43,38.0
2025-07-28,LOC-07,Registered Nurse,1,0.0,0.0,15.55,38.0
2025-08-25,LOC-07,Registered Nurse,1,0.0,0.0,34.34,38.0
2025-09-08,LOC-07,Registered Nurse,1,0.0,0.0,34.45,38.0
2025-09-15,LOC-07,Registered Nurse,1,0.0,0.0,31.990000000000002,38.0
2025-10-06,LOC-07,Registered Nurse,1,6.59,6.59,44.59,38.0
2025-11-03,LOC-07,Registered Nurse,1,4.32,4.32,42.32,38.0
2025-11-24,LOC-07,Registered Nurse,1,2.76,2.76,40.76,38.0
2026-01-26,LOC-07,Registered Nurse,1,1.7,1.7,39.7,38.0
2026-02-02,LOC-07,Registered Nurse,1,3.01,3.01,41.01,38.0
2026-03-09,LOC-07,Registered Nurse,1,0.0,0.0,33.269999999999996,38.0
2026-03-16,LOC-07,Registered Nurse,1,3.21,3.21,41.21,38.0
2026-04-06,LOC-07,Registered Nurse,1,3.84,3.84,41.839999999999996,38.0
2026-05-04,LOC-07,Registered Nurse,1,3.56,3.56,41.56,38.0
2026-05-11,LOC-07,Registered Nurse,1,5.91,5.91,43.91,38.0
2026-05-18,LOC-07,Registered Nurse,1,4.54,4.54,42.54,38.0
2026-06-08,LOC-07,Registered Nurse,1,1.83,1.83,39.83,38.0
2026-06-15,LOC-07,Registered Nurse,1,4.36,4.36,42.36,38.0
2026-06-22,LOC-07,Registered Nurse,1,2.31,2.31,40.31,38.0
2026-06-29,LOC-07,Registered Nurse,1,6.62,6.62,44.62,38.0
2025-08-04,LOC-08,Allied Health Clinician,1,0.0,0.0,15.76,20.0
2025-09-22,LOC-08,Allied Health Clinician,1,0.0,0.0,18.08,20.0
2025-09-29,LOC-08,Allied Health Clinician,1,0.0,0.0,18.15,20.0
2025-10-06,LOC-08,Allied Health Clinician,1,0.0,0.0,9.88,20.0
2025-10-20,LOC-08,Allied Health Clinician,1,0.0,0.0,9.47,20.0
2025-10-27,LOC-08,Allied Health Clinician,1,0.0,0.0,8.17,20.0
2025-11-10,LOC-08,Allied Health Clinician,1,0.0,0.0,7.89,20.0
2026-01-26,LOC-08,Allied Health Clinician,1,0.0,0.0,15.71,20.0
2026-02-02,LOC-08,Allied Health Clinician,1,0.0,0.0,16.14,20.0
2026-02-23,LOC-08,Allied Health Clinician,1,0.0,0.0,16.33,20.0
2026-03-30,LOC-08,Allied Health Clinician,1,0.0,0.0,15.920000000000002,20.0
2026-04-13,LOC-08,Allied Health Clinician,1,0.0,0.0,15.780000000000001,20.0
2026-04-20,LOC-08,Allied Health Clinician,1,0.0,0.0,15.989999999999998,20.0
2026-04-27,LOC-08,Allied Health Clinician,1,0.0,0.0,16.11,20.0
2026-05-18,LOC-08,Allied Health Clinician,1,0.0,0.0,18.97,20.0
2026-06-08,LOC-08,Allied Health Clinician,1,0.0,0.0,16.15,20.0
2026-06-29,LOC-08,Allied Health Clinician,1,0.0,0.0,7.94,20.0
2025-09-15,LOC-06,Registered Nurse,1,2.41,2.41,40.41,38.0
