date_key,location_id,primary_role,shifts_rostered,shifts_completed,actual_hours,planned_hours,overtime_shifts
2026-03-11,LOC-02,Coordinator,2,2.0,17.97,18.0,0.0
2026-03-16,LOC-02,Coordinator,1,1.0,8.19,8.0,0.0
2026-03-25,LOC-02,Coordinator,2,2.0,16.29,16.0,0.0
2026-04-01,LOC-02,Coordinator,2,2.0,16.41,16.0,0.0
2026-04-06,LOC-02,Coordinator,1,1.0,8.1,8.0,0.0
2026-04-11,LOC-02,Coordinator,2,2.0,19.09,16.0,1.0
2026-05-27,LOC-02,Coordinator,1,1.0,7.96,8.0,0.0
2026-05-30,LOC-02,Coordinator,2,2.0,15.84,16.0,0.0
2026-06-06,LOC-02,Coordinator,2,2.0,16.3,16.0,0.0
2026-06-17,LOC-02,Coordinator,2,2.0,16.09,16.0,0.0
2026-06-29,LOC-02,Coordinator,1,1.0,8.13,8.0,0.0
2026-07-06,LOC-02,Coordinator,1,1.0,7.97,8.0,0.0
2026-07-15,LOC-02,Coordinator,2,2.0,15.96,16.0,0.0
2026-07-18,LOC-02,Coordinator,2,2.0,16.14,16.0,0.0
2026-07-25,LOC-02,Coordinator,2,2.0,16.88,16.0,1.0
2025-08-03,LOC-05,Team Leader,1,0.0,0.0,8.0,0.0
2025-08-24,LOC-05,Team Leader,1,1.0,9.8,10.0,0.0
2025-09-17,LOC-05,Team Leader,1,1.0,7.88,8.0,0.0
2025-09-21,LOC-05,Team Leader,1,1.0,8.22,8.0,0.0
2025-10-05,LOC-05,Team Leader,1,1.0,8.14,8.0,0.0
2025-10-19,LOC-05,Team Leader,1,1.0,7.8,8.0,0.0
2025-10-22,LOC-05,Team Leader,1,1.0,8.06,8.0,0.0
2025-11-05,LOC-05,Team Leader,1,1.0,8.1,8.0,0.0
2025-11-12,LOC-05,Team Leader,1,1.0,7.89,8.0,0.0
2025-11-16,LOC-05,Team Leader,1,1.0,7.76,8.0,0.0
2025-11-23,LOC-05,Team Leader,1,1.0,10.04,10.0,0.0
2025-11-30,LOC-05,Team Leader,1,1.0,7.68,8.0,0.0
2025-12-03,LOC-05,Team Leader,1,1.0,7.97,8.0,0.0
2025-12-21,LOC-05,Team Leader,1,1.0,7.71,8.0,0.0
2025-12-24,LOC-05,Team Leader,1,1.0,7.74,8.0,0.0
2026-01-04,LOC-05,Team Leader,1,1.0,7.98,8.0,0.0
2026-01-11,LOC-05,Team Leader,1,1.0,10.21,10.0,0.0
2026-02-15,LOC-05,Team Leader,1,1.0,8.17,8.0,0.0
2026-03-01,LOC-05,Team Leader,1,1.0,8.14,8.0,0.0
2026-03-08,LOC-05,Team Leader,1,1.0,8.16,8.0,0.0
2026-03-22,LOC-05,Team Leader,1,1.0,8.1,8.0,0.0
2026-05-10,LOC-05,Team Leader,1,1.0,7.88,8.0,0.0
2026-07-01,LOC-05,Team Leader,1,1.0,8.01,8.0,0.0
2026-07-05,LOC-05,Team Leader,1,1.0,8.11,8.0,0.0
2026-07-22,LOC-05,Team Leader,1,1.0,7.86,8.0,0.0
2026-07-29,LOC-05,Team Leader,1,1.0,7.99,8.0,0.0
2025-09-24,LOC-05,Support Worker,2,2.0,15.91,16.0,0.0
2025-10-15,LOC-05,Support Worker,2,2.0,16.06,16.0,0.0
2025-11-19,LOC-05,Support Worker,2,2.0,19.0,16.0,1.0
2025-12-10,LOC-05,Support Worker,2,2.0,18.14,18.0,0.0
2025-12-17,LOC-05,Support Worker,2,2.0,16.479999999999997,16.0,0.0
2026-01-07,LOC-05,Support Worker,2,1.0,8.02,18.0,0.0
2026-02-04,LOC-05,Support Worker,2,2.0,18.0,18.0,0.0
2026-02-18,LOC-05,Support Worker,2,2.0,16.02,16.0,0.0
2026-03-04,LOC-05,Support Worker,2,2.0,15.69,16.0,0.0
2026-04-22,LOC-05,Support Worker,2,2.0,18.72,16.0,1.0
2026-05-13,LOC-05,Support Worker,2,2.0,15.739999999999998,16.0,0.0
2026-05-20,LOC-05,Support Worker,2,2.0,15.879999999999999,16.0,0.0
2026-05-27,LOC-05,Support Worker,2,2.0,18.08,16.0,1.0
2026-06-17,LOC-05,Support Worker,2,2.0,18.21,16.0,1.0
2026-07-09,LOC-10,Support Worker,2,0.0,0.0,18.0,0.0
2025-08-08,LOC-07,Support Worker,4,4.0,31.879999999999995,32.0,0.0
2025-10-10,LOC-07,Support Worker,4,4.0,31.79,32.0,0.0
2025-10-17,LOC-07,Support Worker,4,4.0,32.480000000000004,32.0,0.0
2025-11-14,LOC-07,Support Worker,4,4.0,34.39,34.0,0.0
2025-11-15,LOC-07,Support Worker,1,1.0,7.78,8.0,0.0
2025-11-28,LOC-07,Support Worker,4,4.0,33.260000000000005,32.0,1.0
2025-12-26,LOC-07,Support Worker,4,4.0,34.67,32.0,1.0
2025-12-27,LOC-07,Support Worker,1,1.0,8.1,8.0,0.0
2026-01-17,LOC-07,Support Worker,1,1.0,7.73,8.0,0.0
2026-01-24,LOC-07,Support Worker,1,1.0,8.03,8.0,0.0
2026-03-07,LOC-07,Support Worker,1,1.0,7.94,8.0,0.0
2026-03-20,LOC-07,Support Worker,4,4.0,31.93,32.0,0.0
2026-03-27,LOC-07,Support Worker,4,4.0,32.18,32.0,0.0
2026-04-03,LOC-07,Support Worker,3,3.0,24.02,24.0,0.0
2026-04-10,LOC-07,Support Worker,4,4.0,33.96,32.0,1.0
2026-04-17,LOC-07,Support Worker,3,3.0,25.81,26.0,0.0
2026-04-25,LOC-07,Support Worker,1,1.0,10.65,10.0,1.0
2026-05-15,LOC-07,Support Worker,4,4.0,33.769999999999996,34.0,0.0
2026-05-22,LOC-07,Support Worker,4,4.0,31.76,32.0,0.0
2026-05-23,LOC-07,Support Worker,1,1.0,9.81,10.0,0.0
2026-05-29,LOC-07,Support Worker,4,4.0,34.71,32.0,1.0
2026-05-30,LOC-07,Support Worker,1,1.0,8.19,8.0,0.0
2026-07-17,LOC-07,Support Worker,4,4.0,33.62,32.0,1.0
2026-07-25,LOC-07,Support Worker,1,1.0,8.06,8.0,0.0
2025-08-04,LOC-04,Support Worker,3,2.0,16.07,24.0,0.0
2025-09-11,LOC-04,Support Worker,2,2.0,16.11,16.0,0.0
2025-10-13,LOC-04,Support Worker,3,3.0,27.810000000000002,28.0,0.0
2025-10-27,LOC-04,Support Worker,2,2.0,16.1,16.0,0.0
2025-11-10,LOC-04,Support Worker,3,3.0,23.86,24.0,0.0
2025-11-24,LOC-04,Support Worker,3,2.0,16.46,24.0,0.0
2025-12-08,LOC-04,Support Worker,3,3.0,26.25,26.0,0.0
2025-12-22,LOC-04,Support Worker,3,3.0,23.82,24.0,0.0
2026-01-15,LOC-04,Support Worker,3,3.0,24.009999999999998,24.0,0.0
2026-01-26,LOC-04,Support Worker,2,2.0,15.97,16.0,0.0
2026-02-02,LOC-04,Support Worker,2,1.0,8.16,16.0,0.0
2026-03-30,LOC-04,Support Worker,3,3.0,26.080000000000002,26.0,0.0
2026-05-04,LOC-04,Support Worker,3,3.0,24.93,24.0,1.0
2026-05-11,LOC-04,Support Worker,3,3.0,23.83,24.0,0.0
2026-06-04,LOC-04,Support Worker,3,3.0,24.340000000000003,24.0,0.0
2026-06-22,LOC-04,Support Worker,3,3.0,24.060000000000002,24.0,0.0
2025-08-03,LOC-04,Support Worker,2,2.0,16.14,16.0,0.0
2025-08-10,LOC-04,Support Worker,3,3.0,24.220000000000002,24.0,0.0
2025-08-17,LOC-04,Support Worker,3,3.0,23.85,24.0,0.0
2025-10-12,LOC-04,Support Worker,3,3.0,23.509999999999998,24.0,0.0
2025-10-19,LOC-04,Support Worker,2,2.0,19.8,20.0,0.0
2025-11-09,LOC-04,Support Worker,3,2.0,16.2,24.0,0.0
2025-11-16,LOC-04,Support Worker,3,3.0,23.09,24.0,0.0
2025-12-14,LOC-04,Support Worker,3,3.0,24.08,24.0,0.0
2026-01-04,LOC-04,Support Worker,3,3.0,29.09,26.0,1.0
2026-01-18,LOC-04,Support Worker,3,3.0,24.03,24.0,0.0
2026-02-08,LOC-04,Support Worker,3,3.0,23.560000000000002,24.0,0.0
2026-02-22,LOC-04,Support Worker,3,2.0,18.36,26.0,1.0
2026-03-01,LOC-04,Support Worker,3,3.0,24.07,24.0,0.0
2026-03-22,LOC-04,Support Worker,3,3.0,26.18,26.0,0.0
2026-06-07,LOC-04,Support Worker,3,2.0,15.87,24.0,0.0
2026-07-19,LOC-04,Support Worker,3,3.0,23.78,24.0,0.0
2026-06-19,LOC-08,Support Worker,2,2.0,16.65,16.0,1.0
2025-08-09,LOC-03,Team Leader,3,3.0,24.21,24.0,0.0
2025-08-11,LOC-03,Team Leader,3,3.0,24.23,24.0,1.0
2025-08-18,LOC-03,Team Leader,3,3.0,26.189999999999998,26.0,0.0
2025-08-19,LOC-03,Team Leader,4,4.0,38.18,36.0,1.0
2025-08-25,LOC-03,Team Leader,3,3.0,24.310000000000002,24.0,0.0
2025-09-07,LOC-03,Team Leader,3,3.0,26.11,26.0,0.0
2025-09-09,LOC-03,Team Leader,4,4.0,34.38,34.0,0.0
2025-09-16,LOC-03,Team Leader,4,4.0,34.78,32.0,1.0
2025-09-20,LOC-03,Team Leader,2,2.0,15.73,16.0,0.0
2025-09-30,LOC-03,Team Leader,4,4.0,33.05,32.0,1.0
2025-10-01,LOC-03,Team Leader,5,5.0,39.5,40.0,0.0
2025-10-05,LOC-03,Team Leader,3,3.0,27.019999999999996,26.0,1.0
2025-10-06,LOC-03,Team Leader,3,3.0,23.830000000000002,24.0,0.0
2025-10-18,LOC-03,Team Leader,3,3.0,24.16,24.0,0.0
2025-10-19,LOC-03,Team Leader,3,3.0,23.55,24.0,0.0
2025-10-20,LOC-03,Team Leader,2,2.0,16.009999999999998,16.0,0.0
2025-10-25,LOC-03,Team Leader,3,3.0,26.020000000000003,26.0,0.0
2025-11-10,LOC-03,Team Leader,3,3.0,24.77,24.0,1.0
2025-11-22,LOC-03,Team Leader,2,2.0,16.06,16.0,0.0
2025-12-09,LOC-03,Team Leader,4,4.0,31.740000000000002,32.0,0.0
2025-12-10,LOC-03,Team Leader,5,4.0,34.03,44.0,0.0
2025-12-14,LOC-03,Team Leader,2,2.0,15.58,16.0,0.0
2025-12-17,LOC-03,Team Leader,4,4.0,31.63,32.0,0.0
2025-12-24,LOC-03,Team Leader,5,5.0,43.13,44.0,0.0
2025-12-29,LOC-03,Team Leader,3,3.0,25.810000000000002,26.0,0.0
2025-12-30,LOC-03,Team Leader,3,3.0,26.130000000000003,26.0,0.0
2026-01-05,LOC-03,Team Leader,3,3.0,24.23,24.0,0.0
2026-01-06,LOC-03,Team Leader,4,4.0,36.19,36.0,0.0
2026-01-11,LOC-03,Team Leader,3,3.0,23.939999999999998,24.0,0.0
2026-01-12,LOC-03,Team Leader,3,3.0,24.020000000000003,24.0,0.0
2026-01-21,LOC-03,Team Leader,5,5.0,42.45,40.0,2.0
2026-02-01,LOC-03,Team Leader,3,2.0,18.060000000000002,26.0,0.0
2026-02-02,LOC-03,Team Leader,3,3.0,24.03,24.0,0.0
2026-02-03,LOC-03,Team Leader,4,4.0,33.74,34.0,0.0
2026-02-16,LOC-03,Team Leader,3,2.0,15.8,24.0,0.0
2026-04-08,LOC-03,Team Leader,4,3.0,24.22,32.0,0.0
2026-04-12,LOC-03,Team Leader,3,3.0,25.32,24.0,1.0
2026-04-18,LOC-03,Team Leader,3,3.0,25.95,26.0,0.0
2026-04-20,LOC-03,Team Leader,3,3.0,23.900000000000002,24.0,0.0
2026-04-26,LOC-03,Team Leader,3,3.0,26.200000000000003,26.0,0.0
2026-04-28,LOC-03,Team Leader,4,3.0,23.89,34.0,0.0
2026-05-05,LOC-03,Team Leader,4,4.0,33.42,34.0,0.0
2026-05-06,LOC-03,Team Leader,4,4.0,34.41,34.0,0.0
2026-05-09,LOC-03,Team Leader,3,3.0,24.369999999999997,24.0,0.0
2026-05-13,LOC-03,Team Leader,5,5.0,41.58,42.0,0.0
2026-05-26,LOC-03,Team Leader,3,3.0,23.71,24.0,0.0
2026-06-13,LOC-03,Team Leader,3,3.0,25.63,24.0,1.0
2026-06-21,LOC-03,Team Leader,2,2.0,15.969999999999999,16.0,0.0
2026-06-22,LOC-03,Team Leader,3,3.0,24.139999999999997,24.0,0.0
2026-07-04,LOC-03,Team Leader,3,3.0,26.169999999999998,26.0,0.0
2026-07-06,LOC-03,Team Leader,3,3.0,24.620000000000005,24.0,0.0
2026-07-13,LOC-03,Team Leader,3,3.0,26.07,24.0,1.0
2026-07-20,LOC-03,Team Leader,3,3.0,23.400000000000002,24.0,0.0
2026-07-25,LOC-03,Team Leader,3,3.0,25.01,24.0,1.0
2026-07-28,LOC-03,Team Leader,4,4.0,36.39,36.0,0.0
2025-08-15,LOC-03,Team Leader,4,4.0,34.800000000000004,32.0,1.0
2025-10-03,LOC-03,Team Leader,4,4.0,32.01,32.0,0.0
2025-10-10,LOC-03,Team Leader,4,3.0,23.89,32.0,0.0
2025-12-26,LOC-03,Team Leader,4,4.0,31.62,32.0,0.0
2026-01-02,LOC-03,Team Leader,3,3.0,24.269999999999996,24.0,0.0
2026-01-16,LOC-03,Team Leader,4,4.0,32.58,32.0,1.0
2026-01-23,LOC-03,Team Leader,4,4.0,32.13,32.0,0.0
2026-01-30,LOC-03,Team Leader,3,3.0,24.53,24.0,0.0
2026-03-03,LOC-03,Team Leader,2,2.0,15.74,16.0,0.0
2026-03-06,LOC-03,Team Leader,4,4.0,31.65,32.0,0.0
2026-03-13,LOC-03,Team Leader,4,4.0,36.31,36.0,0.0
2026-03-20,LOC-03,Team Leader,4,4.0,35.9,36.0,0.0
2026-04-17,LOC-03,Team Leader,3,3.0,24.019999999999996,24.0,0.0
2026-04-24,LOC-03,Team Leader,4,4.0,31.8,32.0,0.0
2026-05-01,LOC-03,Team Leader,4,3.0,23.980000000000004,32.0,0.0
2026-05-08,LOC-03,Team Leader,4,4.0,33.94,34.0,0.0
2026-05-22,LOC-03,Team Leader,4,4.0,34.4,32.0,1.0
2026-05-29,LOC-03,Team Leader,4,4.0,33.79,34.0,0.0
2026-06-19,LOC-03,Team Leader,3,3.0,27.68,26.0,1.0
2026-06-26,LOC-03,Team Leader,4,4.0,36.28,36.0,0.0
2026-07-24,LOC-03,Team Leader,4,4.0,34.08,34.0,0.0
2025-08-28,LOC-10,Allied Health Clinician,1,1.0,8.17,8.0,0.0
2025-09-18,LOC-10,Allied Health Clinician,1,1.0,10.09,10.0,0.0
2025-09-25,LOC-10,Allied Health Clinician,1,1.0,8.27,8.0,0.0
2025-10-02,LOC-10,Allied Health Clinician,1,1.0,8.06,8.0,0.0
2025-10-30,LOC-10,Allied Health Clinician,1,1.0,9.1,8.0,1.0
2025-12-04,LOC-10,Allied Health Clinician,1,1.0,8.1,8.0,0.0
2025-12-25,LOC-10,Allied Health Clinician,1,1.0,10.08,10.0,0.0
2026-01-01,LOC-10,Allied Health Clinician,1,1.0,7.98,8.0,0.0
2026-02-05,LOC-10,Allied Health Clinician,1,1.0,8.0,8.0,0.0
2026-02-19,LOC-10,Allied Health Clinician,1,1.0,9.67,10.0,0.0
2026-03-12,LOC-10,Allied Health Clinician,1,1.0,7.94,8.0,0.0
2026-04-23,LOC-10,Allied Health Clinician,1,1.0,8.02,8.0,0.0
2026-04-30,LOC-10,Allied Health Clinician,1,1.0,8.09,8.0,0.0
2026-07-02,LOC-10,Allied Health Clinician,1,1.0,7.95,8.0,0.0
2025-08-03,LOC-09,Coordinator,1,1.0,9.49,8.0,1.0
2025-08-07,LOC-09,Coordinator,2,2.0,15.76,16.0,0.0
2025-09-04,LOC-09,Coordinator,2,2.0,20.35,18.0,1.0
2025-09-25,LOC-09,Coordinator,2,2.0,17.65,18.0,0.0
2025-10-02,LOC-09,Coordinator,1,1.0,7.89,8.0,0.0
2025-10-16,LOC-09,Coordinator,2,2.0,18.18,18.0,0.0
2025-10-23,LOC-09,Coordinator,2,2.0,18.41,18.0,0.0
2025-11-06,LOC-09,Coordinator,2,2.0,18.54,18.0,0.0
2025-11-27,LOC-09,Coordinator,2,2.0,19.85,16.0,2.0
2025-11-30,LOC-09,Coordinator,1,1.0,7.67,8.0,0.0
2025-12-14,LOC-09,Coordinator,1,1.0,10.36,10.0,0.0
2025-12-18,LOC-09,Coordinator,2,2.0,16.52,16.0,1.0
2026-01-04,LOC-09,Coordinator,1,1.0,7.76,8.0,0.0
2026-01-22,LOC-09,Coordinator,2,2.0,17.34,16.0,1.0
2026-02-15,LOC-09,Coordinator,1,1.0,7.92,8.0,0.0
2026-03-12,LOC-09,Coordinator,2,2.0,15.790000000000001,16.0,0.0
2026-04-05,LOC-09,Coordinator,1,1.0,8.08,8.0,0.0
2026-04-12,LOC-09,Coordinator,1,1.0,7.93,8.0,0.0
2026-04-19,LOC-09,Coordinator,1,1.0,7.93,8.0,0.0
2026-04-26,LOC-09,Coordinator,1,1.0,9.31,8.0,1.0
2026-05-17,LOC-09,Coordinator,1,1.0,9.9,10.0,0.0
2026-05-31,LOC-09,Coordinator,1,1.0,7.93,8.0,0.0
2026-06-07,LOC-09,Coordinator,1,1.0,7.92,8.0,0.0
2026-06-14,LOC-09,Coordinator,1,1.0,9.93,10.0,0.0
2026-07-02,LOC-09,Coordinator,2,2.0,16.009999999999998,16.0,0.0
2026-07-05,LOC-09,Coordinator,1,1.0,8.16,8.0,0.0
2026-07-19,LOC-09,Coordinator,1,1.0,7.81,8.0,0.0
2025-08-21,LOC-07,Support Worker,2,2.0,15.98,16.0,0.0
2025-10-23,LOC-07,Support Worker,2,2.0,16.27,16.0,0.0
2025-11-13,LOC-07,Support Worker,2,2.0,17.61,18.0,0.0
2025-12-18,LOC-07,Support Worker,2,2.0,15.79,16.0,0.0
2026-01-09,LOC-07,Support Worker,2,2.0,15.940000000000001,16.0,0.0
2026-01-15,LOC-07,Support Worker,2,2.0,16.03,16.0,0.0
2026-01-29,LOC-07,Support Worker,2,2.0,16.03,16.0,0.0
2026-02-12,LOC-07,Support Worker,2,2.0,16.02,16.0,0.0
2026-03-05,LOC-07,Support Worker,2,2.0,16.15,16.0,0.0
2026-04-30,LOC-07,Support Worker,2,2.0,16.1,16.0,0.0
2026-05-21,LOC-07,Support Worker,2,1.0,8.28,16.0,0.0
2026-06-04,LOC-07,Support Worker,2,2.0,17.87,16.0,1.0
2026-06-18,LOC-07,Support Worker,2,2.0,20.07,18.0,1.0
2025-10-25,LOC-06,Support Worker,1,1.0,8.0,8.0,0.0
2025-11-01,LOC-06,Support Worker,1,1.0,9.03,8.0,1.0
2025-11-08,LOC-06,Support Worker,1,1.0,8.13,8.0,0.0
2025-11-29,LOC-06,Support Worker,1,1.0,7.88,8.0,0.0
2025-12-06,LOC-06,Support Worker,1,1.0,10.91,8.0,1.0
2026-01-21,LOC-06,Support Worker,1,1.0,8.09,8.0,0.0
2026-02-28,LOC-06,Support Worker,1,1.0,7.98,8.0,0.0
2026-03-14,LOC-06,Support Worker,1,1.0,8.35,8.0,0.0
2026-03-21,LOC-06,Support Worker,1,1.0,10.14,10.0,0.0
2026-04-11,LOC-06,Support Worker,1,1.0,7.85,8.0,0.0
2026-05-02,LOC-06,Support Worker,1,1.0,7.75,8.0,0.0
2026-05-09,LOC-06,Support Worker,1,1.0,8.09,8.0,0.0
2026-07-11,LOC-06,Support Worker,1,1.0,9.87,10.0,0.0
2026-07-15,LOC-06,Support Worker,1,1.0,7.98,8.0,0.0
2026-07-25,LOC-06,Support Worker,1,1.0,8.07,8.0,0.0
2025-10-29,LOC-05,Support Worker,1,1.0,8.27,8.0,0.0
2026-01-28,LOC-05,Support Worker,1,1.0,8.12,8.0,0.0
2025-08-03,LOC-09,Support Worker,3,3.0,25.79,26.0,0.0
2025-11-30,LOC-09,Support Worker,3,3.0,24.05,24.0,0.0
2025-12-14,LOC-09,Support Worker,3,3.0,24.060000000000002,24.0,0.0
2025-12-21,LOC-09,Support Worker,3,3.0,28.200000000000003,28.0,0.0
2026-01-04,LOC-09,Support Worker,3,3.0,24.049999999999997,24.0,0.0
2026-02-15,LOC-09,Support Worker,3,3.0,24.439999999999998,24.0,0.0
2026-04-05,LOC-09,Support Worker,3,3.0,24.740000000000002,24.0,1.0
2026-04-12,LOC-09,Support Worker,3,3.0,23.880000000000003,24.0,0.0
2026-04-19,LOC-09,Support Worker,3,3.0,24.13,24.0,0.0
2026-04-26,LOC-09,Support Worker,2,1.0,8.06,16.0,0.0
2026-05-17,LOC-09,Support Worker,3,3.0,25.32,24.0,1.0
2026-05-31,LOC-09,Support Worker,2,2.0,15.620000000000001,16.0,0.0
2026-06-07,LOC-09,Support Worker,3,3.0,25.78,26.0,0.0
2026-06-14,LOC-09,Support Worker,2,2.0,18.45,18.0,0.0
2026-07-05,LOC-09,Support Worker,3,2.0,18.799999999999997,24.0,2.0
2026-07-19,LOC-09,Support Worker,3,3.0,26.34,24.0,2.0
2025-08-15,LOC-04,Team Leader,1,1.0,10.0,10.0,0.0
2025-08-16,LOC-04,Team Leader,1,1.0,7.89,8.0,0.0
2025-09-01,LOC-04,Team Leader,1,1.0,7.9,8.0,0.0
2025-09-02,LOC-04,Team Leader,1,1.0,7.94,8.0,0.0
2025-09-06,LOC-04,Team Leader,1,1.0,8.19,8.0,0.0
2025-09-10,LOC-04,Team Leader,1,1.0,7.97,8.0,0.0
2025-09-12,LOC-04,Team Leader,1,1.0,8.01,8.0,0.0
2025-09-27,LOC-04,Team Leader,1,1.0,8.27,8.0,0.0
2025-09-29,LOC-04,Team Leader,1,1.0,7.91,8.0,0.0
2025-09-30,LOC-04,Team Leader,1,1.0,8.04,8.0,0.0
2025-10-03,LOC-04,Team Leader,1,1.0,8.09,8.0,0.0
2025-10-04,LOC-04,Team Leader,1,1.0,10.55,8.0,1.0
2025-10-08,LOC-04,Team Leader,1,1.0,8.21,8.0,0.0
2025-11-11,LOC-04,Team Leader,1,1.0,8.04,8.0,0.0
2025-11-21,LOC-04,Team Leader,1,1.0,8.28,8.0,0.0
2025-11-29,LOC-04,Team Leader,1,1.0,7.91,8.0,0.0
2025-12-06,LOC-04,Team Leader,1,1.0,8.12,8.0,0.0
2025-12-09,LOC-04,Team Leader,1,1.0,7.83,8.0,0.0
2025-12-13,LOC-04,Team Leader,1,1.0,7.94,8.0,0.0
2025-12-16,LOC-04,Team Leader,1,1.0,8.08,8.0,0.0
2025-12-20,LOC-04,Team Leader,1,1.0,7.99,8.0,0.0
2025-12-23,LOC-04,Team Leader,1,1.0,7.85,8.0,0.0
2025-12-26,LOC-04,Team Leader,1,1.0,8.36,8.0,0.0
2025-12-31,LOC-04,Team Leader,1,1.0,8.02,8.0,0.0
2026-01-07,LOC-04,Team Leader,1,1.0,8.1,8.0,0.0
2026-01-17,LOC-04,Team Leader,1,1.0,8.17,8.0,0.0
2026-01-20,LOC-04,Team Leader,1,1.0,10.4,8.0,1.0
2026-01-24,LOC-04,Team Leader,1,1.0,7.93,8.0,0.0
2026-02-03,LOC-04,Team Leader,1,1.0,8.01,8.0,0.0
2026-02-04,LOC-04,Team Leader,1,1.0,7.89,8.0,0.0
2026-02-16,LOC-04,Team Leader,1,1.0,7.95,8.0,0.0
2026-02-17,LOC-04,Team Leader,1,1.0,8.06,8.0,0.0
2026-02-23,LOC-04,Team Leader,1,1.0,7.93,8.0,0.0
2026-02-28,LOC-04,Team Leader,1,1.0,10.04,8.0,1.0
2026-03-02,LOC-04,Team Leader,1,1.0,7.84,8.0,0.0
2026-03-09,LOC-04,Team Leader,1,1.0,8.02,8.0,0.0
2026-03-10,LOC-04,Team Leader,1,1.0,9.8,10.0,0.0
2026-03-18,LOC-04,Team Leader,1,1.0,9.1,8.0,1.0
2026-03-23,LOC-04,Team Leader,1,1.0,7.9,8.0,0.0
2026-03-27,LOC-04,Team Leader,1,1.0,9.35,8.0,1.0
2026-04-01,LOC-04,Team Leader,1,1.0,8.12,8.0,0.0
2026-04-04,LOC-04,Team Leader,1,1.0,8.15,8.0,0.0
2026-04-06,LOC-04,Team Leader,1,1.0,8.02,8.0,0.0
2026-04-13,LOC-04,Team Leader,1,1.0,9.29,8.0,1.0
2026-04-18,LOC-04,Team Leader,1,0.0,0.0,8.0,0.0
2026-05-01,LOC-04,Team Leader,1,1.0,8.23,8.0,0.0
2026-05-09,LOC-04,Team Leader,1,1.0,10.2,10.0,0.0
2026-05-16,LOC-04,Team Leader,1,1.0,7.94,8.0,0.0
2026-05-18,LOC-04,Team Leader,1,1.0,9.86,10.0,0.0
2026-06-01,LOC-04,Team Leader,1,1.0,7.87,8.0,0.0
2026-06-02,LOC-04,Team Leader,1,1.0,8.14,8.0,0.0
2026-06-12,LOC-04,Team Leader,1,1.0,7.75,8.0,0.0
2026-06-15,LOC-04,Team Leader,1,1.0,10.15,10.0,0.0
2026-06-16,LOC-04,Team Leader,1,1.0,10.85,8.0,1.0
2026-06-23,LOC-04,Team Leader,1,0.0,0.0,10.0,0.0
2026-06-26,LOC-04,Team Leader,1,1.0,8.05,8.0,0.0
2026-07-13,LOC-04,Team Leader,1,1.0,8.0,8.0,0.0
2025-08-15,LOC-06,Allied Health Clinician,1,1.0,7.79,8.0,0.0
2025-08-19,LOC-06,Allied Health Clinician,1,1.0,10.66,8.0,1.0
2025-08-26,LOC-06,Allied Health Clinician,1,1.0,8.83,8.0,1.0
2025-08-29,LOC-06,Allied Health Clinician,1,1.0,8.0,8.0,0.0
2025-08-30,LOC-06,Allied Health Clinician,1,1.0,9.77,8.0,1.0
2025-09-06,LOC-06,Allied Health Clinician,1,1.0,10.61,8.0,1.0
2025-09-09,LOC-06,Allied Health Clinician,1,1.0,8.36,8.0,0.0
2025-09-12,LOC-06,Allied Health Clinician,1,1.0,7.92,8.0,0.0
2025-09-23,LOC-06,Allied Health Clinician,1,1.0,10.97,8.0,1.0
2025-10-18,LOC-06,Allied Health Clinician,1,1.0,9.43,8.0,1.0
2025-10-21,LOC-06,Allied Health Clinician,1,1.0,10.07,10.0,0.0
2025-10-31,LOC-06,Allied Health Clinician,1,1.0,9.92,10.0,0.0
2025-11-14,LOC-06,Allied Health Clinician,1,1.0,8.07,8.0,0.0
2025-11-15,LOC-06,Allied Health Clinician,1,1.0,8.52,8.0,1.0
2025-11-28,LOC-06,Allied Health Clinician,1,1.0,9.96,10.0,0.0
2025-12-13,LOC-06,Allied Health Clinician,1,1.0,9.97,10.0,0.0
2025-12-30,LOC-06,Allied Health Clinician,1,1.0,7.96,8.0,0.0
2026-01-03,LOC-06,Allied Health Clinician,1,1.0,9.45,8.0,1.0
2026-01-17,LOC-06,Allied Health Clinician,1,1.0,9.97,10.0,0.0
2026-01-20,LOC-06,Allied Health Clinician,1,1.0,9.89,10.0,0.0
2026-01-27,LOC-06,Allied Health Clinician,1,1.0,10.2,10.0,0.0
2026-01-30,LOC-06,Allied Health Clinician,1,1.0,8.03,8.0,0.0
2026-02-07,LOC-06,Allied Health Clinician,1,1.0,7.96,8.0,0.0
2026-02-14,LOC-06,Allied Health Clinician,1,1.0,8.07,8.0,0.0
2026-03-20,LOC-06,Allied Health Clinician,1,1.0,8.07,8.0,0.0
2026-03-28,LOC-06,Allied Health Clinician,1,1.0,10.52,8.0,1.0
2026-03-31,LOC-06,Allied Health Clinician,1,1.0,8.68,8.0,1.0
2026-04-03,LOC-06,Allied Health Clinician,1,1.0,8.31,8.0,0.0
2026-04-04,LOC-06,Allied Health Clinician,1,1.0,7.92,8.0,0.0
2026-04-24,LOC-06,Allied Health Clinician,1,1.0,7.71,8.0,0.0
2026-05-12,LOC-06,Allied Health Clinician,1,1.0,8.26,8.0,0.0
2026-05-19,LOC-06,Allied Health Clinician,1,1.0,7.71,8.0,0.0
2026-05-30,LOC-06,Allied Health Clinician,1,1.0,10.47,8.0,1.0
